"hB_RNA_9156"	"hB_RNA_9219"	"BM_22_268"	"hB_RNA_7805"	"BM_22_138"	"hB_RNA_9145"	"hB_RNA_7705"	"hB_RNA_9221"	"BM_22_275"	"BM_22_152"	"BM_22_124"	"BM_22_137"	"BM_22_243"	"BM_22_113"	"BM_22_234"	"BM_22_65"	"BM_22_174"	"hB_RNA_9203"	"BM_22_166"	"BM_22_267"	"BM_22_143"	"BM_22_1111"	"BM_22_222"	"BM_22_125"	"hB_RNA_7715"	"hB_RNA_9154"	"hB_RNA_9162"	"BM_22_175"	"hB_RNA_9155"	"hB_RNA_7675"	"hB_RNA_9195"	"BM_22_136"
"ENSG00000128487"	5483.53228585406	5393.29868030162	5680.56695520633	5574.22170745953	4831.49619388267	5501.96150178197	3964.89618716421	4502.72006857931	3874.78132378437	4175.48646738607	4587.60041516429	3610.18188283929	4605.84918320112	5822.04440525865	4402.26190667873	3026.53760331051	4215.86084929485	6063.98719807786	4123.41176426786	3247.89068690541	2534.05654840678	5009.65961558823	4133.50322531271	4917.86745933738	3712.03188471026	3956.68121128852	4833.58326148121	5090.43043159074	3267.31953757939	5062.69244175848	5664.98081157759	4723.03022304362
"ENSG00000160753"	747.595238205519	664.187249270014	524.436867201053	692.199673265342	593.847384212309	647.540184491568	773.689419917289	699.322671595338	456.008174408134	522.123083560834	587.355996854169	509.475755992559	492.04343288138	574.959394839678	495.938795631693	510.615094546564	591.497353239872	668.393175591168	540.263827337366	497.424699796323	572.753965983338	561.484450702989	652.159143408488	290.173572889192	1078.94747771157	957.158318912028	490.035965085342	526.940587908744	1058.31773850068	903.592994107435	1032.64091815663	541.171612627661
"ENSG00000090104"	98.0452771417074	17.1878400920152	56.6058840788438	9.76648568981082	70.6274801611726	46.8614607197845	53.4663420268045	118.365495365014	280.818593279585	203.755349682277	116.693244408113	31.8920661028206	133.900344030015	16.7193361988921	246.359206920939	70.4953675306823	49.2273479939555	368.802743336547	169.140347160331	415.803928622314	42.8895325541345	170.828995614825	120.945877504847	478.355444416342	165.596324033902	46.9509097348152	240.395001739979	22.2759140661131	1077.23614181773	29.2235767822586	9.69615885593083	174.958809787706
"ENSG00000148411"	4274.5990025264	3110.99905665474	2134.37480556111	9858.0464931528	2117.38302768903	4067.36178383766	3522.48841588359	4424.2123420617	2648.45425588453	2769.4247344683	1928.55035258475	1927.8753959155	1934.29533122877	2709.46131623157	3121.35504977934	2081.51862235866	2063.7027291841	2280.05127649887	2029.68416592397	1792.57693672731	1894.28768780761	1983.7351583799	2893.21510893947	3385.83718465261	3447.6948954139	3249.21636687528	7580.66118734747	2467.24951656397	4153.14595171876	4842.93114435589	3724.13301391543	2209.28379418202
"ENSG00000088881"	478.846130326017	360.944641932318	311.332362433641	572.560223565159	212.603129056591	369.566519767391	276.766946962282	298.329360766923	309.158084344498	265.181594807081	264.504687325056	283.839388315103	182.298058739659	430.058481115947	233.477679761674	207.675542184983	236.137434908505	306.511663362814	197.056715138249	167.861585999378	195.683492278239	193.341343874143	225.291340450205	373.490737382129	236.566177191288	252.8946728898	637.971350771483	225.831680532319	340.531259706844	453.549911660653	504.200260508403	219.556153459083
"ENSG00000285410"	113.802553825196	105.582446279522	109.882010270697	107.431342587919	165.758371806834	118.218684997638	155.157227842492	135.27485184573	141.697455324561	131.841696853238	143.143713140619	208.893032973475	151.646172756884	86.3832370276092	186.782143809339	167.664657910812	159.988880980355	119.638423441614	191.309227613384	163.241542348019	210.873535057828	137.722601115828	182.604560154377	124.257495321362	160.453581051482	160.059919550506	80.1316672466598	147.481913817025	154.685768298207	133.259510127099	116.35390627117	154.375420400917
"ENSG00000021826"	316.896342190161	289.737875836827	464.501225235218	230.733224421781	436.01658670928	312.054727065838	219.10716634514	305.576227830087	421.227889919378	393.277788908806	515.006185321139	470.407975016603	438.805946700772	477.429933679475	305.936270032538	349.618917348114	463.044742068144	434.060065213791	390.008082044451	465.08439423681	312.736174873897	405.222268667724	295.250230379479	485.537958596767	436.104604909157	223.016821240372	332.854617793817	473.939275130751	284.888897009647	203.39609440452	382.190261571273	407.379581613532
"ENSG00000263155"	36.7669789281403	38.0587887751764	48.2814893613668	28.0786463582061	31.7102972152204	29.8209295489538	30.4024297799477	41.0655800245967	66.9842516079745	79.4046583320637	42.0095679869207	39.8650826285257	35.4916574537389	103.102573226501	37.0343905828862	38.1056040706391	49.9965253063611	24.7186825292592	32.0217162099655	41.5803928622314	50.0377879798236	46.3489522985958	24.9006218392332	70.3886389681704	20.5709719296772	69.3592984718861	49.3117952287137	60.6826624559632	34.4982648722619	42.0819505664524	31.5125162817752	43.7397024469266
"ENSG00000136918"	82.2880004582187	63.8405489131992	23.3083052089357	119.639449700183	77.1136773188313	89.4627886468613	100.642526168103	149.768585972059	59.255299499362	77.1573566811562	90.2427756756075	89.2977850878976	19.3590858838576	65.0196407734693	87.7554037724912	146.70657567196	82.3019724273944	75.1447948889479	68.9698502983872	61.6005820181205	146.539236226626	31.7821387190371	113.831414122209	124.975746739405	155.310838069063	88.5664888179468	141.771411282552	78.3497667152943	199.199658455964	63.1229258496785	62.2170193255561	87.4794048938532
"ENSG00000129810"	73.5339578562805	38.0587887751764	51.6112472483576	106.210531876693	36.0344286536595	26.625829954423	12.5803157710128	31.4030906070446	30.9158084344498	50.1897368702667	54.4568473904528	30.2974627976795	41.9446860816914	82.667828983411	57.1617767692374	25.7212827476814	34.61297905825	25.7074298304295	31.2006465635561	24.6402328072482	17.8706385642227	51.6459754184354	28.4578535305522	65.3608790418725	21.5995205261611	32.0119839101013	107.869552062811	30.7253987118801	8.90277803155147	25.7167475683876	59.7929796115734	39.4514963246789
"ENSG00000122986"	336.155235914425	365.85545338718	342.965062360054	682.433187575531	360.344286536595	391.932216929107	322.894771455996	403.408933182803	351.667320941866	330.353342683397	305.736300349256	341.24510730018	296.839316885816	439.347001226443	400.132437384662	302.939552361581	296.133265276139	351.00529191548	344.849251491936	357.283375705099	339.542132720231	399.925245547884	333.194035086882	825.989130748939	317.821516313513	307.315045536972	474.626029076369	294.195692666252	249.277784883441	267.687963325489	244.828011112253	313.896688148532
"ENSG00000154016"	33.265361887365	40.5141945026072	18.3136683784495	111.093774721598	38.1964943728791	41.5362947288999	14.6770350661816	57.974936505313	39.9329192278309	35.2077258642169	52.9009374650113	36.6758760182437	35.4916574537389	46.4426005524781	30.5936270032538	36.2003238671071	26.9212059341944	23.7299352280888	19.7056715138249	32.3403055595133	35.7412771284454	29.1336271591174	36.7580608102966	88.3449244192343	28.7993607015481	41.6155790831316	96.5689323228977	32.2616686474741	37.8368066340937	22.2099183545165	29.0884765677925	42.8820612224771
"ENSG00000175324"	146.192511452367	144.868937918414	188.131320614981	186.784038817632	198.189357595127	166.1451789156	190.801455860361	208.951333654566	233.156721943142	261.436092055568	224.051029263577	234.406685855731	216.17645903641	146.758617745831	221.401248049863	315.323873684538	270.750413966755	166.109546596622	253.710520740496	255.6424153752	386.00579298721	230.420505713019	270.349608540246	192.491380035405	272.565378068223	170.730580853873	189.028548376736	219.686600789943	269.309035454432	155.469428481616	200.38728302257	248.715955090367
"ENSG00000286722"	52.524255611629	56.474331730907	59.9356419658346	81.7943176521656	52.6102658343429	71.3572242778537	38.7893069606229	38.6499576702087	41.2210779125997	31.4622231127045	47.455252725966	59.0003222902181	48.3977147096439	64.0907887624197	49.1108222946969	24.7686426459154	58.4574757428222	56.3585961667109	47.6220394917436	33.8803201099663	42.8895325541345	72.8340678977935	49.8012436784663	164.479574731745	22.628069122645	34.1461161707747	65.7490603049516	43.7836931644292	32.2725703643741	37.406178281291	50.0968207556426	56.6043208136697
"ENSG00000088756"	362.41736372024	385.498699206626	407.895341156375	294.215381405551	428.089012405475	305.664527876776	223.300604935478	189.626354819461	289.835704072966	250.948684351333	335.298588932645	374.731776708142	495.269947195356	588.892175005422	217.375770812593	293.413151343921	334.592130896416	241.254341485569	441.735469768242	452.764277833186	406.557027336066	409.195036007603	238.334523318375	420.177079554895	210.852462279192	285.973722930238	323.608656188434	426.314907127337	107.946183632562	240.802272685811	265.028342062109	650.949689357202
"ENSG00000204576"	263.496682318339	297.104093019119	178.142046954009	263.695113624892	172.965257537566	291.819096300476	257.896473305763	229.484123666864	164.884311650399	137.085400705355	170.372136835845	110.027628054731	138.740115500979	221.995630640845	160.213994043355	141.943375163131	138.451916233	281.792980833555	106.739054033218	115.501091283976	113.478554882814	180.098786074544	155.332450520931	135.031266592	263.308440699868	291.309053581921	215.739104125622	168.221557947544	243.713548613721	282.884223252263	259.37224939615	139.795519585275
"ENSG00000111679"	102.422298442676	54.0189260034762	46.6166104178714	94.0024247644292	38.9171829459523	73.4872906742075	35.6442280178697	157.015453035223	68.2724102927432	92.139367687206	56.0127573158943	27.1082561873975	53.2374861806083	42.7271925082798	48.3057268472429	45.7267248847669	33.8438017458444	59.324838070222	32.0217162099655	43.1204074126844	37.5283409848677	46.3489522985958	32.0150852218712	114.920226886809	98.7406652624507	73.6275629932329	151.017372887936	45.3199631000232	201.425352963852	53.7713812793558	49.2888075176484	36.0209314268807
"ENSG00000038358"	808.873536419086	611.396026130254	601.021298601842	632.379948415251	592.406007066162	641.149985302506	851.268033838534	718.647650430443	533.297695494258	722.8820310419	577.2425823388	493.529722941148	535.60137612006	572.17283880653	620.728589987071	534.431097090713	619.956913798877	790.997840936293	586.243727536291	649.886140291172	650.491243737706	566.781473822829	763.619069736484	482.664952924597	946.264708765152	1005.17629477718	616.397440358921	571.49241604097	1019.36808461264	862.679986612273	863.766151415838	554.036230994404
"ENSG00000267469"	905.168005040406	785.729832777836	316.326999264127	867.996415681937	315.661595006057	762.563769894675	1128.03498080082	1088.23787065181	345.226527518022	400.019693861528	295.622885833887	336.461297384757	406.540803561009	339.959836044139	436.361732520094	836.418009350528	433.816004196733	696.078100023938	370.302410530627	412.723899521408	527.18383764457	304.578829390773	393.666973839305	186.027117273022	1429.68254911257	1162.03501593668	850.628467695311	386.371888801892	2301.36812115605	1118.67851922486	1013.24860044477	343.056489779817
"ENSG00000221983"	737.090387083193	579.475751673654	447.852435800264	1065.76775090061	544.840561243332	777.474234669152	987.554788024507	1289.94233724321	685.30042029697	660.706685366794	540.678699090924	588.40861959704	835.667207319852	540.591870430845	619.923494539617	998.366826650744	709.181482037922	651.584471471272	653.57143854186	828.527828143721	832.771757092778	626.372983921024	718.560801646443	548.744083384512	1678.59130946166	1127.8888997659	975.962613901625	593.000195139286	1713.78477107366	826.442751402273	737.716086288737	566.900849361147
"ENSG00000258662"	40.2685959689155	63.8405489131992	39.9570946438898	29.2994570694325	44.6826915305378	44.7313943234307	39.8376666082073	21.7406011894924	37.3566018582935	34.4586253139144	33.4520633969924	34.2839710605321	50.0109718666321	44.5848965303789	37.0343905828862	34.2950436635752	49.2273479939555	69.2123110819257	47.6220394917436	40.0403783117784	29.4865536309675	42.3761849587162	26.0863657363395	26.5753024675746	14.3996803507741	36.2802484314481	16.4372650762379	39.1748833576471	13.3541670473272	39.7440644238717	37.9766221857291	37.7362138757798
"ENSG00000108100"	5490.53551993561	6542.4285607392	7032.4486573246	6698.588372499	5446.2435467141	5762.89463533532	4568.75134417282	4942.36333707793	5550.6757726685	5192.76501469684	6314.66043240436	5976.57318766857	6432.05628491168	6139.7117930376	5830.50123046221	5485.3017059685	5717.29496311049	6612.74195022741	5914.1646630867	5938.29610654682	5318.30203671268	6434.55883482506	5985.63519259281	6502.33008753925	4138.87955225106	5176.33779826337	5858.85767061155	5738.73634441141	4416.89075090347	4985.54219905331	6296.84716368908	6777.93859682473
"ENSG00000155926"	166.326809436825	128.908800690114	79.9141892877795	107.431342587919	86.4826287687828	142.714448555707	159.350666432829	254.848158387938	392.888398854466	251.697784901636	150.145307805106	70.1625454262053	253.281373647137	141.185505679533	210.93500723296	136.227534552535	109.223178361589	116.672181538103	134.655422011137	217.142051613875	146.539236226626	182.747297634464	87.7450483858693	456.807901875065	148.110997893676	136.584464683099	391.412374627915	115.988380137347	393.947927896152	107.542762558712	62.2170193255561	174.958809787706
"ENSG00000138686"	991.833026799593	890.084576193642	1446.77980189751	603.080491345818	1447.14265473097	776.409201470975	1328.27167348944	1019.39263355175	1276.56525660582	1357.37019714811	1427.54735659258	1770.00966870654	1303.51178284641	874.978594408687	1235.82151184196	2292.05208484894	1720.64964785123	1231.97913725828	1551.0005620673	1424.51345916904	1885.35236852549	1174.61487682441	1300.76105512566	744.82672051013	1854.4731194604	1292.21708383775	573.249619533797	1654.56272063474	1599.16150391743	1358.31184883938	1415.6391929659	1405.6739668728
"ENSG00000123570"	217.97566078826	209.937189695328	352.954336021026	161.147013881879	387.730452313376	217.266772428092	289.347262733295	206.535711300178	288.547545388198	307.880326174322	329.8529041936	432.137495693219	403.314289247033	205.276294441953	337.334992483246	574.441981364884	432.277649571922	284.759222737066	432.703703657739	535.925063557649	577.221625624393	323.118410310211	388.92399825088	193.92788287149	410.390889997061	326.522235883033	127.388804340844	362.559704800185	420.656261990807	229.112841972907	250.484103778213	401.376093042385
"ENSG00000070808"	18279.3163571071	17934.2834331541	14311.2993982865	14532.5307064385	15119.3255745025	18011.8414475681	18866.2802179289	14023.8955783998	13423.901653975	9261.13010338965	11722.2253782763	14420.7949900429	15434.0312209055	16674.7513023617	13077.1653529961	17386.6344973308	16395.0144139244	22778.7603243629	14369.5398818104	15748.1887929325	18768.6381520749	17689.4087087041	15669.6056002603	10082.0951550633	22828.6360989593	23669.6609031289	10221.9242192854	12404.6115949538	26452.3792262473	26713.8560081982	20405.5663123064	15861.2168049698
"ENSG00000279110"	82.2880004582187	114.176366325529	69.9249156268071	97.6648568981082	50.4482001151233	89.4627886468613	39.8376666082073	50.7280694421489	38.6447605430622	26.9676198108895	52.9009374650113	43.8515908913783	51.6242290236202	96.6006091491544	16.101908949081	40.010884274171	35.3821563706555	79.0997840936293	29.5585072707374	27.7202619081542	36.6348090566565	66.212788997994	52.172731472679	87.6266730011918	19.5424233331934	52.2862403864987	109.924210197341	29.9572637440831	28.9340286025423	23.3788614258069	73.5292046574754	63.4654506092661
"ENSG00000248431"	125.182809207716	265.18381856252	206.44498899343	244.162142245271	133.32738601854	74.5523238723844	237.977640001659	59.182747682507	376.142335952472	134.838099054448	104.245965004581	183.379380091218	283.933259629911	520.157126187754	120.764317118107	196.243860963791	145.37451204465	156.222073584918	158.466441757009	306.46289554015	246.614812186273	365.494595268927	104.345462945358	119.947986813107	71.9984017538703	153.657522768486	110.951539264606	135.95988930007	64.5451407287481	141.442111626132	54.944900183608	332.764795086422
"ENSG00000230051"	28.8883405863959	39.2864916388918	88.2385840052566	21.9745928020743	95.1308916456611	56.4467595033768	32.4991490751165	27.7796570754625	33.4921258039872	57.6807423732915	58.3466222040566	141.122392504981	29.0386288257864	88.2409410497083	37.8394860303402	137.180174654301	70.7643127413111	61.3023326725627	81.2858949945278	27.7202619081542	105.436767528914	50.3217196384755	60.4729387524234	71.106890386213	52.4559784206769	33.079050040438	10.2732906726487	49.1606379390082	73.4479187602996	106.373819487421	63.8330458015446	53.1737559158716
"ENSG00000205500"	137.438468850429	159.601372282998	111.546889214192	119.639449700183	110.986040253271	134.194182970292	92.2556489874274	83.3389712263874	99.188218727193	103.375875941743	101.912100116419	72.5544503839168	90.3424007913354	158.833693889475	82.1197356403129	60.0163264112566	85.3786816770166	121.615918043955	76.3594771160715	73.9206984217446	61.6537030465683	125.804299096189	73.5161216205932	122.102741067234	63.7700129819994	106.706613033671	105.814893928281	106.770760523783	55.6423626971967	98.1912179883888	130.898144555066	90.9099697916514
"ENSG00000172936"	84.9142132388002	55.2466288671916	26.6380630959265	90.3399926307501	20.1792800460493	47.9264939179614	74.4335349784925	150.976397149253	45.0855539669059	61.426245124804	34.2300183597132	27.905557839968	41.9446860816914	15.7904841878425	35.4241996879781	19.0528020353195	23.0753193721666	35.5949028421332	34.4849251491936	26.1802473577012	18.7641704924338	31.7821387190371	20.1576462508078	59.6148676975321	77.1411447362896	52.2862403864987	141.771411282552	26.1165889050981	80.1250022839632	67.7986981348399	25.0484103778213	19.7257481623395
"ENSG00000215244"	557.632513743461	538.961557171047	712.568187816034	559.13130574167	372.595992278839	848.831458947005	863.848349609547	316.446528424834	1259.81919370383	1231.52130469729	249.723543033362	380.312888276135	443.645718171736	321.382795823148	1262.38966160795	576.347261568416	262.289463530294	774.189136816397	629.760418795988	500.504728897229	482.507241234013	419.789082247282	611.843850906872	730.461692149279	218.052302454579	321.186905231349	537.293102179526	468.562330356172	396.17362240404	1133.87477915163	310.277083389786	222.986718356881
"ENSG00000253736"	650.425365324005	115.404069189245	143.179589140605	351.59348483319	126.841188860881	394.062283325461	229.590762820984	686.036748646204	249.902784845136	287.654611316155	336.076543895366	294.20430979852	274.253716687982	145.829765734781	212.545198127869	293.413151343921	237.675789533316	473.609957260606	206.088481248752	398.86376856733	123.307406093137	587.969566302187	173.118608977526	321.776635283065	340.449585436158	261.431201932494	1291.35263755194	217.382195886552	3331.86467830814	331.979832246457	340.981586433567	419.386558755826
"ENSG00000188938"	655.677790885168	714.523066682345	702.578914155062	877.762901371747	785.550544649777	656.060450076983	923.604849521858	839.428768149845	694.317531090351	866.709336699978	782.622692497079	845.139751724745	700.153606132849	611.184623270611	931.495432704333	864.044572301741	999.930506127221	613.023326725627	712.688453083334	797.727537134661	878.341885431546	745.556004117413	862.03581319631	642.116767730045	1004.89197876473	729.873233150309	824.94524101369	832.658305091951	979.305583470661	766.826654766465	719.13178181487	686.112979559633
"ENSG00000223865"	238.985363032912	187.838538148451	78.2493103442841	112.314585432824	152.785977491516	215.136706031738	119.512999824622	408.240177891579	118.510598998724	352.077258642169	233.386488816226	210.487636278616	183.911315896647	110.533389314898	169.07004396535	137.180174654301	282.288073652839	213.569417052799	137.118630950365	101.640960329899	246.614812186273	164.207716715025	99.6024873569327	327.522646627405	382.620077891996	308.382111667309	329.772630592023	135.191754332273	627.645851224378	188.199834477745	164.02668731283	154.375420400917
"ENSG00000259579"	49.8980428310475	52.7912231397609	83.2439471747703	37.8451320480169	54.0516429804892	34.0810623416615	35.6442280178697	26.5718458982685	97.9000600424242	75.6591555805512	41.2316130242	44.6488925439488	46.7844575526558	164.406805955772	49.915917742151	52.3952055971287	39.9972202450889	44.4936285526665	53.3695270166091	44.6604219631374	68.8019584722574	34.4306502789569	46.2440119871473	112.765472632681	23.6566177191288	34.1461161707747	20.5465813452974	64.5233372949482	15.5798615552151	37.406178281291	41.208675137706	60.8925269359174
"ENSG00000129250"	4782.33347343882	2756.192929041	799.141892877795	8916.80143479728	1006.08124801017	4518.93585986467	2913.39146063705	4290.14530139316	1842.0669192193	1375.34861035537	1252.50748998041	1114.62771029358	1056.68343782723	2571.06236658519	1749.47240731765	1286.06413738407	1505.28000037767	1788.64386781719	1159.35034073003	899.36849746456	1222.35167779283	1322.93152417992	2150.9394293509	2238.78967003865	2912.8496252423	2263.24726244416	7474.84629341919	1255.1325373803	3741.3924677595	3353.697671532	3530.20983679682	1173.25319504697
"ENSG00000266173"	859.646983510327	929.371067832534	755.855040346915	792.306151585903	709.157555904019	916.993583630328	828.204121591677	787.492887530502	838.59130378445	795.544784421242	827.744080334882	572.462586545629	648.529377109229	756.085536994343	718.14513912901	642.079428590269	689.952049227783	928.433715798974	606.770468696525	614.465805630752	620.111158178528	772.041119716611	716.18931385223	683.775349976513	779.639836134767	817.372655837919	838.300518888133	741.250243924108	622.081614954659	999.446325953243	829.021582182086	696.404674253027
"ENSG00000063127"	177.707064819345	155.918263691852	138.184952310119	208.758631619706	116.751548837857	155.49484693383	98.5458068729338	121.988928896596	154.579042172249	76.4082561308537	101.912100116419	119.595247885577	138.740115500979	177.410734110466	66.8229221386859	46.6793649865329	68.4567808040944	143.368358669703	96.0651486298965	124.741178586694	80.4178735390021	176.126018734664	80.6305850032312	256.415756241192	102.854859648386	121.645538858385	224.985065731006	106.770760523783	61.2065989669163	185.861948335165	86.4574164653832	123.500336320734
"ENSG00000177888"	1435.66298671786	1330.82990426746	2374.11737342445	1999.68794498877	2561.32718870212	1410.10395438624	2004.46364618138	2113.66956008954	2272.31191993206	1714.69115964239	2186.83140020804	3009.01643680112	2765.12276707766	1376.55868037545	1782.48132066326	3308.51907343324	1952.9411961977	1516.73835999534	2794.10000673109	2935.26773316344	3056.77272641029	2108.21520169613	2060.82289317082	1907.67576632103	2456.17404840346	1603.80039389607	1652.97246922917	2688.47238728951	1809.48963491284	1505.59867582196	1681.475548266	2598.65291008211
"ENSG00000175198"	3515.62350893837	3641.36669377978	4779.86744677531	3844.33292965178	3598.39804535444	4041.80098708141	3264.59194257783	3451.92434442051	4285.7039442256	3333.49744884607	3617.49057665151	3673.16871339236	3634.66837469426	3914.18237456285	3614.07346362122	2826.48318193965	3412.83973514345	4626.34862217615	3813.04743792512	3349.5316472353	2828.92208471645	3823.12643674418	3270.28166821929	4211.82631540155	2303.94885612385	3278.02715239437	3701.46662935532	3518.05815251027	2411.5399992965	3859.85002140071	3211.85262102709	3765.90261655794
"ENSG00000087301"	1545.96392350228	1469.5603278673	2345.81443138503	1236.6812504723	2264.40349659596	1516.60727420393	1818.90398855894	1329.80010609062	2520.92654609242	2011.33497756218	1767.51367530155	2504.32449072399	2135.95247585229	1381.2029404307	2164.09656275648	2179.64055284056	1939.86518188681	2077.35807975894	2467.31428746016	2345.44216033994	2112.30947829112	2159.86117711457	1757.2724555116	1036.43679623541	1728.99019068937	1752.12258601288	1155.74520067298	2158.45925950958	1861.7934558482	1919.40452305874	1752.5807132095	1968.2866101117
"ENSG00000266962"	71.7831493358929	38.0587887751764	43.2868525308806	61.0405355613176	40.3585600920986	60.7068922960845	50.3212630840513	50.7280694421489	47.6618713364434	41.2005302666368	47.455252725966	49.4327024593719	56.4640004945846	50.1580085966763	43.4751541625186	49.5372852918308	41.5355748699	42.5161339503258	41.0534823204686	41.5803928622314	44.6765964105567	43.7004407386761	64.0301704437424	46.6863421727661	67.8842073679349	85.3652904269367	73.9676928430706	37.6386134220531	81.2378495379072	80.6570719190337	79.9933105614293	36.8785726513303
"ENSG00000236559"	355.414129638689	304.470310201411	322.986515038109	333.281324164794	247.916869137177	342.940689812968	179.269499736933	256.055969565132	269.225165116667	257.690589304056	320.517444640951	188.960491659212	259.734402275089	301.876903591107	389.666196567759	164.806737605514	240.752498782939	277.837991628873	216.762386652074	172.481629650738	137.603916944515	241.014551952698	298.807462070798	349.070189168682	164.567775437418	249.69347449879	380.111754888001	211.237116144176	156.911462806095	273.53267868194	332.901454053625	256.434726110413
"ENSG00000286046"	36.7669789281403	104.354743415806	139.849831253614	54.9364820051859	147.020468906931	48.9915271161383	46.1278244937137	61.5983700368951	202.240913508692	206.002651333184	156.368947506872	137.933185894699	137.126858343991	525.730238254052	53.9413949794212	129.559053840173	125.375901922105	45.4823758538369	144.508257768049	110.881047632617	249.295407970907	131.101322216028	83.0020727974439	319.621881028937	14.3996803507741	23.4754548674076	52.3937824305083	145.177508913634	13.3541670473272	51.4334951367751	26.6644368538098	188.681069378899
"ENSG00000257135"	18.3834894640701	29.4648687291689	39.9570946438898	13.4289178234899	37.4758057998059	39.4062283325461	36.6925876654541	31.4030906070446	36.0684431735247	47.1933346690567	31.1181985088302	27.1082561873975	35.4916574537389	35.2963764198833	34.6191042405241	59.0636863094906	37.6896883078722	37.5723974444739	29.5585072707374	43.1204074126844	55.3989795490904	26.4851155991976	36.7580608102966	35.9125709021278	51.4274298241931	29.8778516494278	27.7378848161515	25.3484539373011	45.6267374117013	30.3925198535489	25.8564236158155	30.0174428557339
"ENSG00000235725"	25.3867235456207	72.4344689592068	81.5790682312749	69.5862105399021	55.4930201266356	75.6173570705613	63.9499385026485	47.1046359105668	60.5434581841308	43.4478319175443	47.455252725966	59.0003222902181	64.5302862795253	94.7429051270552	37.8394860303402	45.7267248847669	55.3807664931999	75.1447948889479	82.9280342873465	55.4405238163085	61.6537030465683	50.3217196384755	59.2871948553171	81.8806616568513	13.3711317542902	46.9509097348152	40.0658336233299	45.3199631000232	25.5954868407105	36.2372352100006	50.0968207556426	49.7431910180734
"ENSG00000204682"	143.566298671786	169.422995192721	134.855194423128	347.931052699511	139.092894603126	166.1451789156	80.723692863999	167.885753629969	77.2895210861244	77.9064572314587	126.028703960762	163.446838776955	145.193144128932	224.782186673994	74.8738766132264	140.990735061365	161.527235605167	68.2235637807553	104.27584509399	113.961076733523	166.196938647271	165.531972494985	139.917779858548	163.761323313703	151.196643683128	96.0359517303038	213.684445991093	153.626993559401	113.510419902281	90.0086164893564	153.522515218905	169.812962441009
"ENSG00000173598"	1746.43149908666	1487.97587082303	2076.10404253877	1496.71393196351	1754.15598686014	1236.5035430834	1865.03181305265	1457.82809087318	1836.91428448022	1595.5841721443	1624.36996216093	2442.93226347606	2073.03544672975	1378.41638439755	1815.49023400888	3485.71013236171	2079.08627543221	1524.64833840471	2001.76779794605	2901.38741305348	3339.12881572501	2196.94033895344	2122.48157582035	818.806616568513	2329.66257103595	1900.44477812968	1443.39733950714	1775.92804554667	3139.34210337584	1983.69639197971	1463.31197400756	2032.60970194541
"ENSG00000220256"	50.7734470912413	72.4344689592068	61.60052090933	37.8451320480169	54.7723315535624	79.877489863269	100.642526168103	56.767125328119	154.579042172249	94.3866693381134	44.343432875083	51.0273057645129	33.8784002967508	101.244869204402	81.3146401928588	60.0163264112566	36.9205109954666	92.9422463100145	55.0116663094279	50.8204801649494	82.2049373954244	33.106394498997	45.058268090041	65.3608790418725	37.027749473419	53.3533065168354	30.8198720179461	40.7111532932411	37.8368066340937	105.204876416131	32.3205295197694	45.4549848958257
"ENSG00000163126"	607.530556574508	605.257511811677	414.554856930356	548.144009340632	402.864912347913	526.126399899399	487.487236126747	530.229106788175	477.906872049203	546.843401720816	470.662752446056	341.24510730018	379.115431892211	553.595798585539	455.684023258991	397.250922436412	423.816699135461	493.384903284013	332.533206795795	355.743361154646	406.557027336066	418.464826467322	508.68413185862	446.752382022469	449.475736663447	586.88637168519	644.135325175073	420.169827384961	439.574665307854	536.544869722268	612.474034399631	392.79968079789
"ENSG00000169862"	26874.03538369	37651.1914244229	37095.1677400212	31691.0252527249	31218.7876083844	31134.1154823059	29463.099535712	20787.6381706863	29824.7380284506	20553.8208991997	29598.8524666365	28535.4261454987	31637.5861056942	34629.4606759497	29569.5455940923	22689.981943862	28748.0020511576	37999.5362785795	30251.4900523069	31792.060379552	24997.4492236347	32875.973993284	24846.0776199663	23302.2307555546	15685.3660963789	22820.2762633809	24657.9522724914	27201.1954796275	15424.0629396629	24260.2445015598	26725.0378466593	32114.3756495131
"ENSG00000128923"	1749.05771186724	1781.396855251	1836.36147467543	2005.7919985449	1832.71104132512	1830.79206766613	2038.01115490408	2291.21780313706	1862.6774581756	1409.80723566928	1794.74209899678	2095.30874295531	1900.41693093202	1655.21428369032	1561.88516806085	2112.95574571694	1662.1921721084	1463.34600573214	1832.62745078572	1849.55747509407	1613.71866234931	1755.9631642268	1856.87494286853	1758.27947136818	2247.37868331724	1843.89027322183	2186.15625513964	1692.2013340568	1797.24831511945	1766.27298071971	1759.85283235145	2028.32149582317
"ENSG00000185404"	120.805787906747	148.55204650956	174.812289067018	123.301881833862	165.758371806834	110.7634526104	115.319561234284	154.599830680835	203.529072193461	208.249952984092	156.368947506872	118.797946233007	158.099201384837	169.97991802207	199.663670968604	93.3587299730658	120.760838047672	156.222073584918	180.635322210062	154.001455045301	104.543235600703	108.58897395671	104.345462945358	212.602419740596	92.5693736835475	100.304216251651	251.695621479893	141.336834074649	96.8177110931222	101.69804720226	93.7295356073313	113.208641627339
