"BM_10_650"	"BM_10_623"	"hB_RNA_13599"	"hB_RNA_12464"	"BM_10_593"	"BM_10_811"	"hB_RNA_12545"	"hB_RNA_13655"	"BM_10_740"	"BM_10_722"	"hB_RNA_13262"	"BM_10_657"	"BM_10_639"	"BM_10_748"	"hB_RNA_13193"	"BM_10_744"	"BM_10_787"	"BM_10_588"	"BM_10_624"	"BM_10_703"	"BM_10_616"	"BM_10_621"	"BM_10_631"	"BM_10_743"	"BM_10_699"	"BM_10_566"	"BM_10_739"	"BM_10_719"	"BM_10_697"	"BM_10_671"	"hB_RNA_13444"	"hB_RNA_12638"	"BM_10_656"	"BM_10_729"	"BM_10_647"	"BM_10_584"	"BM_10_813"	"hB_RNA_12924"	"BM_10_576"	"BM_10_735"	"BM_10_666"	"hB_RNA_13081_resequenced"	"hB_RNA_13389"	"BM_10_792"	"BM_10_780"	"BM_10_659"
"ENSG00000242259"	1024.16476903485	934.005266450606	1041.2776605739	907.615261485362	1072.22943155762	1019.64834764105	1114.46709302727	1014.66480882968	1030.64295971325	984.267935111136	996.887324314395	1157.58835459522	1025.06198045899	972.746235611251	1105.52005740251	1060.69124987505	979.654576153705	939.144895365407	1002.06233835122	870.209525635897	1049.38680301882	934.753303227864	949.574023476329	1104.6407669953	943.075339850217	854.680946613201	877.732355052687	1105.76977533697	969.67325948404	973.974473474056	1005.81147469043	1022.58379033693	1031.04571431911	909.821033020382	1015.95286331473	860.03395988737	962.774459324239	1181.38010295304	1112.83502910833	886.725577787836	1016.48072749296	1119.50465736294	1033.02592539502	1108.59024778049	1092.53364280737	1033.08912411865
"ENSG00000186918"	649.663317010088	540.495079489843	898.636885152819	802.890423621666	628.184505966228	595.207348562309	655.638619621361	797.302703018403	629.384732315006	600.623564237147	696.252598013288	520.466081911031	599.323225651604	514.427763664203	644.486497408412	594.84084966746	428.598877067246	538.489796969469	682.691593087232	337.240650378431	607.597140625239	740.409113630206	638.044339694643	579.650390966462	471.537669925109	535.572959411601	455.39251893947	533.123982938129	521.780907267047	553.783844824053	1241.49667173011	572.754989567845	544.163015890644	469.552475421174	745.400198627653	551.388311447586	473.478348561427	773.720771652345	595.064086694746	543.946585777315	519.095983166309	1085.76072265519	787.222918640951	580.188561981714	655.862672719784	458.136696384774
"ENSG00000105379"	181.976057674003	216.756202273896	243.28176696818	125.088000781636	229.215415154089	206.652031621425	189.696526472726	215.512215549058	268.86338079476	190.249872441609	127.225130550613	262.027751582795	289.6119855664	200.549052573193	150.796393581402	186.525757852043	228.800904299056	232.450042509597	340.857462070735	218.701021226339	257.437926728109	211.24368434528	242.91428507534	180.505165607977	203.596712880088	285.571160521176	246.976991118382	172.382360413748	275.485723766867	183.833400034376	253.112623581339	191.818888015646	255.234355750565	186.811199898747	164.540191993363	243.841046098335	239.375467980944	237.10797840959	222.567005821666	153.522637348342	221.059886367402	200.478670910739	213.138155358183	197.492324426453	229.466313693084	211.728513070254
"ENSG00000133800"	916.034068098122	426.070131508344	1870.17905552086	1549.0548934005	602.289877476017	864.968683253751	1177.30406742136	1113.63393785865	717.987437349643	773.577993729519	725.880368141513	498.032199070038	579.223971132801	988.856824322117	1049.81183556989	644.952247299352	1098.88885022504	523.304618313063	625.068125287308	515.509550033515	409.064502216274	710.834997821867	511.066417950715	838.967671135669	944.996063556633	730.696314643152	718.895851470977	866.957139446705	800.91544856725	746.751823742125	3004.15638480146	902.359276017265	685.6790943266	719.980462312466	1625.52458130356	662.325003591423	626.383383174806	972.350700934063	527.083369435409	774.230541799827	970.097626335517	1143.32390539194	1316.39351125437	609.154102897593	1383.64762286576	728.273075129581
"ENSG00000163870"	378.897008973407	343.274843944496	362.941528571421	450.898607468689	352.934195718431	306.884454144392	303.514442356362	353.329040084721	302.471303394105	322.324164053966	414.78878179515	397.528403942391	367.268196207233	296.657047296635	372.66879432856	360.059671873595	277.139123517166	399.487007730061	397.504260924897	209.511902687418	373.066826021242	403.475437099485	320.993876706699	322.875437073424	255.456252953318	368.905093484651	300.228535671787	306.083800929778	303.764059650221	335.695773975818	432.366153724188	305.289216137578	368.952633065173	259.516099318799	393.129586239177	391.024380229762	253.084195222144	427.418329501497	374.359566277446	177.345115557567	325.668582594833	561.737266017218	405.860778593935	326.520643051736	325.362683594671	390.602601698572
"ENSG00000268750"	848.342491088952	497.702009513022	553.129229132864	955.614145506222	395.13284955433	815.471190649817	671.05146239727	764.929623429488	532.634652104771	801.09347114876	802.56400847339	931.454815558017	400.157885419821	807.751585710314	835.623327489298	811.062250560624	441.489068858742	461.395813021562	335.974117341928	538.482346380819	463.606435845111	527.052992441473	603.342298969594	692.783910255969	496.507078108516	335.368266804229	450.801868546935	855.184685564791	673.206834900491	783.290139276908	1067.22240631345	529.528197902347	669.674299741582	559.423809426517	970.676703101788	460.222514933343	643.255662856282	619.808575140857	449.790225154245	641.883440637464	561.531586352909	1224.70633615768	955.446903329786	714.483342591702	748.334172267744	880.681099624117
"ENSG00000242419"	83.515582024301	90.2375606032956	167.206686743602	110.542884411679	83.4382473573463	89.0954866870817	154.12842775909	162.790343075683	66.1974233017402	77.8294932715675	128.096535554385	90.6328866776106	85.8786329439799	71.1088053445118	134.468121664944	68.6711745325929	61.2284110096065	79.4301652796613	76.1801777693906	68.9183890419137	81.8129004432548	70.7666342556688	82.0230053501148	85.1679302516512	80.6703956694687	63.0085834601884	66.1053656525037	88.2934041143589	73.8885550500539	83.3530323137234	201.660221410706	117.522839840572	92.6593370711622	57.5580453742084	85.0308374730804	62.6078361603832	66.4346012458128	214.229138387612	84.7430858986259	67.4970215928055	61.1862185481201	172.68954821024	167.407363403937	86.8966227476394	71.9222774261905	75.7477007966857
"ENSG00000138835"	569.664180544705	863.303672575859	904.976475171534	1410.8762878859	639.693229739655	610.05659634349	658.00982620227	989.691290289664	541.80044917732	571.535773822521	1075.31377465381	596.741283570406	793.92055349275	593.869632135024	679.06401440797	590.200905442285	567.168438825829	971.851434009974	983.505628381748	410.753598689806	830.128229830892	991.789098001089	987.430795176382	657.191342389607	376.461846457521	1024.39761496564	376.433332187868	603.758706229616	539.112790550393	663.398791428401	1808.30297306143	755.118016906663	556.798380036711	516.00282782843	1158.4071234969	895.182218784427	993.355466246915	1164.74094657342	731.025521213421	467.185267103144	591.137821134257	1961.11808772089	1433.17035499468	600.376666256418	815.119144163492	469.088171198753
"ENSG00000236939"	252.304968852362	243.734442041891	413.658248721139	133.815070603611	288.677154650129	146.017603181606	177.840493568181	164.640233337907	400.239805501291	242.136201289321	67.9695902941633	293.435187560185	162.621241106685	262.769257249641	236.279699496974	215.293412048129	228.800904299056	226.60958918021	182.637092857385	233.403610888614	280.34553885222	191.175534332478	200.32541691278	330.50241590193	245.852634421238	246.952996464932	247.895121196889	289.2660096699	282.783358833539	328.844839813046	221.577280315467	129.680374996493	237.54484594607	224.173439878496	215.3378351591	250.431344641533	217.230600899007	418.058804037961	225.360733928214	255.429905243362	282.246104915522	188.569046896239	112.693737315821	129.028318625283	195.217610156803	260.097526831993
"ENSG00000155592"	312.963654743696	326.52972960574	355.017041048027	242.903443378294	351.016075089526	296.984955623605	347.38176410318	324.655741020254	338.11606978735	323.110320551659	287.563651244537	340.995019183089	347.168941688429	341.100050636955	284.304028663025	302.524363481423	386.705753744883	362.108106421985	346.717475745304	321.619148862264	378.521019384126	317.921744939646	356.484600175499	278.384727240472	328.443753797123	317.075452251271	302.982925907308	299.356684425826	315.622716633563	295.731991359649	287.967476664671	309.341727856218	313.357030822476	333.230789008575	310.307341947216	250.431344641533	275.229062304081	301.584709380618	398.571876534196	267.341144347975	297.049222306196	242.162354961486	290.717177423422	368.652338929379	279.126933820691	348.621948244987
"ENSG00000121039"	102.85603259835	70.7015938747471	106.980581565812	74.1800934867844	85.3563679862509	107.657046413557	74.693007298636	140.591659928999	126.284315221781	66.0371458061785	187.352075810835	75.3778463457355	100.496272594019	83.8861688048538	97.9696314987453	73.3111187577681	61.2284110096065	71.2535306185197	106.456915087995	52.3779756718544	105.811351239943	72.8790710991216	63.8833022438394	67.3716463184704	83.5514812290926	99.5942125661042	52.3334144748987	82.4071771734017	51.9956498500379	79.9275652323375	140.249289787693	59.4368385400594	58.9650326816487	113.096510208971	103.803879512592	103.248010510106	175.049901695316	170.551352891108	100.574211835732	76.7613186741709	82.8974573877756	87.3372427729951	120.859950164793	93.91857206058	92.4714995479592	62.9709801803773
"ENSG00000235092"	56.263128942687	94.88898125295	133.92383914535	113.45190768567	90.1516695585121	98.9949852078685	165.984460663636	201.63803858238	108.971142973634	43.238607373093	76.6836403318766	82.5566888548532	78.5698131189604	72.2198804280198	128.705202165018	46.3994422517519	103.121534331969	130.826154578266	120.130280328654	110.269422467062	102.538835222213	89.778565846744	67.0380332188438	77.5409514231451	108.5208894125	115.854492168734	110.175609420839	84.0889562993895	105.815708466744	61.6584074649461	267.220540305544	213.432283848395	69.0733239985028	48.4699329467018	86.1351340636399	96.6577119669074	138.141789892087	105.034674646353	119.199065879386	79.4082606974182	59.2124695626969	131.005864159493	125.759677874177	45.6426705341136	89.046629194331	76.6603236978506
"ENSG00000111110"	5381.04081653417	5253.31448171969	3432.88799513405	5122.78998549911	4942.03780037248	6153.77576798413	4572.87189128316	4747.74335799705	4535.03270711768	5495.23391887128	4553.96254970894	4963.27223974123	5541.91263232109	6361.46039062504	5173.18073776708	6046.77531424831	6767.35069053546	5209.68436981308	5818.99357884653	5328.76984072077	5248.02485376665	5107.87228746887	6751.9129692532	6302.42683862219	6654.34728087796	4303.89275732093	5532.65185308315	6298.26282682427	5619.17900133743	5592.6459215427	3813.28690280738	4588.79410274049	5548.60957534314	5810.33321198588	4361.97153270997	5396.35612378882	5077.50166664426	4310.58144959539	4591.9577644629	6163.40450113128	4774.49879573879	4001.63366887177	4742.93642268324	5879.12706225948	5757.20706444886	6194.88425310726
"ENSG00000204138"	1381.96310465475	974.937768167565	1287.72922255144	1537.41880030453	722.172416782549	1588.86951258629	1444.06480777363	1428.11528243667	1066.28772610649	1319.95675962588	1129.34088488764	1298.47313883666	714.437137895663	1224.40474202581	1215.97601448443	1266.70477347283	1002.21241178882	858.546639419869	657.298200497435	1018.15433411254	868.307583371078	1051.99354803949	1121.50686161407	1334.72129498856	1215.81810616128	799.802502954327	965.872842589359	1396.71756413286	1205.93419476755	1267.42282011278	2383.40804893641	922.621834610467	895.426139151322	863.370680613126	1593.49998017734	724.932839751806	855.213676354828	1387.28966315085	859.537014114634	1216.26985968212	1062.86382865041	1587.94986859991	1748.38617096502	1123.51189007049	1306.58803990913	1150.81747836892
"ENSG00000157152"	11276.3617960601	8505.58779995806	6397.43877763555	9364.14591897878	9042.97970497033	12240.7299209529	10951.4175939286	7753.81503411052	9216.71816739613	11373.3260521189	11963.5192967765	10706.3462470354	8233.38553288454	11094.0847088274	12172.2464704274	13567.1969144123	8436.63052753421	7535.35288557493	5931.31050760909	13126.6558328498	6845.01267041899	9924.22829054125	9642.43522510099	11730.2934382424	13692.8393030391	5237.84256699695	12106.4632151932	11237.6481198504	11521.1413615084	13535.1622609161	4077.18793329546	8908.77159481117	11973.2710648136	10885.5391076134	9055.23204258779	8922.16584439988	11402.4975122377	8131.34773326571	9300.32086669864	13348.528623236	10936.5431282301	8042.96608445855	6341.06427722717	11657.3136031454	9745.46859124881	14007.8489099799
"ENSG00000183569"	2426.34743565338	3632.7595273801	3559.67979550835	2525.03220182466	4458.67140188854	1852.44366070224	2694.87627920317	3277.08059952923	5230.61486273442	3503.11335371823	4570.5192447806	3450.33118094468	2759.07948394489	6190.91036530656	3537.47208637136	2115.81456667989	3251.55087940489	3145.66816320776	7392.40725046818	4524.72196856511	5703.99541890373	3185.55475992682	2609.7511990724	3080.02828357837	2565.12650991846	4968.5316860784	4942.29421260316	2129.97326306354	2895.33671270211	2163.75337307542	3656.44006393239	5241.2484894416	3881.58386567196	5318.5653506308	2854.60668659627	2865.6814832007	4273.95934681395	4422.89575515783	5077.13521230009	2151.96386490003	4227.77032677656	3568.9173296783	3605.38297282137	2777.18095326799	1676.47403810096	3512.68554658365
"ENSG00000153561"	2705.90485758735	3246.69161345878	2599.23190767306	2398.48968940603	4366.60161170113	2706.2754081201	2367.64977103772	2254.09128451954	3422.91599564844	2768.84318487334	3382.79422464028	2483.87950815471	4502.23301221205	3577.66176889575	3063.95220079409	3508.72582307748	4182.86723634049	4018.23189061816	5115.79193789831	4213.21085009566	4286.99598322655	3620.7167496781	3239.12002858578	2621.13839072992	3158.63013520098	3734.78297122891	3664.25714332142	2642.07500692682	3549.38725555259	3482.55819940899	2187.55696970626	3282.53449209873	3012.27081242251	5116.60729668621	2327.8572128994	3437.93907336841	3910.15081618212	2579.06923884115	4387.08436998271	3369.55719559378	3970.19608417882	2171.52144531038	2390.25050089426	3580.31640593557	3428.29522398174	3032.64590057092
"ENSG00000152932"	3954.24303100322	5477.51295703304	3902.81010527128	3034.11127477318	5883.8350291646	4611.92887337157	3720.42312544635	3017.17101768681	4488.18529985798	4009.39813823226	4835.42636592708	4278.59013543413	6255.43616773862	5398.71383076536	5104.02570376796	5569.7890479003	4070.0780581649	5053.16022058551	5117.74527578983	8106.64037503684	5794.53502872759	4839.59280835036	4832.25917096301	3935.52107550914	6225.065532494	4047.79335357952	5818.19030749883	4199.40247759151	4997.96781628698	5883.8106234605	1138.59186738884	4872.46992304532	4761.00521023826	6083.9863750808	2489.08451512108	4797.73733944831	4275.01386429405	3738.61044904594	5257.79629652353	5959.58996534124	5452.48157223167	2544.68966443136	1959.89108375341	5188.34279859895	4474.59311701513	4169.77403542237
"ENSG00000269987"	210.986733535076	147.91517665901	359.771733562063	285.084280851171	168.794615343597	199.227407730835	316.556078551362	382.9272842803	153.781706439427	213.834567372387	291.049271259622	193.828747746177	170.843663409832	222.215016701599	295.829867662878	245.917043934285	248.1361919863	135.498517241775	178.73041707434	235.241434596399	129.809802036631	164.770073789318	192.438589475269	233.89401740752	246.812996274446	112.805689743241	170.772194602301	239.65352545326	213.455825700156	196.393445999458	342.739388652763	312.043402335312	181.949243703373	212.05595664182	245.153843104206	148.28171722196	145.523412252733	255.827029336663	191.835996649637	197.197180731922	165.794914775551	301.710475033983	297.2501477026	191.34811877763	188.367869449546	241.845068808695
"ENSG00000283375"	66.8124656194408	138.612335359702	98.263645290079	74.1800934867844	172.630856601406	105.18217178336	98.4050731077268	126.717482962322	104.897455385834	106.917283686194	70.5838053054773	54.7386741320222	211.04217244744	90.5526193059018	90.285738832177	100.222795263784	122.456822019213	127.321882580634	244.167236440355	86.3777142658652	133.082318054361	96.1158763771024	131.710018206434	73.7274620088921	131.569573889491	204.26976250803	119.356910205909	116.883649256151	118.58656983342	114.182236046196	104.564559249996	156.697119787429	83.393403364046	60.5874161833773	59.6320158902123	139.494652497696	132.869202491626	88.395518266733	128.511492901213	141.611398243729	90.7924533294685	93.2920547802447	88.1950987689033	68.4640058011704	73.6347126030045	79.3981924013453
"ENSG00000180828"	50.9884606043101	98.6101177726736	95.0938502807216	58.1804654798309	111.250996476462	50.7349299190326	69.9505941368179	54.5717627355983	65.1790014047903	42.4524508754004	74.9408303243339	57.4307400729414	131.558756850352	65.5534299269718	67.2340608324722	48.255419941822	138.569561758583	87.6067999408029	103.52690825071	69.8373008958059	112.356383275403	77.1039447860272	89.9098327876258	36.8637310044461	57.6217111924777	71.138723261503	49.5790242393777	35.3173616457436	62.0298980667119	52.5238285812504	24.8963236309513	89.155257810089	55.5956022426973	67.6559480714379	33.1288977167846	68.0997516130484	59.0529788851669	74.8762037082915	86.6055713029913	52.9388404649455	47.3699756501575	37.7138093792479	29.3983662563011	47.3981578623488	41.0984442435374	42.8932763547498
"ENSG00000267041"	249.667634683173	313.505751786707	352.639694791009	207.995164090395	293.472456222391	252.437212280065	310.62806209909	270.083978284656	372.742414283645	269.651678708562	264.907121146483	283.564279110148	281.389563263253	318.878548966795	196.899749580812	311.804251931773	399.59594553638	311.880207789258	324.254089992791	328.970443693401	295.617280268294	245.042673840525	313.107049269188	273.300074688135	267.940957045021	324.189324577421	290.12910480821	281.698003602955	262.714862400191	248.917274580708	288.797354119036	264.764098951174	251.864925311614	313.034983614116	337.914756711203	252.628110822599	283.66520214482	267.266449347652	276.579082548262	255.429905243362	263.495489554001	242.162354961486	287.450692283833	298.432845799974	279.126933820691	264.660641337818
"ENSG00000112309"	919.55051365704	934.005266450606	743.316929694307	753.43702796381	1175.80794551847	826.608126485702	776.570155247724	964.717771749645	941.02183278166	812.099662116456	1006.47277935588	804.030361021179	1377.71253701619	968.857472818973	843.307220155866	925.204878499934	1398.58580937733	1133.04794590105	1239.39289217124	1059.50536753769	1024.29751354955	1041.43136382223	832.848977401165	977.524453186862	1023.74573551969	1268.30180900508	915.375688271474	702.983674662896	1067.27912850078	884.912329358023	581.744095509896	1114.44072262611	766.545424861433	1245.0714025684	681.350996375203	1113.7604538005	1126.22466873854	705.084251586411	1194.78438690041	1127.59730190334	1131.94504314022	853.523054372452	828.870604170711	904.953717705214	750.046607444558	1026.7007638105
"ENSG00000052850"	158.240050151307	266.061261160232	130.754044135992	226.90381537134	157.28589157017	180.66584800436	92.4770566554541	123.017702437874	75.3632203742888	150.155891059287	127.225130550613	69.9937144638973	131.558756850352	186.660614029344	167.12466549786	144.766259825466	64.4509589574806	207.920138526172	108.410252979517	63.4049179185606	172.352510267123	220.749650140818	141.962893875199	163.980044812881	115.243422384955	252.034333840754	60.5965851814617	125.29254488609	109.46452600008	131.309571453126	223.237035224197	162.100468745616	153.309084972287	95.9300756236806	185.521827213994	224.07015046874	39.0171467634138	170.551352891108	97.7804837291837	64.8500795695582	106.582445212854	132.990801495243	149.441695136197	121.128625648225	95.8963699015873	173.398351221329
"ENSG00000168350"	244.392966344796	265.130977030302	289.243794603862	244.35795501529	262.782526159918	257.386961540458	246.605484414544	244.185514613525	197.573848008271	215.406880367773	287.563651244537	293.435187560185	219.264594750587	172.21663794374	276.620135996457	220.861345118339	203.020520716064	251.139493163635	291.047345836903	168.160869262269	224.712766550807	236.592926466714	249.223747025349	283.469379792809	230.486844769911	194.107087756387	153.327723110668	221.994844630388	257.241636100187	228.364472092393	294.606496299591	239.098191399784	230.805985068168	165.605604234564	304.785858994418	265.808707908995	130.760167531441	272.466185716283	249.573044184964	166.757347464578	210.204266947574	319.574911055732	308.682845691161	240.501763968214	226.041443339456	251.883920721509
"ENSG00000244198"	194.283617130216	298.621205707813	308.262564660006	139.633117151594	51.7892569804219	246.250025704573	88.9202467840905	168.340013862354	129.339580912631	109.275753179272	64.483970279078	183.060483982501	107.805092419039	348.877576221511	79.7203864156456	190.237713232183	212.688164559686	273.333215815305	101.573570359188	151.62045589221	126.537286018901	215.468558032186	46.5322818813151	87.7102565278199	219.922864384623	318.091719726435	107.421219185318	136.224109205011	79.3617813500578	105.047657162501	307.054658115067	97.2602812473699	153.309084972287	127.233573985092	237.42376697029	163.659080489423	170.831831774947	103.994727372627	145.273861540501	145.5818112786	251.652995641462	281.861101676484	204.97194250921	115.862163663519	123.295332730612	67.5340946862017
"ENSG00000151025"	6547.62163070519	7227.37740543303	3870.31970642537	6404.21473769238	7111.43223166348	6805.90523304096	6275.39821637588	4131.72990067657	6826.48197525484	6688.61948236865	6139.04825156898	6876.43376842109	6621.79076146773	6825.33423798963	6981.77697416058	7221.60919206267	8352.84428088948	6380.11121702221	5478.1361167758	11566.3435049409	6263.59565793559	6743.95462272306	6706.95805285939	8021.03940131222	9644.91409176755	4938.04366182347	8322.84916166591	7212.30978179863	7431.72911102208	7854.59601761786	2261.41606314475	6203.04460399892	7292.28982750047	8604.42288830929	4528.72031788445	6364.03162654843	8832.63841325282	5372.36761606991	6551.29240985531	8066.55581584606	7006.80889825246	3850.77843135478	3949.99715504801	7022.82705660468	6156.20446064654	6374.67096463674
"ENSG00000249550"	312.084543353967	562.821898608184	302.715423393631	292.35683903615	274.291249933345	306.884454144392	301.143235775453	251.585075662419	201.64753559607	291.664060643955	217.851250942831	240.491224055442	267.685526091342	187.771689112852	388.997066245018	257.052910074706	109.566630227717	657.635044888961	240.260560657309	148.863720330534	419.972888942041	533.390302971832	321.78255945045	255.503790754954	149.816449100442	636.18343945287	135.883251619035	267.402881032058	266.363679933527	274.037366510872	191.701691958325	336.358472647154	224.909481800003	151.468540458443	247.362436285325	507.452987826264	123.378545170795	272.466185716283	290.547723081003	218.3727169179	165.794914775551	305.680349705483	277.651236865066	233.479814655274	280.839368997506	281.087853558786
"ENSG00000170653"	642.630425892252	394.440471090694	543.619844104792	805.799446895658	320.326145027054	627.380718754867	492.025365538634	762.154788036153	411.442446367739	651.723736587166	603.883667613528	506.108396892796	411.121115157351	617.757746430446	478.322318493874	638.456325384107	467.269452441734	446.210634365156	456.104397670582	454.861367676631	317.434053719829	435.161989751277	603.342298969594	699.139725946391	473.458393631525	397.360582789253	426.930486505753	655.052969572244	547.322630000399	502.401838603264	1080.50044558329	452.530475248179	485.197983208995	538.218213762335	707.854114548631	406.401743497224	389.116950154046	489.815165925073	335.247372785773	632.619143556098	489.489748384961	950.784983824196	993.828103719956	594.232460607595	645.5880616589	714.583731612107
"ENSG00000166839"	1235.15150256992	717.249064176711	1010.37215923267	1521.41917229758	595.576455274852	1202.7890702756	987.607540948632	920.320405456277	842.234908777525	768.861054743363	1079.67079967267	1260.78421566379	554.55670422336	858.305502009928	1040.20696973668	1135.85834632289	625.174301887562	811.823012784774	645.578173148298	768.210309853865	680.68333168788	740.409113630206	665.648235725932	756.342067160186	849.920240089045	614.841822474419	686.761298723232	1216.76719765217	870.242981700634	882.628684637099	1341.91184370828	726.75043487618	913.958006565555	674.539900174933	1091.04503147277	816.098636266048	1014.44581584876	1334.25235219081	654.663619634439	741.143766509236	811.210833008947	1655.43773801541	1874.1458488392	930.408283964624	1208.97923483073	877.943230920623
"ENSG00000172409"	81.757359244842	134.891198839978	82.4146702432921	90.1797214937379	151.531529683457	91.5703613172784	67.5793875559088	65.6711043089404	126.284315221781	86.4772147461861	96.725955418617	89.7355313639709	110.545899853421	102.77444522449	104.693037581992	65.8872079974877	116.011726123465	116.809066587737	166.033720779441	107.512686905385	138.536511417245	90.8347842684704	84.3890535813681	52.1176886614582	80.6703956694687	121.952097019719	98.2399184002485	90.8160728033406	105.815708466744	91.3457888369572	62.2408090773784	94.5586067682763	106.137058826968	99.9692367025725	76.1964647486045	99.9528612385066	105.451748009227	91.5153600879118	133.167706412126	68.8204926044291	98.6874492711614	65.5029320797463	62.0632176521912	90.4075974041097	107.883416139286	63.8836030815422
"ENSG00000111843"	474.720150453921	631.662924223069	645.845733156568	381.082048892892	793.142880052016	415.778937873048	481.354935924543	610.463786533812	757.705891330688	457.543081657094	591.683997560729	571.615334788494	921.824900430593	590.536406884501	559.963678076162	426.874868716118	779.856603385515	788.461199467226	950.29888422586	750.750984629913	881.397647441999	517.547026645936	585.99127860707	427.11081439634	557.009874860617	745.940326770617	879.568615209701	382.604751162222	574.688761500419	435.034319336009	547.719119880929	736.206295553008	529.000578915363	795.714732541688	469.326050987782	733.71990447607	921.64827760064	790.359928031966	840.91216007098	546.593527800562	668.114031565763	514.098769959221	517.737894624858	641.630618469944	465.782368093424	462.699810890598
"ENSG00000186714"	274.282753595599	629.802355963208	332.828475982526	465.443723838647	623.389204393967	409.591751297556	405.476325335453	401.426186902537	351.355554447698	298.739469123188	415.660186798922	296.127253501104	495.172543145076	303.879035339437	287.185488412989	363.771627253735	496.2723839726	643.617956898432	552.794623300963	443.834425429924	603.233785934932	558.739545093265	397.496102850556	335.587068454267	344.769905301658	748.98912919611	365.415771245784	344.764720827497	401.369928666959	365.383155347829	248.963236309513	466.038847643647	290.613375359554	399.87694681029	261.718291962598	527.223883455859	364.863048111924	344.222547603396	644.41994991043	418.216839673069	375.012307230413	339.424284413231	325.015271389107	305.454795112914	375.023303722279	352.272439849647
"ENSG00000132622"	59.7795745016049	132.100346450185	130.754044135992	66.9075353018055	114.128177419819	69.296489645508	92.4770566554541	110.068470602308	66.1974233017402	58.1755808292524	67.098185290392	104.093216382206	126.077141981588	62.7757422182018	70.1155205824353	55.6793307021023	45.1156712702364	142.507061237039	101.573570359188	38.5942978634717	155.989930178473	99.2845316422816	88.3324673001236	69.9139725946391	48.018092660398	135.163574196856	58.7603250244477	52.9760424686154	50.1712410833699	38.8219602557068	126.141373063487	82.401071612355	78.339257705619	28.2741275522427	53.0062363468553	96.6577119669074	50.6168390444288	62.3968364235762	121.061551283751	37.0571883254618	45.3962266647343	152.840174852741	133.109269438252	68.4640058011704	37.6735738899093	38.3301618489253
"ENSG00000153823"	3421.50152882715	3292.27553582539	1874.9337480349	3288.65081124744	3586.88557605144	4563.66881808274	3588.82116020589	2767.43583228661	3384.21596356435	3671.35084422444	3605.00250060197	4217.56997410663	3216.79432548674	4235.97375587424	3678.66361411955	4393.09919239587	3290.22145477938	3156.18097920066	2017.79804194309	5968.33249102973	2803.4553885222	2717.64999910203	3656.33320003012	3896.11501822852	5808.26848820175	2695.1413441358	4606.2586038696	3908.45468879562	3917.00562203619	3831.95584171035	2530.29635835902	2647.64098951174	3964.13491142627	3666.54846936405	3152.76676604733	2740.46581087993	3950.22248042563	2040.37655105094	2900.82101729912	5514.90370543569	3834.99427867733	3745.57675256004	2828.77613088408	4106.96260440611	3219.37813241043	4750.20220056324
"ENSG00000205639"	242.634743565337	293.969785058159	176.716071771674	276.357211029197	277.168430876702	217.788967457311	195.624542924999	185.913971353479	244.421255267964	242.136201289321	257.935881116312	253.951553760038	320.674469822733	269.435707750689	241.082132413579	231.99721125876	164.349945341575	323.561114448032	318.394076318222	248.106200550889	296.708118940871	272.504352805411	224.774581969065	190.674470712652	192.072370641592	305.896510024463	246.058861039875	202.654384681529	263.627066783525	247.775452220246	204.149853773801	198.57307421338	232.490700287643	260.525889588522	224.172207883576	270.202240271128	207.739943578176	223.588663851148	257.954228504608	205.138006801664	258.561117090443	279.876164340734	200.072214799827	224.702378014098	246.590665461224	242.75769170986
"ENSG00000144647"	711.201114291152	857.721967796274	706.864287086697	725.80130686089	888.08985118279	737.51263979862	858.376782289087	671.510165187193	695.582155616747	712.257786909496	738.080038194312	897.355313639709	898.984838477407	762.75304482824	779.915105656678	777.654652139362	795.969343124885	932.136351370143	957.13556684619	600.968352445487	881.397647441999	705.553905713235	798.935619419868	722.020662431909	745.240798089378	817.07905003212	689.515688958753	935.069194049211	695.099740100507	657.689679626092	556.01789442458	774.029738260319	884.47549022473	672.520319635488	664.786547516811	786.442292821656	471.369313601243	987.949910039957	873.505654647374	627.325259509604	700.680889825246	833.673681014953	616.549070097426	916.364385338743	753.471477798186	680.816684269007
"ENSG00000179454"	1864.59525761623	2217.79736575522	1955.76352077351	1599.96280069535	2715.09975021434	1955.1509578554	1975.21508189726	1842.49070117478	2555.22053944717	2212.24438450698	2008.5885336929	1874.57525019335	2805.67321032939	2008.2682134407	1887.35613622583	2219.74931732381	2503.91975549812	2359.54314507229	2989.5836429757	3129.81377435677	2468.56791604114	2231.78952510788	2313.99517016574	1847.00003963656	2321.19459920364	2297.78076134655	2612.99820343091	1844.07081164561	2389.06327995174	2216.27720165667	1481.3312560416	2301.82665618775	2108.42109717381	2927.38199192684	1711.6597153672	2343.94951519751	2339.97428832474	1705.51352891108	2639.14181798578	2550.32863939875	2594.49304133883	1671.31723670141	1661.82431476591	2181.19300533216	2125.13205442625	2141.92594903399
