"BM_22_135"	"BM_22_172"	"hB_RNA_9191"	"BM_22_167"	"hB_RNA_9186"	"BM_22_72"	"BM_22_2"	"BM_22_6"	"hB_RNA_9211"	"BM_22_134"	"BM_22_123"	"hB_RNA_9152"	"BM_22_63"	"hB_RNA_9210"	"hB_RNA_9223"	"hB_RNA_9160"	"BM_22_163"	"BM_22_211"	"hB_RNA_9205"	"hB_RNA_9171"	"BM_22_64"	"hB_RNA_9218"	"BM_22_160"	"BM_22_18"	"hB_RNA_9179"	"hB_RNA_9224"	"hB_RNA_9222"	"BM_22_41"	"BM_22_37"	"hB_RNA_9177"	"hB_RNA_9148"	"BM_22_92"
"ENSG00000135387"	3430.86590739245	1999.08648886657	2258.54688860338	2905.92987442204	2694.59450531484	4157.26121925212	3487.15496469155	3077.87435838556	2850.6193364852	3227.1294980668	3925.42978961391	2099.74013017927	3134.74028351772	2905.73554504993	3090.71087263123	2436.19600286036	3018.39997125143	4126.92210301086	3028.2771242993	2176.85474833281	3059.07914612829	2602.29703227543	4118.52997148107	2981.93380837745	2888.71385889594	2990.51297977514	2358.73473270554	2809.30933446888	2803.62883815148	2642.88050911358	2948.09321283399	2760.62500215691
"ENSG00000155066"	92.3694667374891	132.755622382317	126.321812477335	121.044641741066	135.258077129529	41.5120737516334	84.9435183706916	114.206840756422	112.722205748536	82.4597758181105	78.6236547993016	137.417547786601	76.9828163928713	119.434499510377	83.5602675752591	215.903602891582	78.9238807125592	70.5364019709981	108.119177055082	138.883936786837	75.1636355587664	128.948177625729	44.1041955668728	88.8747735499024	133.418554714578	118.86182668028	101.273682981865	100.441178805496	117.762651432922	139.845671111071	166.350087244551	128.401162891019
"ENSG00000158352"	2461.42636125233	2610.53756713841	2665.82583572858	2935.11794406173	1849.23152325529	814.674447375805	1506.62977320648	1005.02019865651	2771.71379246122	2583.7396423008	2091.19745264972	1438.30366683309	2071.35097974419	1428.67850680134	1960.60920505852	2317.70007197103	2730.76627265455	2082.45162126685	1890.67534832844	1800.4591515337	1517.82051160606	3436.16191425514	2414.50423367007	1914.51074688748	1883.02096540348	1039.40873969351	5673.68144891427	4454.4140964195	1225.90188696631	2260.83834962898	2115.57263731843	3124.77911986423
"ENSG00000266954"	61.5796444916594	29.0705742443031	65.3388685227593	42.923631823073	46.4949640132757	57.0791014084959	57.225107112887	55.4718940816905	90.1777645988287	53.95516195506	53.6942032775718	44.8897322769564	53.3747526990574	63.4968225245042	72.3509633883341	44.1849233824632	49.1081924433702	79.2178052905056	54.5296719060414	47.3010509346473	43.6434012921869	50.3511931681418	51.3212457505429	38.8827134280823	51.5480779579052	58.1664258222648	70.6560578943247	71.5262939978533	32.1835817580655	42.561725990326	49.2889147391263	31.5740564486113
"ENSG00000268361"	730.158641829676	493.230743011675	701.303855477617	634.411278345019	661.496533461605	817.268951985282	862.847318186499	663.215439535505	779.035688617659	891.78720514401	724.871744247219	826.337520690095	764.695976169188	914.656610174406	758.156574097473	720.013410573321	689.268558223017	874.651384440376	963.670925925732	808.143487245144	737.088555156935	729.478261996982	844.394871489402	777.654268561646	776.253409248454	1043.20220224714	597.043689207043	732.003136446116	743.148160595332	816.779789242923	744.724696136486	497.817623339771
"ENSG00000112685"	3017.40258009131	2653.17440936339	2506.83458898987	2751.40479985898	1924.25748791307	2574.61340747109	2805.81853312874	2453.81554996654	2246.92930125415	2452.41481414603	2409.52737208103	2233.49321002489	2347.46268120662	2121.09623813999	1747.63242550694	2482.38933185112	2573.79544323735	2652.16871410953	2147.34087298963	1942.36230433764	2580.61815418431	1832.2922001675	3027.15160481718	3007.85561732951	2158.95479447226	2298.83830749734	2675.50939226509	2856.48625178661	3001.11899893961	2447.29924444374	2479.07838351949	2320.69314897293
"ENSG00000230084"	2218.62662011379	2201.61148943522	2419.71609762619	2129.01213842442	2242.32530991298	2071.27951323254	2579.60053157311	2081.82755435991	1931.30712515825	2705.90227314244	1978.0560957434	1759.86072865374	2457.29149926045	2063.64673204639	1840.36394196241	2911.18392922184	2315.97743290966	2266.93144180638	1680.07799476028	1990.66976061133	2159.54015282821	2371.41839043127	2560.44902627318	2514.41546834932	1806.20422177993	1733.61238700707	3955.56164111728	2692.1279591958	1846.16728084903	1947.70565127158	1894.54266028517	2204.92160866136
"ENSG00000287704"	1316.04497370746	7710.48530873065	2234.58930347837	3620.17910795798	1924.25748791307	838.889823730924	1638.96283340503	1339.48308944317	718.917178885107	5302.87620045108	2892.77520157918	1401.65898742333	14586.7040501213	987.224407345268	1072.01709133137	1656.93462684237	1827.52630449971	3253.35589398542	1080.25160379382	1168.43659861969	2633.15187796195	2792.64910400865	1888.46146472701	3309.65953584272	791.414608647838	1270.8099554647	3864.88636681956	4219.29042785209	1263.93702904403	1074.17689404156	1169.07144646865	9495.3712426457
"ENSG00000166265"	223.446138584021	363.382178053788	102.364227352323	257.541790938438	202.887115694294	214.479047716772	228.006286152909	153.363471872909	129.004302134436	175.099770873025	164.917910066828	195.132917856974	248.397887560998	210.144245973954	172.215673417302	99.4160776105423	241.156302177264	149.754207261504	173.930850045132	133.851910091661	261.860407753122	173.158981383122	166.794048689265	238.850953915363	191.031112432237	134.035676894784	292.045039296542	185.663997185917	253.079983824788	186.460894814762	151.717440681373	230.490612074862
"ENSG00000115159"	2209.82952804355	2332.42907353458	2186.67413322835	2184.81285979442	2187.37671607911	2926.60119949015	2849.63150576204	2447.28944478046	2360.90397595545	2528.76645842206	2586.91000790873	1982.47715606803	2312.56380444185	2260.1845160508	2786.02160427754	1980.28792977767	2039.7438504157	2473.11477064469	2386.14322926781	2037.97081154597	2661.43926768836	2815.98258376949	2728.84686389215	2201.50220314237	2236.78228472243	2407.58423403461	2369.33314138969	2294.92875210134	1849.82450604881	1785.56574273701	2062.43302611531	1784.98665789483
"ENSG00000173597"	50.1434248003512	302.333972140752	23.9575851250117	84.1303183732231	79.2527795680837	50.1604224498903	101.93222204483	75.8659727881943	56.361102874268	94.6760389022751	43.147127633763	77.8699437457407	60.5598155623921	96.7570628944826	52.9894379745546	10.0420280414689	28.9387562612717	71.6215773859365	72.392840289055	41.262618900437	80.8211135040499	116.667398804231	65.7553461178831	46.2889445572408	75.8059969969194	55.6374507865142	163.686534121852	28.1539667863891	36.5722519978018	37.4948538486205	60.0708648383101	206.28383546426
"ENSG00000234464"	59.820226077612	560.093063773572	23.9575851250117	106.450606921221	48.6083714684246	43.2417434912848	89.4142298638859	127.259051128584	18.7870342914227	74.3156004286675	49.8589030434595	42.1413813212244	105.72306784621	60.4731643090516	23.4376360272068	30.1260841244067	89.4470648075671	27.1293853734608	26.32466919602	46.2946455956122	36.3695010768225	29.4738691715952	68.1610295124398	52.7693967952545	25.2686656656398	40.4636005720103	28.2624231577299	43.3723272114642	82.653289515032	45.6018492753493	22.3340394911666	310.478221744678
"ENSG00000041982"	246.318577966638	663.778111911586	481.329664784327	254.107900392592	156.392151681018	143.562588391065	189.558167311438	220.256050030242	250.493790552302	398.046572159027	218.612113344399	128.256377934161	4462.95047568273	142.111936126271	392.325646542375	189.794329983763	251.679486272272	537.161830394524	185.212851129141	235.498849334201	151.135482252573	289.826380187353	262.21949000668	203.67135605186	136.450794594455	161.854402288041	412.160337716894	401.003797200731	140.437447671559	70.9362099838767	221.029977033269	985.110561196672
"ENSG00000138792"	261.273634486041	703.507896712134	93.652378215955	211.184268569519	73.9692609302114	115.023037686817	244.100847528409	144.390077242047	62.6234476380755	1388.58190390003	123.688432550121	76.0377097752527	160.124258097172	126.993645049008	191.577198831082	125.525350518361	145.570713314276	370.044816494005	46.068171093035	85.5444538179791	207.710261705408	63.8600498717896	194.05846049424	179.601104882094	71.763010490417	120.126314198156	321.485063419177	256.429373162517	200.415940947954	74.989707697241	64.6917005951032	505.184903177781
"ENSG00000125637"	117.001324534153	475.788398465093	228.686039829658	243.806228755055	320.181229455058	191.993341101304	247.677416722964	264.30726003629	315.622176095901	126.234718536367	139.988458545098	283.996265425643	301.772640260056	299.342163329806	326.088849074182	144.605203797152	152.586169377615	233.312714211763	296.152528455225	308.96643908376	183.463927654193	250.527887958559	144.341003673402	166.640200406067	320.406680640313	264.277891235942	409.805135787083	168.923800718334	198.953050868042	222.942374235041	264.927916722804	329.422655613844
"ENSG00000266962"	47.5042971792801	32.9466508102101	58.8049816704834	49.7914129147647	63.4022236544669	38.0527342723306	50.966111022415	39.9723942647475	71.3907303074061	30.5406577104113	41.2294775167069	54.0509021293965	36.9517518685782	61.9849934167779	75.4080463484046	67.2815878778417	40.3388723641969	39.0663149377836	56.4100054200428	72.4611844105235	40.410556752025	51.5792710502916	36.8871453832027	44.4373867749512	75.8059969969194	70.811301001018	49.4592405260273	48.6987533602406	52.6640428768345	80.0565798389465	81.6347650366779	27.3641822554631
"ENSG00000261371"	522.547268972081	1306.23780271068	640.320911523041	1253.37004923373	956.316873454876	454.03830665849	971.038536321801	710.529702134594	945.61405933494	1044.49049369607	655.836340033198	1010.47703472414	655.893595667264	1434.72582323225	1325.75497701722	472.979520753186	373.57303537278	827.988841598024	1211.87494977392	841.354863433301	759.718466938069	1722.99326865617	782.64899769578	554.541555795745	995.585427226208	828.239324208336	2182.09458796973	544.817303217691	605.636493083597	865.421761803295	1303.07568341565	1275.5918805239
"ENSG00000146192"	128.437544225461	286.829665877124	202.550492420554	195.731761113213	337.088489096249	75.2406336748355	130.544775601273	194.151629285917	201.647501394603	116.054499299563	146.700233954794	363.698443141871	196.049572413846	155.718398095808	190.558171177725	376.576051555084	89.4470648075671	200.75745176361	210.59735356816	230.466822639026	97.7935473399004	169.474747736672	155.567526181333	153.679295930039	283.009055455166	184.615177609797	183.705750525244	165.880128633319	128.734327032262	294.891958647259	294.19320984916	279.956633844353
"ENSG00000144381"	1772.61405215277	863.396055055801	1640.00559992126	1419.05526807079	3055.98718014531	1794.53235488832	1518.25362308878	1349.27224722229	2308.30027993946	4642.17997198252	1753.69103204784	1364.09819102833	2128.83148265087	1969.91332736736	2405.92428957545	7024.39861500751	1609.17023452829	1731.93996224174	2205.63121192368	1364.68563973153	1958.29558020313	2165.1013062301	1560.48662860245	1559.01165268787	2225.66407182955	2026.97349115414	1958.3504046377	1495.96482978489	1532.37735870789	2059.17683838911	2375.10957899165	3236.34078598266
"ENSG00000259675"	58.9405168705883	403.111962854336	71.8727553750352	87.564208919069	23.2474820066379	20.7560368758167	107.297075836663	66.0768150090725	17.5345653386611	103.838236215398	83.4177800919419	44.8897322769564	384.914081964357	16.6301201849892	42.7991614409864	93.3908607856609	46.4773964196182	278.890081639177	27.2648359530207	27.1729441539463	78.3964800989284	34.3861807001944	56.1326125396563	54.6209545775442	34.3653853052701	21.4962878038805	78.8992646486625	49.4596713814943	36.5722519978018	60.8024657004657	27.7250145407585	165.237562081066
"ENSG00000178927"	357.161938051625	422.492345683871	568.448156148006	453.273552051651	667.836755827052	231.775745113286	574.933498024787	505.773151921296	603.690035231048	361.397782906534	386.406498586811	643.114123641294	389.019832171976	560.888598966454	826.43142687238	1056.42134996253	339.372687064005	473.136480913156	531.194217705403	571.638232571908	321.668031746119	686.495536121739	292.691479671065	355.499094199609	592.297523202597	551.31655779364	998.605618239788	478.617435368614	351.093619178897	635.385766569867	754.736506942871	454.666412860003
"ENSG00000157873"	103.805686428797	143.414832938562	139.389586181887	152.80812929014	179.639633687656	69.1867895860556	107.297075836663	115.838367052942	162.820963858996	99.7661485206769	93.9648557357506	143.830366683309	123.172506228594	223.750707943491	199.729420057936	159.668245859356	76.2930846888073	72.706752800875	133.503679494101	214.364337214465	87.2868025843739	174.387059265272	99.4349136416769	88.8747735499024	175.869913032853	142.887089519911	293.222640261447	117.942293294333	105.328085753669	145.925917681118	181.752873100528	206.28383546426
"ENSG00000140807"	506.712503245655	859.519978489894	886.430649625435	703.947561898398	864.383649155899	242.153763551195	365.704200143294	375.251048199671	831.639384633643	604.705022666144	445.853652215552	811.679648926191	1925.59684737369	807.316743525839	764.270740017614	640.681389045717	489.328060417867	302.763940767823	671.27906449851	928.91212792935	410.571256600573	1225.6217263855	363.258192578062	436.967636620353	665.071280319639	629.71478390191	1835.87990428754	811.138610656507	413.997892615116	594.850789436223	870.257400862698	1155.61046601917
"ENSG00000132953"	2186.07737945391	1853.73361764506	1803.35277122816	1889.49827285167	1915.80385809248	2549.53319624615	2252.34445027129	2240.90136827064	1769.73863025201	2447.32470452763	2216.80353531689	1654.50727535068	2308.45805423423	1658.47653117574	1744.57534254687	1970.2459017362	2439.624846026	2526.28836597667	1639.65082420925	1734.03639915739	2420.59234944629	1837.2045116961	2648.65741740693	2475.53275492124	1717.25851863688	1583.1383723799	1952.46239981317	2553.64087932761	2043.65744163716	1789.61924045037	1676.59324042309	4467.7289874785
"ENSG00000235335"	672.977543373135	769.401198332554	490.041513920695	558.007213699949	437.475343215822	679.760207682996	475.683702875873	502.510099328255	422.082037080629	684.110732713213	523.518481956325	547.837957175917	345.909454991968	458.084219641066	430.029669716577	372.559240338497	707.684130389281	641.338670228613	503.929381752383	622.964904862695	641.719641222156	467.897673099074	628.685260444151	604.533615917565	420.470596676246	542.465145168513	295.577842191258	560.035663642766	626.116954202366	453.991743896811	413.564800232981	386.255957221345
"ENSG00000148600"	424.019837785426	227.719498247041	283.135096931957	248.098591937362	216.624264152762	256.855956338231	265.560262695741	297.753549114956	197.890094536319	337.983278661885	235.870964397905	137.417547786601	215.55188590004	322.0195999457	274.118438752984	155.651434642768	181.524925638886	313.615694917207	152.307014634116	227.447606621921	354.804688282779	221.054018786964	422.598382977127	365.682662002202	271.890842562284	369.230355219594	123.648101315068	257.19029118377	383.277200936962	305.02570293067	180.21259451493	888.283454754264
"ENSG00000068831"	260.393925279017	181.206579456156	291.846946068325	247.240119300901	271.572857986633	143.562588391065	206.546870985577	219.440286881981	200.395032441842	236.181086293847	264.635716153747	357.285624245163	209.39326058861	309.92496708389	250.680802725777	280.172582356983	150.83230536178	166.03183848558	265.127025474201	340.165004593846	240.846918242069	228.422486079863	162.784576365003	268.475878431997	304.234734614303	268.071353789568	226.099385261839	194.034095419708	290.383680862546	409.403269049802	409.714103768987	204.178898367686
"ENSG00000154930"	1016.06413411238	1973.89199118818	2561.28364609217	1363.2545467008	1857.68515307588	620.086601665023	691.171996847838	453.564310432646	1781.01085082687	756.39028929452	1006.76631145447	1915.60061614522	2347.46268120662	1705.34323351526	1703.8142364126	1249.22828835873	1222.44321903675	646.764547303306	1456.31830659411	2724.33925276788	908.429315785521	3095.98434089965	712.884179253635	907.26331332192	1709.17254562388	1675.4459611848	2923.98319586014	1988.27878953607	770.943072113661	867.448510659977	1293.83401190206	1353.47455309714
"ENSG00000237301"	15.8347657264267	86.2427035914324	41.3812833977476	45.4990497324574	48.6083714684246	27.6747158344222	25.0359843618881	36.7093416717069	40.0790064883683	26.4685700156898	37.3941772825946	45.8058492622004	34.8988767647683	33.2602403699784	30.5708296007046	34.1428953409943	32.446484292941	19.5331574688918	34.7861700090264	36.2305922052618	24.246334051215	40.5265701109434	20.0473616213058	24.99603006091	29.3116521721422	24.0252628396311	28.2624231577299	16.7401964675827	36.5722519978018	24.3209862801863	35.426407468747	51.5709588660651
"ENSG00000147677"	1376.7449089921	1347.90562579419	1491.904164603	1427.63999443541	1520.59666397963	1851.61145629681	1181.16197650193	1474.89977205436	1596.89791477093	1810.04298030371	1460.29056413825	1290.80883220881	1569.42301686267	1637.31092366757	1679.35757273204	1853.75837645516	1705.6327553992	2069.42951628759	1566.31781716319	1234.859350996	1653.59998229286	1537.55350845155	1630.25144704459	1582.15612496649	1601.02265657494	1597.04773507653	1685.14698077964	1709.02187573594	1472.3988654315	1489.66040966141	1646.55780800394	1646.06080952094
"ENSG00000150510"	1894.01392272204	1490.35143959127	2038.57269791009	2433.76992436824	1591.39581372712	950.453521938439	1131.9841500768	988.704935691307	2695.31318634277	1374.32959696851	1810.26171050099	1399.82675345284	1523.23332702695	1472.52155092541	1355.30677896457	1696.0985362041	2167.77592357163	2073.77021794734	1487.34380957513	1281.15399659162	1453.16362080282	2183.52247446235	1743.31856658876	1649.73798402006	1606.07638970807	1007.79655174663	4165.17461287044	3230.09700022221	1284.4174901628	1621.39908534575	1831.39123827566	3541.5566649859
"ENSG00000186017"	631.631210643021	646.335767365005	601.117590409386	636.128223617942	572.733420345351	790.459071020685	557.050652052009	799.447885294951	597.42769046724	586.380628039897	753.636496003061	619.29508202495	680.528096912982	566.935915397359	603.264370787236	642.689794654011	737.49981865847	710.789896784673	679.740565311516	612.900851472345	637.678585546954	547.722735438811	566.137492185677	817.462760880873	605.437229348729	604.425033544404	773.683833942855	620.148187321813	656.837645880519	608.024657004657	529.085694152808	639.900877358522
"ENSG00000168350"	205.851954443547	259.697129915774	267.889360943313	231.787611844594	315.95441454476	223.127396415029	228.006286152909	247.991997071087	242.978976835733	217.856691667601	192.723836764142	273.918978587958	217.60476100385	269.10558117528	417.801337876296	200.840560829378	239.40243816143	217.035082987686	228.460521951174	255.626956114902	235.189440296785	238.247109137061	187.643304775423	210.151808289873	283.009055455166	252.897503575064	244.941000700325	220.66622616359	239.913973105579	229.022620805088	265.698056015603	165.237562081066
"ENSG00000059769"	111.723069292011	110.468182128352	113.254038772783	86.7057362826075	84.5362982059559	120.212046905772	109.97950273258	102.786156680779	83.9154198350212	109.946367757481	101.635456203975	96.1922834506209	101.61731763859	74.0796262785882	78.465129308475	126.529553322508	119.262753076756	149.754207261504	89.3158419150678	93.5956965302595	111.533136635589	78.5969844575872	122.689853122392	94.4294468967712	75.8059969969194	92.3075888048985	69.4784569294192	105.767604954272	114.836871273098	110.457812689179	109.359779577436	96.827106442408
"ENSG00000214706"	103.805686428797	87.2117227329092	150.279397602346	113.318388012913	158.505559136167	103.780184379083	112.661929628496	122.364472239023	169.083308622804	104.856258139079	140.947283603626	129.172494919405	99.5644425347802	130.017303264461	186.482060564298	191.802735592056	99.970248902575	83.5585069502593	136.324179765104	146.935179499117	98.6017584749409	132.632411272178	85.0008132743368	72.2107535092956	135.440047967829	112.539389090904	156.62092833242	99.6802607842424	95.0878551942846	142.885794396094	186.373708857321	119.981414504723
"ENSG00000255073"	1106.67418243582	654.087920496819	840.693441659503	872.208198644844	713.275016112753	1281.68527708168	1058.66448158841	852.472489931861	916.807273421425	860.228525509919	1165.93127117013	776.867203486919	932.005297129695	916.168439282132	947.695717621841	843.530355483389	944.455772526959	1192.60778101734	992.816095392754	762.855246988567	1001.37359631518	848.601816565512	1238.9269481967	1110.93466937378	879.349565164265	1022.97040196114	918.52875262622	855.271855889225	920.889305304648	989.053442060909	971.145648219347	1024.05189748329
"ENSG00000069188"	504.073375624583	1625.04510025654	888.608611909527	882.509870282381	1008.09535610602	373.6086637647	478.36612977179	719.503096765456	1024.51960335892	702.43512733946	524.477307014853	1451.12930462651	792.409790070622	811.852230849018	1152.52027594656	1121.69453223208	665.59139400925	594.676127386261	1057.6876016258	970.174746829787	573.021694743714	857.198361740561	329.578625054268	667.486580515412	922.811670109165	1034.35078962201	606.464496926287	706.131923723488	805.320988991594	992.093565345932	958.053280241767	1856.55451917834
"ENSG00000169902"	1923.04432655382	2586.3120886015	2208.45375606927	2181.37896924857	1980.26278547452	1685.56316129028	3007.00055032248	2445.65791848394	1737.17443748021	3232.2196076852	1874.50298942237	2591.6949512553	2126.77860754706	2140.75001654043	2285.67902647934	6341.54070818762	2042.37464643945	3693.93711245042	1801.35950641337	2330.83476520517	2468.27680641368	1778.25677335291	2712.00708013025	2345.92371016096	1939.62277649451	1894.20230177723	2661.37818068623	2186.11747506205	2456.92388921232	2389.5369020283	1966.93575380826	2376.47398203214
"ENSG00000100380"	2345.3047459252	1633.76627252983	2269.43670002384	2139.31381006196	3001.03858631143	3682.46687571781	2921.16288965315	2545.18102257168	3162.48410572281	3075.44423143842	3395.19953224789	1777.26695137338	3107.02646961629	2778.74190000092	3575.76803562908	4224.68119704597	2184.43763172206	3149.17905415133	2893.8332780482	2049.04127027536	2345.42871388753	2876.15839999483	2734.46012514612	2372.77129800416	2701.72573297021	2857.74179039823	3351.4523461208	1835.33426726407	2069.98946307558	2166.59452779326	2633.87638137206	3232.13091178951
"ENSG00000171649"	130.196962639508	155.043062636283	104.542189636415	145.940348198448	162.732374046465	226.586735894332	197.605447999188	218.624523733721	120.237019465105	82.4597758181105	176.423810769164	132.836962860381	156.018507889553	182.931322034881	176.29178403073	105.441294435424	141.186053274689	138.902453112119	160.768515447122	122.781451362276	130.930203876561	149.825501622276	218.91718890466	135.163718107143	166.773193393223	147.945039591413	89.4976733328112	109.572195060541	136.048777431822	140.859045539412	158.648694316563	173.657310467362
"ENSG00000096093"	3008.60548802107	2422.54785369192	2245.47911489883	3292.2425608297	3020.05925340777	2041.87512765847	1790.072881875	1569.52829725254	3053.51930683256	2150.06230281296	2353.91551868641	2365.41405590003	2667.71119740097	2473.35242024021	2576.10190768604	2451.25904492256	2831.61345356504	1961.99715020869	2613.66358446199	2486.82759275561	2546.67328651261	3772.65525396419	2084.92560861581	2209.83421316268	2519.7913401776	2167.3316056383	3045.27609524539	2821.48402280894	2303.32043082155	2401.6973951684	3004.31338120831	3215.29141501692
"ENSG00000004487"	1005.5076236281	747.113758078589	753.574950295824	796.662606636235	740.749313029689	1158.01389069661	1149.86699604957	981.363067356965	738.956682129291	831.723911646868	1068.13111520027	759.460980767283	743.140787579184	822.435034603102	741.852131643764	767.210942368225	912.886220241935	1076.49401161892	832.987746702633	693.413278595148	989.250429289571	637.372420835747	1218.07769211054	1023.91145360617	867.220605644758	851.000099530092	665.344545171557	774.614545636326	923.083640424516	800.565798389465	786.312217947624	639.900877358522
"ENSG00000253658"	109.963650877963	711.260049843948	15.2457359886438	125.337004923373	31.7011118272335	44.9714132309361	75.1079530856642	95.444288346438	17.5345653386611	126.234718536367	76.7060046822454	29.3157435278083	125.225381332404	19.6537784004418	12.2283318402818	62.2605738571073	122.770481108426	48.8328936722294	29.1451694670221	20.128106780701	58.1912017229159	22.1054018786964	65.7553461178831	59.2498490332682	26.2794122922654	26.5542378753818	9.42080771924329	54.7860975302706	95.8193002342406	37.4948538486205	45.438218275132	453.613944311716
"ENSG00000260596"	383.553214262336	574.628350895724	21.7796228409198	178.562308383984	30.644408099659	44.1065783611105	599.969482386675	347.515101158826	17.5345653386611	362.415804830214	78.6236547993016	16.4901057343921	203.23463527718	1.51182910772629	8.15222122685455	65.273182269548	584.036717272938	1482.3496168059	17.8631683830136	41.262618900437	62.2322573981184	7.3684672928988	171.605415478378	207.374471616439	57.6125577176587	2.52897503575064	5.88800482452705	98.1584247417349	119.225541512834	59.7890912721246	26.9548752479597	591.487324137318
"ENSG00000173418"	636.029756678139	451.562919928174	448.660230522947	575.176666429179	608.661347082883	1004.93811873746	787.739365100835	705.635123245033	652.536324388747	569.074255337331	707.612893193714	482.793651223592	710.294785918226	621.361763275505	699.052970202777	524.193863764677	627.006385660887	665.212529357259	609.228058536463	489.112994771034	610.199406955577	591.933539196204	859.630866321594	604.533615917565	504.36256668617	605.689521062279	624.128511399868	622.430941385575	583.693141884916	515.807584025617	554.50029081517	578.857701557874
"ENSG00000226251"	76.5347010110624	443.81076679636	17.4236982727358	69.5362835533783	259.949116983314	47.5659178404132	76.8962376829419	66.0768150090725	93.9351714571132	119.108565070604	32.6000519899543	24.7351586015882	94.4322547752555	19.6537784004418	27.5137466406341	27.1134757119661	45.6004644117009	56.4291215767985	15.9828348690121	34.2177815271917	29.9038119964985	27.0177134072956	43.3023011020206	65.7303012712819	69.7415172371658	20.2318002860052	27.0848221928245	116.420457251825	52.6640428768345	22.2942374235041	45.438218275132	232.595549171437
"ENSG00000115902"	663.300742095874	636.645575950237	877.718800489067	826.709148912387	1129.61628477709	665.05801489596	703.689989028782	709.713938986334	935.594307712848	633.209636529194	692.271692257265	881.304539804736	936.111047337315	973.617945375731	1082.20736786494	912.820348969524	668.222190033002	563.206040353046	881.87641806667	968.161936151717	793.66333460977	999.655396069938	871.659283294378	651.74833936595	923.822416735791	1000.20962663938	780.749439732287	658.955006405755	800.932318751858	774.218063252597	863.326147227508	468.348503987734
"ENSG00000152784"	548.938545182792	320.74533582881	470.439853363867	467.867586871496	424.794898484928	479.118517883435	367.492484740571	358.935785234468	418.324630222344	475.416238358736	415.171250342653	513.025511736645	203.23463527718	344.697036561594	324.050793767468	445.86604504122	517.389884671222	564.291215767985	492.647380668374	384.446839511389	609.391195820536	358.598741587742	514.014351970282	521.213515714532	491.222860540038	622.127858794658	290.867438331637	403.286551264492	512.74297300918	717.469095265495	635.36491655905	196.811618529677
"ENSG00000159399"	175.062132197717	399.235886288429	256.999549522853	310.767094399049	200.773708239145	158.264781178102	531.120525391482	247.991997071087	187.870342914226	402.118659853749	259.841590861106	281.247914469911	299.719765156246	169.324860065345	277.175521713055	280.172582356983	150.83230536178	353.767185269929	248.204023848189	156.999232889468	181.039294249072	136.316644918628	341.607042027051	174.046431535225	241.568443763516	222.549803146057	240.230596840704	175.011144888364	118.494096472878	543.168693590827	285.721677628373	507.289840274355
"ENSG00000285541"	41.3463327301142	204.463038851598	21.7796228409198	54.9422487335335	32.7578155548079	27.6747158344222	59.0133917101647	57.9191835264709	25.0493790552302	67.1894469629049	42.188302575235	32.0640944835403	112.908130709545	27.2129239390732	25.4756913339205	31.1302869285536	41.2158043721143	55.34394616186	20.6836686540157	41.262618900437	38.794134481944	29.4738691715952	41.6985121723161	46.2889445572408	46.4943448247772	16.4383377323792	21.1968173682974	35.0022289776729	49.0068176770544	23.3076118518452	26.1847359551608	147.345596760186
"ENSG00000101134"	861.235313676208	1053.32380678525	1021.46431123914	819.841367820695	545.259123428416	663.328345156308	540.061948377871	743.97599121326	573.630780364772	1484.27596472599	723.912919188691	881.304539804736	1612.53339404268	539.722991458286	677.653389482284	784.282390038722	1026.88738127119	1877.35346784349	623.330559891473	925.892911912245	771.033422828636	636.144342953597	677.600822800137	879.489946587575	541.760191871317	761.221485760944	652.390934557598	929.841821972093	980.867798581043	824.886784669651	670.791324027797	1145.0857805363
"ENSG00000149328"	686.173181478491	682.189475599645	914.74415931863	769.191482269469	928.84257653794	342.474608450975	644.676597318618	802.710937887992	796.57025395632	496.794698756024	665.424590618479	960.09060053572	301.772640260056	807.316743525839	810.126984418671	899.765712515615	584.036717272938	705.364019709981	1005.97842999076	1064.77684869908	556.857472042904	776.145221518674	611.043582217402	591.572711441537	909.671963963033	643.624146598539	455.731573418394	598.081564705454	838.967460829572	1022.49479819616	1070.4936169904	492.555280598336
"ENSG00000171862"	4401.1851627396	2970.0436686263	3332.28229466073	3355.76953592785	3319.10640831134	7422.87768771394	6246.47809829107	4799.95036436275	3351.6069175898	4060.88945356102	5025.2021317456	3185.33875769342	5022.35894147092	3741.77704162257	3607.35789288314	3510.69300329753	4836.28002366405	4197.45850498186	4336.04908328729	3219.49067957312	5025.45683768182	3087.3877957246	5979.7270244031	5536.157769046	3635.65561597225	4089.35263280879	3570.48612559321	4490.93816143968	4243.11267678496	3632.94732560283	3352.41634155338	4422.47283990216
"ENSG00000105289"	42.2260419371379	158.91913920219	71.8727553750352	135.638676560911	203.943819421869	40.6472388818077	65.2723878006367	78.3132622329748	77.6530750712136	108.9283458338	69.9942292725489	136.501430801357	65.6920033219168	134.55279058764	72.3509633883341	232.975050562079	86.8162687838152	45.5773674274141	98.717509485075	101.64693924254	85.6703803142929	100.702386336284	30.4719896643849	101.83567802593	76.816743623545	69.5468134831427	88.3200723679058	57.8297696152857	103.865195673757	158.086410821211	106.279222406241	229.438143526575
