sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32
ENSG00000147853	1475.05617842658	1151.58528616502	1155.42598678581	1512.58447120945	1468.04262335009	1279.10487101048	1217.14555084549	2007.38217649646	1352.56661900718	1310.92596302935	1192.60495785092	1557.13012747021	1403.53372657967	1257.66562296111	1273.6609978723	1427.05487244543	1361.44384295783	1015.44347830197	1366.25989162519	1329.03255704095	1537.76844845136	1615.59205155105	1305.50403071408	2059.22681552801	1289.79993999076	1149.23022237264	1599.5513577314	1606.93835263133	1280.88718928947	1112.83380386841	1178.89131423359	1573.77164686491
ENSG00000011523	714.329876318154	844.659570236174	847.423382239162	670.225080463268	970.046819356514	759.368670300144	882.718823266066	751.258552214681	762.589941383094	984.318123097468	837.079539887531	885.802136005841	801.788807023101	750.512424928045	947.597341653414	1110.77835865913	929.935370698316	792.975335538634	920.419073624905	1119.59057817934	1056.15473914556	811.768793115407	899.979617903713	664.382561689364	997.692138589345	962.493649563711	693.447120403786	821.136280574996	675.498283143968	869.693645040015	722.363834766847	823.33557547156
ENSG00000235663	64.7799152543424	78.5729832777836	49.9463683048622	73.2486426735812	47.5654458228305	54.3166931070229	46.1278244937137	62.8061812140891	34.780284488756	24.7203181599821	31.8961534715509	39.0677809759552	38.7181717677152	32.5098203867346	41.0598678201564	40.010884274171	36.1513336830611	60.3135853713924	7.38962681768434	27.7202619081542	39.3154048412899	26.4851155991976	47.4297558842537	17.9562854510639	87.4266307011282	44.8167774741418	30.8198720179461	27.6528588406921	64.5451407287481	72.4744704200013	57.3689398975907	35.1632902024312
ENSG00000196581	3929.68972401004	4187.69446813312	2913.53815111696	3672.19861936887	3294.26746751755	3673.2995005122	3266.688661873	2456.68793441264	2384.38172550694	2121.45275845664	3036.3582194991	2990.678498792	3199.08894230746	4641.47349921466	2825.07992511625	2915.07871140389	3588.98133968432	4043.9764617868	2795.74214602391	2916.78755855801	3025.4991089229	3358.31265797826	2861.2000237176	2712.11735452869	3202.90032945074	3442.35533646622	2713.17606664652	2873.59291452859	2246.8386057128	3180.69409698102	4664.66042294072	3776.19431125133
ENSG00000164465	369.42059780179	399.003430707495	674.27597211564	336.943756298473	631.323190012114	403.647582109053	490.6323150695	393.746443765251	472.754237310128	519.875781909926	558.571663233501	735.909425322585	624.330519754407	366.896544364577	495.133700184239	742.106639275696	586.882289365438	498.328639789865	743.068030000481	685.306474951591	728.228521492075	560.16019492303	582.200253479214	426.641342317278	616.100609293833	537.801329689701	326.690643390228	586.85511539691	537.50522365492	465.239342373557	481.575889844564	638.942712214908
ENSG00000260774	35.8915746679465	41.7418973663225	19.9785473219449	28.0786463582061	29.5482314960008	37.2761619361922	35.6442280178697	54.351502973731	23.1868563258373	32.9604242133094	16.3370542171358	23.9190495771154	29.0386288257864	26.9367083204373	22.5426725287133	39.0582441724051	30.7670924962222	29.662419035111	19.7056715138249	23.1002182567952	28.5930217027563	35.7549060589168	32.0150852218712	20.1110397051916	60.6843671925478	37.3473145617848	26.7105557488866	19.9715091627221	65.6579879826921	30.3925198535489	32.3205295197694	34.3056489779817
ENSG00000160796	480.596938846405	454.250059574687	178.142046954009	555.46887360799	158.551486076102	397.257382919991	272.573508371945	380.460520816117	198.376437454386	258.439689854358	221.717164375415	129.960169368994	177.458287268694	333.457871966793	141.696798751912	150.517136079024	158.450526355544	357.926523023673	141.223979182412	95.4809021280868	175.132257929382	293.984783151094	194.46199912544	286.58231579898	212.909559472159	291.309053581921	628.7253891661	198.178821691627	215.892367265123	285.222109394844	454.911452990755	216.125588561284
ENSG00000285331	375.548427623147	440.745328073817	587.702267053879	465.12888097724	462.682063912988	485.655138368676	322.894771455996	409.447989068773	467.601602571053	426.987313672418	516.562095246581	500.705437814283	514.629033079214	497.864677922565	500.769368316418	341.04515643222	536.116586746672	406.375140781021	442.556539414651	385.003637613253	329.713281509909	443.62568628656	515.798595241258	536.533809277789	301.364738769771	325.455169752696	424.286904780391	444.750146354465	271.53472996232	419.650562593233	427.439002898951	446.831077938211
ENSG00000285269	304.640682547448	330.252070339434	596.026661771356	307.644299229041	252.96168914869	364.241353776507	284.105464495373	347.849619031878	591.264836308852	989.561826949586	497.891176141283	373.934475055571	422.67337513089	344.604096099387	943.571864416144	323.897634600432	433.816004196733	396.487667769317	348.133530077574	309.542924641056	257.337195324807	202.611134333862	554.928143845768	569.573374507746	267.422635085804	237.955747065086	424.286904780391	350.269545315433	192.5225749323	510.82812215388	427.439002898951	240.139542845872
ENSG00000171475	2230.53005497384	2518.01857348022	1976.21130592905	2260.94143719121	1834.87310704434	2211.00891941529	2235.10276864994	2101.5914483176	1508.43381986419	1478.72448629711	1842.97530668547	1692.6714084072	1527.75452766776	1801.0440494251	1668.15776712479	1558.51920648914	1666.80723598284	1976.50585503956	1685.65598407844	1635.4954525811	1407.31278693254	1765.23295468652	2085.72351501005	1356.77692868239	2316.29143928166	2018.88911859705	1782.41593170455	1690.6650641212	1959.72401419527	2403.34695457295	2045.08150536341	1917.68577786917
ENSG00000164032	599.651918232764	326.568961748288	622.664724867282	440.712666752713	676.005881542652	368.501486569214	595.46827982794	692.075804532174	608.010899210845	504.893770903877	663.595583200803	1044.46516486737	938.915665367093	187.628106232011	468.565550418256	1558.51920648914	567.652856555299	582.372160389346	827.638203580646	1228.9316112615	1530.62019302567	651.533843740261	835.949447459971	439.569867842044	1201.34476069315	855.78703653004	562.976328861148	695.930280824085	1649.23963034491	630.060315425495	932.447276645348	816.474445675963
ENSG00000078114	12137.4800675873	12798.8023542327	12997.7099118686	15092.8828228914	14465.6610387251	14087.1941122861	13025.8686212362	13191.7136773131	10535.8498827235	8504.53854758414	10063.6253977557	13636.2501639135	13512.6419469326	12458.6920242078	12582.0316528119	9362.54692015602	11559.9658281431	14157.8726054585	14684.0095563852	13689.1893389768	10490.0648371987	13235.936520699	9849.97455326238	13597.2175949636	9597.38695379091	10624.7774597626	12499.5127614117	12385.4082207589	9639.48291366235	9459.08733288146	10565.5811000126	12506.1243349232
ENSG00000100197	64.7799152543424	84.7114975963604	11.6541526044678	35.4035106255642	22.3413457652689	92.6578882413921	62.9015788550641	54.351502973731	36.0684431735247	45.6951335684517	55.2348023531735	23.1217479245449	19.3590858838576	49.2291565856267	21.7375770812593	32.3897634600432	19.9986101225444	42.5161339503258	18.8846018674155	12.3201164036241	18.7641704924338	17.2153251394785	20.1576462508078	43.8133365005959	27.7708121050643	75.7616952539063	74.9950219103354	27.6528588406921	21.1440978249347	70.1365842774206	62.2170193255561	31.732725304633
ENSG00000159899	367.669789281403	360.944641932318	258.056236241788	413.854831105734	272.420280621666	316.314859858545	249.509596125088	316.446528424834	225.427769834529	253.195986002241	290.955156057562	255.933830475135	309.745374141721	373.398508441924	280.978311161463	281.028830020963	316.901052711089	345.072808108458	285.732236950461	292.602764586073	287.717280883985	312.524364070532	305.921925453436	331.832155135661	347.649425611545	341.461161707747	355.455857273645	298.036367505237	211.440978249347	243.140158828391	384.614301285256	305.320275904037
ENSG00000114859	281.004767522215	259.045304243943	159.828378575559	352.814295544416	181.613520414444	322.705059047607	251.606315420257	229.484123666864	154.579042172249	208.999053534394	199.156470456513	181.784776786077	167.778744326766	235.928410806589	234.282775209128	194.338580760259	173.06489529125	322.33162018154	152.718954232143	147.841396843489	225.170045909206	178.774530294584	209.876669787822	219.784933921022	230.394885612385	249.69347449879	288.679467901428	190.497472013657	243.713548613721	265.350077182908	346.637679099527	165.524756318761
ENSG00000144847	2738.26452588626	3135.55311392905	5432.49999262551	2683.34194327552	3708.66339703464	3427.27683173333	3060.16181129887	2695.83454749706	3700.87990134059	3630.14126676585	3407.4427367169	3409.26186639152	4552.61169702051	3243.55122258507	6253.17634037559	2682.63452657299	4094.33083393477	4482.98026350644	4290.08890248897	4020.97799123282	2717.23059369006	4127.70526613495	3635.49078852804	3267.32570067558	2076.63961630092	2496.9347449879	2379.29411978544	3758.48439743073	2077.68582311332	2484.00402649198	3324.16646110829	3281.33532474395
ENSG00000255114	163.700596656244	171.878400920152	106.552252383706	192.888092373764	120.354991703223	142.714448555707	240.074359296828	221.029445426506	86.3066318795056	143.827305658078	115.137334482672	121.189851190718	141.966629814956	106.8179812707	154.578325911177	293.413151343921	183.064200352522	170.064535801303	140.402909536003	190.961804256174	263.591918822285	97.9949277170312	194.46199912544	163.761323313703	315.764419120545	262.49826806283	145.880727551611	129.046674589896	346.095495976563	198.720322119358	176.954899120738	123.500336320734
ENSG00000286147	67.4061280349238	93.305417642368	141.51471019711	56.1572927164122	170.803191818346	61.7719254942614	101.690885815687	72.4686706316413	193.223802715311	229.224768392561	161.036677283196	181.784776786077	133.900344030015	457.924041447434	97.4165491419398	165.75937770728	167.680654104411	90.9647517076737	188.846018674155	175.561658751644	295.759068237886	201.286878553902	104.345462945358	266.471276093788	74.055498946838	75.7616952539063	164.372650762379	170.525962850935	43.4010429038134	80.6570719190337	64.6410590395389	167.240038767661
ENSG00000248708	37.6423831883341	67.5236575043453	103.222494496715	62.261346272544	103.058465949466	74.5523238723844	45.0794648461293	36.2343353158206	51.5263473907496	61.426245124804	51.3450275395698	116.406041275295	116.154515303145	136.541245624286	54.7464904268752	71.4480076324483	95.3779867382888	81.0772786959701	103.454775447581	98.5609312289929	140.284512729148	75.4825794577132	61.6586826495298	73.9798960583832	29.827909298032	38.4143806921215	44.1751498923894	64.5233372949482	40.0625011419816	52.6024382080655	67.8731119915158	105.489870607294
ENSG00000135541	5816.18590472771	6736.40561320623	8489.21773288308	4044.54588629291	8274.22550745329	6513.74304005005	5905.40989484294	5024.49449712713	7614.30598566802	7681.27704280171	8984.60186446199	7730.63682332371	6582.08920051158	6028.24955171165	6258.00691306031	6232.17154575302	6528.00785038594	8758.32359376711	8818.28800243665	7307.36904189955	4930.50917986904	7271.48848775971	6055.59408252209	4002.81515275116	3731.57430804345	4815.66944620957	3283.34369897852	8542.42897687047	3473.19627955902	6258.5212036885	6009.19445096313	6870.56384906528
ENSG00000271670	26.2621278058145	34.3756801840303	49.9463683048622	19.5329713796216	25.9447886306348	31.9509959453076	20.967192951688	26.5718458982685	43.7973952821371	32.9604242133094	45.8993428005245	44.6488925439488	45.1712003956677	26.0078563093877	41.0598678201564	21.9107223406175	16.1527235605167	35.5949028421332	51.7273877237904	52.3604947154025	32.1671494156009	39.7276733987964	24.9006218392332	31.6030623938724	24.6851663156127	21.3413226067342	26.7105557488866	33.7979385830681	6.6770835236636	28.0546337109682	32.3205295197694	32.5903665290826
ENSG00000286619	127.809021988297	1540.76709396279	213.104504767412	1296.50097532239	178.730766122151	286.493930309592	162.495745375582	1118.43315008166	1531.62067619003	2952.2052687421	190.598965866585	184.973983396359	112.928000989169	1474.08814153565	2579.52581364277	132.416974145471	137.682738920594	3172.89008945571	154.361093524962	170.941615100285	132.242725375248	121.831531756309	192.090511331227	1394.84425383864	678.842073679348	1821.48188448476	89.3776288520436	1622.30105198727	110.171878140449	175.341460693551	117.161919509164	2454.56918437459
ENSG00000213676	487.600172927956	570.881831627647	259.721115185283	488.324284490541	280.347854925471	568.727727826475	423.537297624098	553.177519154862	359.396273050478	283.16000801434	294.066975908445	236.001289160872	301.679088356781	410.552588883906	285.003788398733	350.57155744988	294.594910651328	498.328639789865	244.678754629993	217.142051613875	308.268515232842	362.846083709007	320.150852218712	354.816200513022	499.874617891157	504.722279649263	559.894341659354	290.355017827267	478.524319195891	496.800805298396	488.848008986513	296.743863659541
ENSG00000171160	211.847830966903	281.143955790819	203.11523110644	188.004849528858	212.603129056591	208.746506842676	207.575210221712	196.873221882625	182.918533237161	203.755349682277	225.606939189019	190.555094964353	211.336687565445	264.722823149125	185.171952914431	255.307547273282	190.755973476578	187.86198722237	196.23564549184	209.44197886161	238.573024832373	213.205180573541	260.863657363395	185.308865854979	275.651023857675	230.486284152729	174.645941435028	193.570011884845	211.440978249347	259.505361826456	204.427349212542	230.705489376927
ENSG00000127995	762.477110628814	715.75076954606	1568.31596477267	559.13130574167	1486.05983767692	675.231047644168	1189.8882000083	856.338124630561	1395.07585560455	1200.05908158458	1418.21189703993	1781.17189184253	1587.44504247632	675.275412033031	1415.35779662422	2145.34550917698	1418.36296407584	931.399957702485	1861.36488841005	2025.11913384571	2235.61688438426	1240.82766582241	1497.59454204531	1200.19811954911	1348.42720999034	1067.06613033671	655.435944914986	1403.38258616512	1465.61983344416	811.246491475498	965.575819403112	1559.19174604927
ENSG00000185022	327.401193312487	56.474331730907	39.9570946438898	283.228085004514	52.6102658343429	119.283718195815	72.3368156833237	172.716998338745	266.648847747129	192.518841427739	156.368947506872	72.5544503839168	53.2374861806083	63.1619367513702	97.4165491419398	51.4425654953628	53.8424118683888	72.1785529854368	121.518307668587	107.801018531711	46.463660266979	143.019624235667	56.9157070611044	193.92788287149	113.140345613225	55.4874387775089	326.690643390228	128.278539622099	1118.41149021365	327.304059961296	105.849734177245	96.9134583627982
ENSG00000162604	758.975493588038	802.917672869851	867.401929561107	754.461019537886	903.74347063378	811.555297010813	806.188568992405	841.844390504233	960.96637883748	743.107745900068	823.076350558558	947.194363253771	813.081607122018	645.552147679445	867.892892355463	824.03368802757	728.41091484806	873.063866933434	882.649869890074	828.527828143721	838.132948662044	864.739024313802	813.42031341495	866.929461577364	755.983218415638	764.019349321083	764.332826045062	819.600010639402	764.526063459482	782.02291469324	809.629264470224	967.419301179083
ENSG00000128656	9066.56192282735	8117.57133488602	12400.0183711538	6847.52727926861	12056.3991389414	8331.75470933805	13557.3869625615	9519.96769864327	9616.10458179864	9356.26587327807	10466.606068445	13425.7625276349	13498.1226325197	7203.24734568935	9980.76826208783	17797.222381192	14369.0013730482	13412.357140376	13041.8702635665	16428.8752242327	15812.8345335525	12547.3235151199	12632.915479771	4502.71813970878	20255.2075105567	14771.3964422511	4417.51498923894	11546.6048359245	26866.3584047144	14975.3296863006	14988.6455647931	12984.6881381661
ENSG00000237017	87.5404260193816	63.8405489131992	46.6166104178714	91.5608033419764	63.4205944304407	74.5523238723844	104.83596475844	101.456138884298	59.255299499362	80.9028594326686	55.2348023531735	59.0003222902181	61.303771965549	63.1619367513702	68.433113033594	64.7795269200864	67.6876034916888	67.2348164795849	55.8327359558373	61.6005820181205	82.2049373954244	58.2672543182348	62.8444265466361	60.3331191155747	101.826311051902	113.109009815691	99.6509195246923	50.6969078746022	133.541670473272	84.1639011329047	92.1135091313429	59.1772444870184
ENSG00000144591	83.1634047184125	76.1175775503529	46.6166104178714	96.4440461868818	46.8447572497574	68.1621246833229	78.6269735688302	79.7155376948054	51.5263473907496	54.6843401720816	63.0143519803811	52.6219090696539	48.3977147096439	74.3081608839649	65.2127312437779	87.6428893624699	63.8417169296611	71.1898056842664	47.6220394917436	66.2206256694796	87.5661289646912	68.8613005579138	66.4016582379551	83.3171644929364	93.5979222800314	80.0299597752531	118.14284273546	52.2331778101962	94.5920165852343	67.7986981348399	79.9933105614293	41.166778773578
ENSG00000270099	386.053278745473	465.299385348125	546.080293466493	465.12888097724	403.585600920986	405.777648505407	357.490639826281	410.655800245967	449.56738098429	429.234615323325	461.327292893407	515.056867560552	545.280919061989	441.204705248542	475.811409445342	481.083251391818	433.816004196733	358.915270324843	499.210345016898	454.304292383639	483.400773162224	496.595917484955	460.068632077261	444.597627768342	377.477334909577	330.79050040438	568.112974197473	470.866735259563	368.352441055442	335.486661460329	414.510791091043	479.421444467294
ENSG00000198380	1309.60477324995	1219.10894366936	1520.03447541131	1350.21664661635	1602.0906979417	1171.53651799461	1689.95575190606	1420.38594438017	1295.88763687735	1142.37833921129	1451.66396043693	1959.76746201832	1572.92572806343	1057.0335885744	1114.2520992764	1894.80116241253	1309.13978571425	1391.16745274671	1663.48710362539	1794.11695127776	1906.79713480256	1581.1614012721	1394.43482299706	1356.05867726434	2036.52622103805	1648.61717137022	1381.75759547125	1455.61576397532	1929.67713833878	1365.32550726712	1631.37872751036	1794.18544154844
ENSG00000109452	5423.12939190069	6026.79335797875	9168.4883418292	5087.11823368021	9183.73448667166	6058.9738644285	5351.87600091837	4535.33097036355	7203.38336522679	4708.09695865113	8383.24267827885	8096.59828185357	8271.16944387815	7374.15611572247	5439.22484299955	5392.8956160972	7003.35942945258	7667.73532057619	10232.1699335536	7051.72662652435	5129.76679986013	7258.24592996011	5453.23618279207	4453.15879186384	3262.55614804681	3885.18778055596	4567.50503305961	8344.25015517884	2385.94451245579	4688.63065894557	5273.09439115038	8169.03266288188
ENSG00000116120	1152.90741067526	1297.68192694714	1952.90300072011	882.646144216653	1761.36287259088	1483.59124506045	2175.34626873763	1225.92834485193	1870.40641028421	1807.5796278799	1660.93384540881	1581.04917704733	1477.74355580113	1204.72105833128	2247.8264892917	1737.61554562114	1766.80028659556	2223.69268033215	1981.24105678581	1904.99799891038	1398.37746765043	1575.86437815226	1598.38277329935	1175.77757133566	1397.79754262157	1549.3800212489	867.065732771549	1580.05362875843	1647.01393583702	1578.07314624196	1388.1667428741	1521.45553217349
ENSG00000129028	60.4028939533733	45.4250059574687	103.222494496715	36.6243213367906	80.7171201841973	61.7719254942614	56.6114209695577	79.7155376948054	69.560568977512	102.626775391441	77.7954962720754	87.7031817827566	77.4363435354303	56.6599726740232	98.2216445893938	118.127372618981	85.3786816770166	58.3360907690516	95.2440789834871	89.3208439262748	75.0566819697353	63.5642774380743	73.5161216205932	48.8410964268938	133.711317542902	67.2251662112127	36.9838464215353	89.1036562644523	96.8177110931222	70.1365842774206	88.8814561793659	69.4689391804129
ENSG00000151655	255.618043976594	203.798675376751	124.865920762156	251.487006512629	134.768763164687	228.982137608038	100.642526168103	181.171676579103	186.783009291467	198.511645830159	129.140523811645	119.595247885577	87.1158864773591	300.019199569008	102.247121826664	102.885130990726	107.684823736778	191.816976427051	111.665471911675	97.0209166785398	88.4596608929024	189.368576534263	123.31736529906	83.3171644929364	83.3124363151928	173.931779244884	316.41735271758	193.570011884845	58.9809044590285	157.807314624196	213.315494830478	191.253993052248
ENSG00000118156	59.5274896931795	84.7114975963604	46.6166104178714	52.4948605827332	69.9067915880994	93.722921439569	63.9499385026485	38.6499576702087	63.1197755536682	55.4334407223841	82.4632260483999	45.4461941965193	50.0109718666321	120.750761436443	45.8904405048807	32.3897634600432	39.2280429326833	66.2460691784146	45.9799001989248	32.3403055595133	73.2696181133131	70.1855563378737	58.1014509582107	67.5156332960002	45.2561382452899	61.8898355595291	61.6397440358921	55.3057176813842	58.9809044590285	90.0086164893564	39.5926486617175	63.4654506092661
ENSG00000269444	71.7831493358929	76.1175775503529	33.2975788699081	61.0405355613176	53.3309544074161	72.4222574760306	111.126122643947	93.0014606439396	57.9671408145933	72.6627533793413	46.6772977632452	44.6488925439488	48.3977147096439	63.1619367513702	63.6025403488698	81.927048751874	51.5348799311722	62.2910799737331	46.8009698453342	50.8204801649494	69.6954904004685	60.9157658781545	71.1446338263805	43.8133365005959	146.053900700708	112.041943685354	62.667073103157	55.3057176813842	111.284725394393	87.6707303467757	75.9532443714581	49.7431910180734
ENSG00000223732	547.127662621135	648.227112041715	767.509192951382	528.611037961011	755.281624580703	603.873823366314	681.433770929861	654.633658039159	860.490001425518	824.759705883039	659.705808387199	732.720218712303	703.380120446825	689.208192198775	789.798633952421	865.949852505273	770.715667030366	666.415680988827	816.964298177325	850.088031850063	853.322991441634	738.934725217614	699.588899292741	580.347145778385	701.470142801993	629.569016898658	500.309255757991	781.961397217349	687.739602937351	681.49381056227	509.048339936368	723.849193435413
ENSG00000232023	115.553362345584	160.829075146713	199.785473219449	73.2486426735812	229.899654810348	144.844514952061	268.380069781607	117.15768418782	391.600240169697	304.13482342281	234.942398741668	214.474144541468	191.977601681588	525.730238254052	225.426725287133	201.959701574387	200.75527853785	173.030777704814	224.152013469758	252.562386274294	264.485450750496	166.856228274945	126.874596990379	309.566361176341	54.5130756136447	94.9688855999671	71.9130347085408	193.570011884845	51.1909736814209	120.401136342905	113.929866557187	213.552664887936
ENSG00000232451	185.585703161089	238.174355560782	168.152773293036	133.068367523672	204.675554752786	179.9906104919	196.043254098283	118.365495365014	325.904147246491	184.278735374412	182.819416239377	171.419855302661	251.668116490149	402.19292078446	163.434375833172	181.001619335536	258.443576968266	233.344363076207	182.27746150288	235.622226219311	243.93421640164	246.311575072538	122.131621401953	314.594121102639	116.225991402676	176.065911505557	165.399979829644	188.961202078063	86.8020858076268	102.86699027355	117.161919509164	243.57010774367
ENSG00000221869	360.666555199852	22.0986515468766	83.2439471747703	130.62674610122	126.841188860881	164.015112519246	133.141675243219	169.093564807163	396.752874908772	339.342549287027	118.249154333555	85.311276825045	167.778744326766	115.177649370146	191.612716494063	80.9744086501081	129.221788484133	47.4598704561776	175.708904331605	152.461440494848	105.436767528914	287.363504251294	97.23099956272	548.744083384512	125.482928771031	166.462316332527	763.305496977798	189.72933704586	461.831610386732	251.322760327424	95.3455620833198	207.549176316789
ENSG00000114268	354.538725378495	310.608824519988	243.072325750329	434.608613196582	211.882440483518	292.884129498653	189.753096212777	242.770046615998	255.05541958421	237.464874445889	317.405624790068	234.406685855731	216.17645903641	355.750320231982	214.155389022777	207.675542184983	270.750413966755	244.220583389081	197.056715138249	152.461440494848	254.656599540173	256.905621312217	273.906840231565	337.578166480001	206.738267893256	256.09587128081	334.909275928347	238.121840017071	204.763894725684	252.491703398714	346.637679099527	248.715955090367
ENSG00000183036	192.58893724264	186.610835284736	209.774746880421	115.977017566504	211.882440483518	261.998166751522	164.592464670751	157.015453035223	106.917170835805	165.55122161685	220.161254449973	223.244462719744	206.496916094481	237.786114828688	167.459853070442	270.549788901537	230.753193721666	335.185335096754	203.625272309524	147.841396843489	181.38698142686	238.366040392779	177.861584565951	458.24440471115	206.738267893256	152.590456638149	113.006197399136	122.90159484752	751.171896412155	301.587312392909	294.116818629902	198.972764072294
ENSG00000152558	1186.17277256262	1130.71433748185	1460.09883344547	1435.67339640219	1359.21864881604	1105.50445970764	1626.00581340341	2455.48012323545	1369.31268190917	1522.17231821465	1320.96752669984	1518.85964814683	1372.8818405969	969.721499535742	1949.9411737337	1085.05707591145	1202.22413928988	1041.1509081324	1307.14287708372	1637.03546713155	934.634396908847	1174.61487682441	1438.30734718999	2236.63491578452	2128.06704612511	1321.02786935685	2498.46429158816	1462.52897868549	1536.84205769657	647.59446149485	829.82959542008	1008.58607995266
ENSG00000066735	130.435234768879	85.9392004600758	53.276126191853	129.405935389993	83.59987447649	121.413784592169	69.1917367405705	55.559314150925	74.7132037165869	56.931641822989	112.025514631789	96.4734999610322	54.8507433375965	126.32387350274	57.1617767692374	75.2585680395122	48.45817068155	63.2798272749035	45.9799001989248	41.5803928622314	135.816853088093	67.5370447779539	78.2590972090185	155.142306297192	56.5701728066124	107.773679164008	240.395001739979	60.6826624559632	112.397572648337	70.1365842774206	109.889800367216	77.1877102004587
