sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42
ENSG00000250510	6293.29823394369	5143.87025437312	4504.00574270183	3335.50951414844	1557.25638003532	3423.33250122949	2734.19031771229	6246.84636164061	3074.74852145738	3915.86478338545	2984.32007221996	2514.55973468331	3167.50532824468	2894.26037837666	3978.76305243586	3071.55823756586	2918.37186235555	2348.09948808505	2432.17814243197	3594.7596318451	2157.98841227258	3495.05475246894	3163.98680138103	3897.22715449366	3785.89688114985	1780.72343077552	4710.21037839371	5119.99263075802	4891.90563495838	2082.33807531065	4703.36372115269	3562.04590288933	3408.86923932176	2659.49817185729	3893.92759826705	2944.31747591944	3391.79889588244	4825.10172325765	4289.86355357892	1718.88575950665	4748.84704105328	4024.39776966098
ENSG00000183401	1379.61718944671	1017.74772130588	1187.71075535591	1060.43935045698	1444.70585967731	1126.36486869479	1039.32780420523	1680.91215493514	975.024565914162	1001.6238332602	2548.08457917566	777.080816678841	1000.3948463263	1980.44645227486	1085.36954895518	895.72111558559	799.16295497267	1707.95955713825	1162.4593982303	719.720653368613	1678.43543176756	1794.85530362797	945.198223156246	2254.57628815084	1869.32066359223	1505.35382807828	1275.24379692351	1170.92233932377	1369.45121671273	1340.15338968473	1006.36772379011	889.935092890149	1191.44944286974	2120.48465348704	850.58951426841	1359.22058444195	1092.16146206087	1238.26505549899	1008.41011930095	1720.96925739696	1076.29885291436	993.83591922637
ENSG00000121964	1579.46008601205	2182.51317019506	1953.00959858958	1836.37058249867	2532.38670805506	1873.87186614683	2290.010197387	1736.69696658922	2289.5971604844	2250.13778454711	2879.79420836093	2714.0181638902	2118.53163752887	2230.32551455354	1758.05809293677	1938.17845412641	2398.91594162332	2165.99071462605	1437.8550162649	2969.20803592659	2078.45858629774	2507.92940969012	2695.67106543654	2894.71103791456	1920.21126017034	3223.13563538015	1888.51208120791	2828.08627859119	2355.698116525	5951.54733686761	2580.40179780137	1669.20468200121	1837.479807448	3279.22691252156	2697.19435468371	2138.89011793744	2348.42434177149	2305.91877934689	2211.60971186954	3356.51510129116	1893.50515426153	1934.6934182768
ENSG00000162913	124.463558387187	134.766250284699	137.361330836813	53.7183160644247	29.5214479627548	98.684535323713	36.2322152531199	174.722240275037	71.8439153831488	104.693910808789	85.3272358032869	76.0939672118747	136.679460485734	55.7581378638386	207.265796219914	179.144223117118	94.1870625503504	52.4252529654712	118.854950941252	78.794517458246	24.927258887637	63.1039031913401	57.111675115181	26.0393796514053	127.226491445266	31.4708117368281	119.554105961579	55.1949924260362	66.5565392511344	35.1746296505178	28.6588837004851	53.027220560812	55.600974000588	38.3055292242819	115.886193840665	75.2921023451809	55.4396681249172	119.961092567179	56.9384614166954	66.6719324899548	165.03840613526	62.7892387270362
ENSG00000163393	770.446956495335	894.357842798456	860.315703662147	1370.81184327365	3413.41742069352	1156.99110379526	1644.53999232216	789.407712086008	1580.56613842927	1464.15215563933	2199.30950282972	1940.3961639028	1235.05536583494	1955.66505766871	895.68433366463	829.104670808371	1534.10745820647	1838.33288359185	758.062674905792	1357.76406303051	1569.23029759315	1793.05233496536	2021.75329907741	950.437357276294	814.249545249703	3109.05394283415	1238.71337565747	1088.12985068471	1347.26570362902	1906.46492705807	904.959366080703	1333.74987367086	1082.89516029717	1461.08232898332	1640.58494025412	1665.34242160854	1363.81583587296	1304.9101069252	1464.66700091631	1629.29535022327	761.306196043296	1085.07653175159
ENSG00000128253	424.227903235201	416.550228152706	843.791032283283	343.200352633824	77.4938009022314	469.602271540428	474.373633036218	304.185105057142	373.759416933762	519.563064834662	385.039151562332	586.845898649155	694.101115599238	152.818600071261	545.923302543524	450.111113359593	430.977165003119	260.05684694714	110.158247213844	174.885392407327	301.50113130761	760.8527756213	278.895346812467	410.120229509634	470.738018347485	112.770408723634	619.910179060041	604.516583713729	255.133400462682	193.460463077848	591.916174890789	732.006196872079	362.730163718121	142.277679975904	496.114097814611	359.618857253956	527.785640549212	602.471264892944	490.719634578098	77.0894219415103	344.273664411187	420.884115842165
ENSG00000254635	1034.27464011888	2763.58323635766	2423.96273288723	1312.11960905511	1322.92988683095	1631.13059535057	1405.00479148209	2966.06791021116	2703.55495864444	2818.14131557688	1784.40581873624	2198.65447686432	1810.59116631403	1158.53019783753	2231.80848429658	1405.24689590865	2257.63534779779	1565.85952936342	1239.28028115574	2479.14457368628	1215.5006238543	1996.78779384026	2080.76869669643	1965.9731636811	2255.54394119393	1649.59504853874	2049.02453828596	2591.53631105103	1767.78201980665	1772.8013343861	2219.96122202988	850.741060301723	1638.90490030305	1489.81147590154	2432.85264455043	1674.2585916231	2565.74784082117	2936.38096583884	2512.78420515258	1804.3091730094	2464.9284529234	2077.93136912285
ENSG00000082068	1190.29234006901	957.365440334159	1506.84347136023	1261.38564388316	1300.78880085888	1228.45231902967	1187.61149996337	1200.95226598685	1106.73841078327	1075.06583039473	2129.98112373955	1132.18599700092	1182.35967022599	1383.62786551007	1236.19242745449	1079.3664498363	1290.07734159874	1449.28232211125	1074.04291033497	1216.51047685536	1239.24087041396	1468.51797569561	1245.98637876287	1427.82598421872	1344.05700605392	1281.12429445338	1319.5230954278	1293.13982255285	1118.35154590164	1164.28024143214	1273.11579515617	1348.73582730761	1064.36150229697	1124.54089365571	1390.63432608798	1346.3416721987	1114.33732931084	1262.25727401243	979.940888592599	1439.69704220496	917.471569590638	952.630481311752
ENSG00000253767	822.160688501278	859.353621945287	660.986855154591	1060.43935045698	888.411074629152	879.086377883651	821.263545737384	768.356839763715	812.520471595135	798.48639437748	537.561585560708	591.457654237753	842.307759499431	670.130212474653	949.351370185858	1029.85422736675	637.903287272828	674.630228950406	1765.43085666397	773.531543340098	827.347592603953	413.78130806893	593.009559945963	527.297437940957	689.749335763979	886.427863920659	663.082495101723	620.28658154974	674.641284227408	506.514666967457	563.257291190303	753.908744495023	1131.87697072625	850.92997062512	668.049823316774	694.470575578577	745.109139598888	647.789899862767	693.001010663726	1022.99746414274	1236.01343949687	873.162851047847
ENSG00000139651	1185.03331647519	1468.42706479042	980.119571158917	1293.21872006948	1395.810961489	1127.49917369851	1303.01781521405	980.97065021888	1245.29453330791	1399.30443476523	1128.45269349847	1357.0090819451	1169.18574632375	1181.24647622651	1088.14543015455	1079.3664498363	1210.16104610147	1386.5099797447	1391.47259638539	1426.94949299385	1331.82783199661	1221.51126891808	1321.18341766452	1169.60213600896	972.373898903105	1295.54841649942	1235.39242826965	1159.09484094676	796.661606187821	1688.38222322485	1238.94558766713	1327.98604534903	1329.12804515691	1201.15195210427	1251.26792303777	1446.40091347321	1237.41339254815	978.349354936772	1237.66234553133	1468.86601266932	1157.0434494644	1253.8226108305
ENSG00000166012	2352.5365543043	3020.86425962844	3417.50859954147	3611.06457988633	3467.84759037485	3924.69531287411	2536.25506771839	2687.14385194077	3420.28354306205	3075.96960338957	2989.65302445767	3341.21692393959	3325.59241507156	3844.21383827909	2847.12881682445	3568.48090671485	4268.38642557724	2922.01804686495	2698.87705673917	4546.059293841	2712.32316944051	3008.25321356431	3394.33722434559	3448.04785550692	3676.84560276819	4548.84357979403	2861.54966583965	3675.72366227674	3198.74761370603	4379.24139148947	3581.25819780293	3127.45324742354	3060.70123546094	3808.66404858575	2884.27860225655	2732.31076668433	3729.98087144443	3201.62827051516	3321.1605192133	2866.89309706806	3134.84241331115	3449.48380256655
ENSG00000033122	5543.01086789135	5654.93187882938	6104.83328252936	5297.22283413077	3439.24868766093	5263.1752172647	5383.83879983396	6095.2800809201	5763.7636400838	6804.32290472943	4405.01854834469	6088.67031584712	6093.76317502961	2692.91154720169	6831.44363165905	5838.84136250064	6892.78048663928	3965.69446445387	4552.72440129845	6451.54134408127	3382.98513475074	5177.2245146838	5758.76057411408	5240.42515484532	5256.27161799585	2751.07345932773	7256.2700423903	5321.06010316715	4844.50931155227	4424.96841003514	5038.45220749682	5362.6658706282	4686.36780862099	3406.45599173079	7369.75598738346	4799.87152450528	5176.95620950477	6112.68411681204	3716.73298800297	4608.69733336813	4401.02416360693	4347.17369999215
ENSG00000115234	2047.51318586246	3773.45500797157	2528.27472096631	2321.82499434013	3147.72438902873	2045.15192170867	2088.72011264745	3077.63753351932	2765.99074225123	3222.07229981676	2128.91453329201	2723.24167506739	2525.27653801051	2189.02319020996	2331.74020747404	1889.56645388357	2571.59222296563	2176.33780402713	2362.6045126127	2553.13454739707	1934.83009461183	2356.4800420309	2668.06708913087	2434.6819974064	1811.15998178868	2667.15129469618	2486.28261101581	2512.68632187098	2906.3022139662	2427.04944588573	2811.87739692067	1776.4118887872	2438.49985974007	2317.48451806906	2699.46663299431	2504.45308853444	2745.3723655459	2423.21406985702	3918.2651738068	2741.88322364939	2974.24052346984	3226.7782214566
ENSG00000285996	73.6263303135473	82.259919004946	64.033101593101	75.6035559425236	51.6625339348209	62.3867752046462	72.4644305062397	73.6780531280274	70.9886306762065	69.5355079252404	76.7945122229582	86.4704172862212	67.5163599989769	76.4093000356306	57.3682114537263	70.2173336840965	92.7599858450421	81.3971032884948	60.8769260918609	101.856327446025	72.4077520069457	89.246948799181	86.6193739246912	60.7585525199457	48.164314618565	95.7237190328522	73.0608425320763	73.5933232347149	46.3878909932149	59.7968704058803	71.6472092512128	94.5267844779692	93.9921227152796	71.1388399879521	77.2574625604432	116.900895746465	64.310015024904	66.6450514262106	81.6617407160499	75.0059240511992	61.2239248566287	94.1838580905543
ENSG00000166801	224.385006669859	264.281867441422	195.19768066284	495.402248149694	572.90059952721	573.958331882745	425.393045749593	124.200146701532	318.165910982516	243.76492665927	319.977134262326	269.78770193301	373.810090726043	373.786035309436	310.898694329872	516.727558136813	298.259031409443	550.465156137448	817.490150376418	305.568982338076	605.376287271185	301.095766655823	273.184179300949	412.290177813917	237.186530480103	609.746977401045	364.197230197774	231.293301594818	187.568428798651	773.841852311392	249.111835242678	468.022859732384	607.639215863568	454.194132230771	202.232769643513	422.032047355883	352.596289274474	182.607440907817	216.515991439802	525.041468358394	326.527599235353	325.7191758965
ENSG00000277688	294.505321254189	241.529123886863	222.050271653495	199.951509795359	131.001425334724	165.608530543243	135.535323724634	248.400293403064	224.084593218869	207.825225933865	165.321519368868	163.717323395246	185.258304875241	181.73022711177	188.759921557422	162.040000809454	231.186426259951	176.590325778429	176.832975790644	240.227187372701	149.563553325822	276.755689710592	222.735532949206	277.753382948323	255.361743543713	161.287910151244	231.359334684908	299.629958884196	203.703347404987	168.838222322485	268.952600881476	230.553132873096	173.422085573262	218.888738424468	235.559518198999	204.081224777727	200.6915986122	237.25638307731	228.50303594858	216.683780592353	195.206716934178	231.535317805946
