"hgnc_symbol","gene_biotype","ensembl_gene_id","kegg"
"HYOU1","protein_coding","ENSG00000149428","No_kegg"
"KAT14","protein_coding","ENSG00000149474","No_kegg"
"SCN2B","protein_coding","ENSG00000149575","No_kegg"
"TMEM25","protein_coding","ENSG00000149582","No_kegg"
"LSM14B","protein_coding","ENSG00000149657","No_kegg"
"MRPL49","protein_coding","ENSG00000149792","No_kegg"
"ALDOA","protein_coding","ENSG00000149925","No_kegg"
"DOC2A","protein_coding","ENSG00000149927","No_kegg"
"NDUFC2","protein_coding","ENSG00000151366","kegg"
"VPS26B","protein_coding","ENSG00000151502","No_kegg"
"FAM168B","protein_coding","ENSG00000152102","No_kegg"
"PFKM","protein_coding","ENSG00000152556","No_kegg"
"THY1","protein_coding","ENSG00000154096","No_kegg"
"NRGN","protein_coding","ENSG00000154146","No_kegg"
"UCHL1","protein_coding","ENSG00000154277","No_kegg"
"DISP1","protein_coding","ENSG00000154309","No_kegg"
"ATP5MC3","protein_coding","ENSG00000154518","kegg"
"PPM1J","protein_coding","ENSG00000155367","No_kegg"
"C9orf85","protein_coding","ENSG00000155621","No_kegg"
"FAM161B","protein_coding","ENSG00000156050","No_kegg"
"CDK20","protein_coding","ENSG00000156345","No_kegg"
"ATP5MJ","protein_coding","ENSG00000156411","No_kegg"
"HK1","protein_coding","ENSG00000156515","No_kegg"
"MED19","protein_coding","ENSG00000156603","No_kegg"
"ZFAND3","protein_coding","ENSG00000156639","No_kegg"
"AP3S2","protein_coding","ENSG00000157823","No_kegg"
"PRXL2B","protein_coding","ENSG00000157870","No_kegg"
"C12orf43","protein_coding","ENSG00000157895","No_kegg"
"DMTN","protein_coding","ENSG00000158856","No_kegg"
"TOMM40L","protein_coding","ENSG00000158882","No_kegg"
"CCAR2","protein_coding","ENSG00000158941","No_kegg"
"SV2A","protein_coding","ENSG00000159164","No_kegg"
"ATP5MC1","protein_coding","ENSG00000159199","kegg"
"CHAF1B","protein_coding","ENSG00000159259","No_kegg"
"ATP13A2","protein_coding","ENSG00000159363","No_kegg"
"ATP6V0D1","protein_coding","ENSG00000159720","No_kegg"
"FAM131B","protein_coding","ENSG00000159784","No_kegg"
"CALM3","protein_coding","ENSG00000160014","kegg"
"VPS11","protein_coding","ENSG00000160695","No_kegg"
"ADAR","protein_coding","ENSG00000160710","No_kegg"
"UBE2Q1","protein_coding","ENSG00000160714","No_kegg"
"CHRNB2","protein_coding","ENSG00000160716","No_kegg"
"RUSC1","protein_coding","ENSG00000160753","No_kegg"
"SLC25A44","protein_coding","ENSG00000160785","No_kegg"
"AP2M1","protein_coding","ENSG00000161203","No_kegg"
"ABCF3","protein_coding","ENSG00000161204","No_kegg"
"POLR3K","protein_coding","ENSG00000161980","No_kegg"
"GNG3","protein_coding","ENSG00000162188","No_kegg"
"COA7","protein_coding","ENSG00000162377","No_kegg"
"PEF1","protein_coding","ENSG00000162517","No_kegg"
"CADM3","protein_coding","ENSG00000162706","No_kegg"
"KCNF1","protein_coding","ENSG00000162975","No_kegg"
"LYSMD1","protein_coding","ENSG00000163155","No_kegg"
"SLBP","protein_coding","ENSG00000163950","No_kegg"
"LRPAP1","protein_coding","ENSG00000163956","No_kegg"
"PIGX","protein_coding","ENSG00000163964","No_kegg"
"APEH","protein_coding","ENSG00000164062","No_kegg"
"CAMKV","protein_coding","ENSG00000164076","No_kegg"
"WDR82","protein_coding","ENSG00000164091","No_kegg"
"NIPBL","protein_coding","ENSG00000164190","No_kegg"
"CTSB","protein_coding","ENSG00000164733","No_kegg"
"CDK5","protein_coding","ENSG00000164885","kegg"
"NOL6","protein_coding","ENSG00000165271","No_kegg"
"VCP","protein_coding","ENSG00000165280","No_kegg"
"STOML2","protein_coding","ENSG00000165283","No_kegg"
"RPUSD4","protein_coding","ENSG00000165526","No_kegg"
"KBTBD6","protein_coding","ENSG00000165572","No_kegg"
"PIP4P1","protein_coding","ENSG00000165782","No_kegg"
"BAG5","protein_coding","ENSG00000166170","No_kegg"
"NOLC1","protein_coding","ENSG00000166197","No_kegg"
"SCN3B","protein_coding","ENSG00000166257","No_kegg"
"STXBP4","protein_coding","ENSG00000166263","No_kegg"
"TMEM130","protein_coding","ENSG00000166448","No_kegg"
"BLCAP","protein_coding","ENSG00000166619","No_kegg"
"ZCCHC18","protein_coding","ENSG00000166707","No_kegg"
"BMERB1","protein_coding","ENSG00000166780","No_kegg"
"VPS39","protein_coding","ENSG00000166887","No_kegg"
"PIP4K2C","protein_coding","ENSG00000166908","No_kegg"
"PRRT2","protein_coding","ENSG00000167371","No_kegg"
"IRGQ","protein_coding","ENSG00000167378","No_kegg"
"JSRP1","protein_coding","ENSG00000167476","No_kegg"
"TUBA1C","protein_coding","ENSG00000167553","kegg"
"ZNF528","protein_coding","ENSG00000167555","No_kegg"
"ATCAY","protein_coding","ENSG00000167654","No_kegg"
"GLOD4","protein_coding","ENSG00000167699","No_kegg"
"OTUB1","protein_coding","ENSG00000167770","No_kegg"
"SPRYD3","protein_coding","ENSG00000167778","No_kegg"
"PRDX2","protein_coding","ENSG00000167815","No_kegg"
"BSCL2","protein_coding","ENSG00000168000","No_kegg"
"RNF187","protein_coding","ENSG00000168159","No_kegg"
"PHYHIP","protein_coding","ENSG00000168490","No_kegg"
"CHRM1","protein_coding","ENSG00000168539","kegg"
"UQCRFS1","protein_coding","ENSG00000169021","kegg"
"MAP2K1","protein_coding","ENSG00000169032","kegg"
"GPRIN1","protein_coding","ENSG00000169258","No_kegg"
"TM2D2","protein_coding","ENSG00000169490","No_kegg"
"RAC3","protein_coding","ENSG00000169750","No_kegg"
"NPTX1","protein_coding","ENSG00000171246","No_kegg"
