"BM_10_650"	"BM_10_623"	"hB_RNA_13599"	"hB_RNA_12464"	"BM_10_593"	"BM_10_811"	"hB_RNA_12545"	"hB_RNA_13655"	"BM_10_740"	"BM_10_722"	"hB_RNA_13262"	"BM_10_657"	"BM_10_639"	"BM_10_748"	"hB_RNA_13193"	"BM_10_744"	"BM_10_787"	"BM_10_588"	"BM_10_624"	"BM_10_703"	"BM_10_616"	"BM_10_621"	"BM_10_631"	"BM_10_743"	"BM_10_699"	"BM_10_566"	"BM_10_739"	"BM_10_719"	"BM_10_697"	"BM_10_671"	"hB_RNA_13444"	"hB_RNA_12638"	"BM_10_656"	"BM_10_729"	"BM_10_647"	"BM_10_584"	"BM_10_813"	"hB_RNA_12924"	"BM_10_576"	"BM_10_735"	"BM_10_666"	"hB_RNA_13081_resequenced"	"hB_RNA_13389"	"BM_10_792"	"BM_10_780"	"BM_10_659"
"ENSG00000287332"	206.591176586429	285.597227888781	370.866016094814	276.357211029197	141.940926538934	138.592979291016	471.870109600907	221.986831466841	107.952721076684	202.828376404691	203.037365878719	211.775854018971	147.089998978519	83.3306312630998	218.990940997195	130.84642714994	83.7862466447247	294.358847801098	121.106949274416	62.4860060646684	241.075346639458	294.684939661666	222.408533737811	183.047491884146	121.005593504203	371.953895910144	66.1053656525037	188.359262110632	87.5716208000638	139.30232797636	236.515074494038	152.644608068789	99.3981979490649	71.6951091503298	256.196809009801	265.808707908995	92.7975382481194	280.785763906093	147.136346944867	58.23272451144	48.3568501428691	182.61423488899	337.264590662565	127.272831297048	123.295332730612	132.330320668909
"ENSG00000124444"	58.0213517221459	101.400970162466	70.5279389582019	66.9075353018055	122.759720249889	58.1595538096227	74.693007298636	70.2958299644995	87.584283137687	62.1063633177155	78.4264503394192	68.1990038366179	118.768322156568	82.2195561795918	72.0364937490774	57.5353083921724	67.6735069053546	99.2877065995766	155.290362376066	84.5398905580808	104.720512567366	78.1601632077536	82.8116880938659	71.1851357327234	76.8289482566369	101.626747516433	78.9591867516016	65.5893859135238	63.8543068333799	78.7857428718756	69.7097061666638	72.9452109355274	84.2357609737839	92.9007048145118	72.8835749769261	109.838309053304	99.124643128673	91.5153600879118	113.61160966629	70.1439636160527	77.9630849242175	97.2619294517445	62.8798389370885	82.5079044270516	77.0595829566326	68.4467175873666
"ENSG00000159885"	45.7137922659331	63.2593208353	51.5091689020576	31.999256013907	79.6020060995373	58.1595538096227	50.9809414895452	50.871982211151	79.4369079620882	60.5340503223302	43.5702501885662	52.9439635047428	72.1745957720682	66.6645050104798	67.2340608324722	57.5353083921724	70.8960548532286	74.7578026161518	93.7602187930962	94.6479209508948	81.8129004432548	48.5860473994144	54.4191093188262	41.9483835567834	44.1766452475662	76.2200606373247	76.2047965160806	54.6578215946031	66.5909199833819	53.6656509417123	33.1950981746018	60.7876757796062	62.3344631206	65.636367531992	36.441787488463	62.6078361603832	74.8707410865509	51.9973636863135	78.224386983347	52.9388404649455	74.0155869533711	37.7138093792479	34.2980939656846	50.909132518819	51.3730553044218	47.4563908605742
"ENSG00000125355"	115.163592054562	167.451143387559	152.942609201494	101.815814589704	116.046298048723	75.4836762209997	87.734643493636	118.392976782315	133.41326850043	75.4710237784897	122.868105531757	114.861480145883	110.545899853421	59.4425169676779	125.823742415055	63.1032414623826	80.5636986968507	112.136703924228	101.573570359188	66.1616534802372	103.629673894789	183.782005380394	106.472170406399	77.5409514231451	83.5514812290926	189.025750380565	95.4855281647275	68.9529441654994	99.4302777834058	79.9275652323375	117.842598519836	129.680374996493	62.3344631206	93.9104950842347	79.509354520283	217.479851925542	86.4704333675658	72.7963091608389	94.9867556226356	99.2603258717727	95.7268257930266	125.051052152243	129.026163013766	80.7524170988164	77.0595829566326	111.339993942116
"ENSG00000112414"	145.053379305365	274.43381832961	167.999135495942	69.8165585757971	285.799973706773	172.003786798672	56.9089579418179	247.885295137972	155.818550233327	255.500861750095	263.16431113894	120.245612027721	335.292109472773	294.990434671373	132.547148498302	208.797490132884	122.456822019213	279.173669144692	196.310458098045	240.754905719752	286.89057088768	219.693431719091	179.030982831501	130.929803222688	345.730267154866	351.628546406858	216.678698527651	95.861410181304	105.815708466744	133.59321617405	464.731374444425	176.959678380631	152.466727362549	215.085327450989	223.067911293016	214.184702653943	215.121565938822	56.1571527812186	276.579082548262	191.903296685427	263.495489554001	81.3824307657454	255.60246217284	122.88411297646	133.569943791497	143.281795482887
"ENSG00000236861"	181.096946284274	236.292169002444	152.150160449155	159.996280069535	266.618767417727	190.565346525147	133.973171821363	172.039794386801	260.716005619161	183.174463962376	222.208275961688	139.090073614155	310.624842563332	221.103941618091	163.282719164575	233.85318894883	280.361671465041	292.022666469343	340.857462070735	278.430291729331	266.164636108722	264.0546054316	193.22727221902	166.522371089049	229.526482916703	282.522358095683	252.485771589424	156.405458716864	257.241636100187	229.506294452855	130.290760335312	195.871399734287	189.530462191014	365.544077639709	181.104640851756	276.792538814326	207.739943578176	123.753725573426	286.822752272272	251.459492208491	312.839214189582	198.493733574989	185.373031671676	202.758786411159	205.492221217687	221.767364983068
"ENSG00000196876"	9560.33636330813	8350.2303502596	6758.00295994995	7822.36358376326	9400.70920226102	9604.98843979344	10684.6568535763	6571.73515654959	9460.12100076714	9243.6280998696	10347.9344197845	10273.820985861	7630.40789732043	9285.81001041809	10757.4497331956	10726.62305976	10054.349597367	7236.32167511032	7007.59968583818	10572.0808790296	7861.6743132605	8262.79671316562	9312.76583821303	9411.6918743765	11034.5576933595	6331.34637027377	9924.06801858211	10331.169170943	9573.58500309031	10245.5720404252	3299.59275855542	9700.3622171856	10653.2966903544	10639.150281801	7330.32076813387	8034.67230724918	9916.68238278767	9786.94379303793	8490.13971579969	9738.09970352672	8432.84254022074	5923.05300987767	5871.50703841125	10114.2402416268	8940.6240581462	9101.58819331743
"ENSG00000215421"	4291.82180465934	4121.15869559381	3359.19026116649	4114.81342106104	4050.11170793188	5020.28318735403	5286.6050721368	3835.74745872078	4237.65351320832	5219.29298818118	3758.36978126572	3886.44586337358	3923.92264355738	4887.06375480993	3551.87938512118	4811.62216150668	7895.24247229137	3672.47705351846	3462.29141272423	5632.92966435908	3426.32427056351	3968.21261042608	4489.18217743128	5162.19350376053	6101.17885343018	3871.97908037609	5836.55290906897	5360.67096408608	5008.91426888698	4651.78429652204	3735.27842209707	4165.98204676234	4707.93668082478	5277.16394957216	4078.16730893618	3730.1089754502	6068.74809793099	3411.02705782217	3689.58358604786	5648.57427760968	4491.26581633056	3654.26963511554	4050.44157309037	4917.99775005074	4481.44285772239	4937.28989530205
"ENSG00000273828"	603.070413354426	521.889396891225	664.864503212712	634.167073730157	588.863033073686	621.193532179375	762.342915762269	726.081927922791	631.421576108906	642.289858614855	589.941187553187	684.682104307098	641.348939645467	721.643266738444	708.839098490921	679.287834565648	663.84487726205	552.506884959997	657.298200497435	575.238820536506	519.239208146524	513.32215295903	640.410387925896	765.240209126776	697.22270542898	505.084935156671	633.509754169827	756.800606694505	611.176936833779	709.07168584688	783.404316920602	610.578432275155	647.773001888398	639.19724073463	594.111565721004	560.17537617185	494.568698163273	915.153600879118	607.170241823122	672.323273904807	556.59721388935	655.029320797463	683.512015459	663.574210072883	746.621737090929	639.748653716587
"ENSG00000148704"	28.1315644713435	43.7233541067515	40.4148863693067	36.3627909248943	49.8711363515174	23.5113089868688	37.9393052945453	34.2229698511379	30.5526569084955	31.446259907704	47.9272752074229	38.5862784865075	52.9889437313919	41.1097780897959	55.7082218326199	26.9116765060161	12.8901917914961	58.4045332938686	42.9734336135024	30.324091178442	57.8144496465667	43.3049552907824	33.1246752375464	45.7618729710365	48.018092660398	86.382735388968	35.8070730617728	31.953803393768	31.9271534166899	47.9565391394025	21.5768138134912	54.0334895818722	39.5908076576784	39.3818205191952	23.1902284017492	47.2304728929207	23.1993845620299	57.1971000549449	42.8371643004043	43.67454338358	47.3699756501575	33.7439347077481	27.7651236865066	39.4984648852906	32.5362683594671	34.6796702442658
"ENSG00000261292"	56.263128942687	117.215800371291	70.5279389582019	66.9075353018055	222.501992952924	60.6344284398195	49.7953381990907	48.0971468178155	101.842189694985	53.4586418430968	68.8409952979346	57.4307400729414	231.141426966244	77.7752558455598	69.1550339991143	90.9429068134338	138.569561758583	156.524149227568	265.653953247106	167.241957408377	209.441025134732	79.21638162948	94.6419292501325	40.6772204186991	111.401974972123	147.358783898828	156.082113346189	66.4302754765177	82.0983945000598	73.0766310695657	29.8755883571416	110.768653642838	93.5016946809001	141.370637761214	26.5031181734277	107.641542872238	137.087272411995	79.0359928031966	175.073628010348	87.34908676716	144.083675935896	67.4878694154962	39.1978216750681	85.1411354194043	80.4844533102608	36.5049160465955
"ENSG00000153815"	6288.283770735	4509.08717777499	4460.69402691818	9439.78052410256	3040.22119681365	6101.80340074999	5797.6000903227	6595.7837299585	2734.46279331034	5961.42472200299	8829.07549821106	6003.30704824965	2665.89203117589	4150.42097444412	7869.26657714921	5788.79441532857	2139.77183738836	3528.80190161554	1911.3411268551	2731.92494162146	2844.90725808011	4949.43952420991	4688.71891160031	5801.58856221696	3855.85284062996	2751.03605526984	2378.87503341162	6983.58782066429	4926.81587438692	5538.98027060099	6400.84480551759	4829.24313137982	4660.76465467946	2676.95400503555	7346.88521699226	3848.73434922777	3317.51199237027	6662.94218276422	3340.36757272935	3971.73650588253	3100.75965609989	8336.73681014953	6301.0498342672	5477.12046409364	5385.60863108021	6308.96211575287
"ENSG00000289601"	152.96538181293	158.14830208825	80.8297727386134	122.178977507645	116.046298048723	148.492477811803	98.4050731077268	86.0198971934007	120.173783840082	155.658986543135	139.424800603412	96.9143738730885	70.3473908158133	114.440733601324	112.376930248561	167.965980951342	132.124465862835	179.885962545115	67.3901572575379	147.025896622749	125.446447346324	173.21982116313	132.498700950185	139.827945189278	142.133554274778	192.074552806058	116.602519970388	149.678342212913	106.727912850078	126.742282011278	97.0956621607102	118.873677080119	98.5558403393271	132.282525333707	118.159735189865	148.28171722196	83.306880927289	63.4367836973025	103.36793994228	127.053217115869	139.149303472338	113.141428137744	120.859950164793	110.595701678814	126.72020308424	133.242943570074
"ENSG00000187676"	1953.38550797891	1441.01011726294	1077.73030318151	1685.7789872781	1592.9991823052	1729.9373665075	1605.30685527545	1515.06012476119	1781.21989776529	1958.31583575227	1782.89463771613	1746.25344034287	1579.61868468235	1482.17416139967	1402.31041164871	1840.20187970448	1588.7161383019	1600.284212252	1509.93019014715	1764.31075947299	1400.63685558852	1463.91873251279	1504.80667507711	1866.06748670782	1883.26959414081	1630.09303016358	1790.35365308864	1530.41900464889	1406.61915910102	1717.30083013479	1262.24360808923	1515.63938277151	1718.40952386519	1997.365153512	1691.78237673713	1654.16493434276	2071.07233090121	1182.42005022677	1698.58668878125	2118.87708960944	1839.53405441445	1524.43187385591	1862.71315085063	1573.7943897628	1582.29010337619	2005.94513676042
"ENSG00000177034"	1090.09812326456	1488.45460788941	1681.57625246409	911.978796396349	1944.97431770918	1129.7802686848	1489.1177328109	1319.89670209659	1248.58524566051	1042.44351594039	1096.22749474433	1119.89943142236	1805.27849677983	1203.29431543916	1392.7055458155	1315.88818225968	1463.03676833481	1425.07061237039	1873.2510379704	1681.60869262269	1785.70290700811	1119.59152702998	1441.71205557702	1011.84585791514	1657.58455863694	1357.73334681954	1524.09593032161	1218.44897677815	1334.55501281764	1178.36067599675	1030.70779832139	1645.31975776801	1293.01893094758	1522.76372674222	953.007957652837	1561.90075473798	1336.0736472769	1282.25498850449	1940.70979134875	1552.43149663453	1236.55373936765	948.800046488446	1016.69349969708	1239.37405373401	1428.17093746292	1134.39026614796
"ENSG00000111412"	842.188711360845	1187.04254979181	1407.38898415468	1108.33786739078	1440.50859230729	843.932248897079	1145.29277857909	1122.88338916977	1186.46150994657	756.282550780282	1082.28501468398	908.123577403385	1541.247380601	923.303394395146	1247.67207173402	849.10979320706	1176.23000097402	1249.85701248879	1549.97361692337	1019.99215782032	1468.26885328828	1134.37858493415	1020.55547041393	861.848607621187	1010.30066957477	1105.69901297879	899.767476936855	1106.61066489997	970.585463867374	968.265361671746	1452.28554513883	1021.23295309738	1009.98677407567	1146.11195613555	843.682595187448	1096.18632435197	1180.00506022325	1946.78129641558	1428.52630514826	888.04904879946	962.202630393824	1129.42934404169	915.43246036982	1069.0917828952	1006.91188396667	834.137331664708
"ENSG00000100156"	92.3066959215958	83.7255716937794	126.791800374296	95.9977680417209	58.5026791815877	66.8216150153112	94.8482632363632	109.143525471197	63.1421576108906	100.628031704653	63.6125652753067	87.9408207366914	69.4337883376859	75.5531056785438	78.7598998323246	81.6630183630834	45.1156712702364	88.7748906066803	89.8535430100505	34.9186504479029	71.9953523900642	65.4855421470368	97.7966602251369	137.285618913109	48.018092660398	70.1224557863387	58.7603250244477	105.952084937231	71.1519419000518	70.7929863486418	224.896790132927	64.8401874982466	85.9204761932595	38.3720302494723	102.699582922032	83.477114880511	27.4174544823989	162.231774701298	39.1121934916735	37.0571883254618	63.1599675335433	134.975738830992	173.123712398218	52.6646198470542	92.4714995479592	95.8254046223133
"ENSG00000100320"	9725.60930457728	9850.77865183812	8090.10931263239	9234.69438328616	11312.1164089644	12187.5201164037	10394.184047415	8567.76674948894	10661.858839168	11055.718827051	9551.47024633749	10225.3637989245	11095.7020968578	12369.5989046945	12084.8421913452	12136.2381153682	11781.6352974274	8841.27825002583	9263.70495054705	14356.1598933576	9105.23039999797	9274.65396117952	10350.6723289895	11486.2301157302	14125.9624988359	7581.35536472589	12761.0899611687	11908.6779911195	11195.4843966582	13221.1611117891	7115.36929372589	10201.5228330575	12276.5198043193	11503.5307526839	8197.19359172307	8839.7871126099	13343.8641930875	9229.53205432065	10618.9605329893	13312.7949059222	11413.2035082098	7880.20122292705	7291.61145284757	11157.8774582625	11394.5436665207	10509.7653298149
"ENSG00000155545"	514.280162991748	579.56701294694	585.619627978777	495.988468215558	673.260340745484	554.371917164064	535.892687285452	591.964883911575	652.808435944853	625.78057216331	552.47077239102	466.624763092649	788.438938623986	606.091458053612	506.176429410184	607.83269349795	715.405644428034	631.937050239658	907.325450612358	775.561604685002	666.502428944383	610.494247757859	599.398885250839	521.176886614582	673.213659098781	682.931743310429	692.270079194274	524.71508730819	696.924148867175	564.060246068211	504.565492253947	578.158338526032	553.42894959776	900.732920592875	521.227990744078	702.965177941145	653.800837657205	453.417011344654	690.050842317382	723.938643358129	696.7333918544	494.249396601722	535.703562892598	545.078815417011	626.751274713945	574.039804832715
"ENSG00000285542"	2807.88177879597	3395.53707424772	3388.51086500305	2421.76187559796	3951.3284955433	2874.56688297348	3511.75694632635	2572.27240962202	3779.36365958089	2665.07052717792	2785.88179705692	2749.49668099207	3880.98332708539	2961.01509754881	2800.77887696413	3234.96911379214	5249.53060708679	3510.1124509615	4670.4308986311	4208.6162908262	3553.95239525499	3073.59560722382	3709.96362660519	2807.99937202832	3666.66155554799	3478.6835674875	3966.32193915022	2705.98261371435	3208.22281618567	2844.27949991075	1863.07488504953	3636.45384886	3015.64024286146	4734.90657473093	2274.85097655254	3630.15611421169	3628.59464899749	2833.85632090409	3616.01541257543	3622.34015881389	3529.06318593673	2020.66620779339	2684.23416345727	3032.6043595262	3344.38590031786	2766.16001343078
"ENSG00000172765"	6055.31925245668	4232.79279118552	4169.86533480964	5723.50329157836	3939.81977176987	6838.07860323352	5032.88596797952	5276.81197299302	5285.60964516972	6631.23005803709	5309.47068797868	5769.99466670333	3877.32891717288	6104.80204633469	5305.72788626538	6985.90002542377	5732.9127992679	3657.29187486205	3261.09760989738	7079.29692238538	3523.40891242284	4535.40190289316	5236.85341850733	6181.66634050418	6476.68033803449	2989.85891193346	6022.01518492738	6870.06772966012	5880.06945497095	6727.6173478419	5162.66764360494	4775.20964179795	6124.78218040382	6220.3080614934	5772.15827885443	3900.35835448282	5958.0237625213	4446.81454245353	3943.81284374374	7302.91304213923	5708.08206584398	5756.31827367468	5346.41955222231	6389.09613111179	6130.51793299433	6648.45783498621
"ENSG00000237484"	137.141376797799	330.250866125463	110.150376575169	52.3624189318478	172.630856601406	64.3467403851145	13.0416361949999	113.768251126756	115.081674355333	226.413071335469	126.353725546842	76.2752016593752	129.731551894097	115.551808684832	38.4194633328413	39.9035203365067	80.5636986968507	380.797557076023	167.010389725203	61.5670942107763	235.621153276574	220.749650140818	86.7551018126214	82.6256039754825	123.886679063827	422.767269668361	93.6492680077135	206.017942933504	57.4688761500419	60.5165851044841	139.419412333328	47.2793033841381	136.46193277753	133.29231560343	218.650724930778	259.218409365797	37.9626292833216	21.8388927482517	198.354695564915	115.141978011256	217.112388396555	49.6234333937472	120.859950164793	94.7963157246975	89.046629194331	90.3496672153239
"ENSG00000260041"	106.372478157268	98.6101177726736	60.2261051777904	72.7255818497886	92.0697901874166	102.707297153164	119.745932335909	67.520994571164	108.971142973634	115.565005160812	73.1980203167912	123.83503328228	78.5698131189604	80.5529435543298	80.6808729989667	100.222795263784	154.682301497953	70.0854399526423	59.5768056914465	119.458541005984	80.7220617706781	84.497473738112	105.683487662648	106.777703599085	116.203784238163	90.4478052896253	123.029430519937	97.5431893072918	107.640117233412	100.480367720653	54.771911988093	86.4535833309954	102.767628388016	94.9202853539577	66.2577954335692	90.0674134237092	170.831831774947	44.7177327702296	76.3619015789816	128.376688127493	86.844955358622	63.5179947439964	61.2465963672939	87.774366411757	95.8963699015873	104.039010732797
"ENSG00000112511"	586.367296949566	558.17047795853	686.260619525874	635.621585367152	635.856988481846	494.974926039343	531.150274123634	578.090706944898	625.311044727207	419.807569767849	575.127302489074	669.427063975223	641.348939645467	472.206910490899	581.094382909224	469.56235558773	322.254794787403	567.692063616403	664.134883117765	378.591683803579	610.869656642969	506.984842428672	503.179590513204	458.889892848449	484.022374016812	536.589226886766	470.082600195582	447.353247512752	461.575417967003	500.118193882341	601.661154414657	556.544942693283	579.542035499633	503.885344591754	588.590082768206	566.765674715048	687.545397020157	703.004357038959	636.970008292968	338.808578975651	594.098444612392	692.743130176711	614.099206242734	532.790404119365	489.756460568821	523.845545268646
"ENSG00000102349"	385.050788701514	343.274843944496	431.884570024944	261.812094659239	374.03352263638	433.103060284425	310.62806209909	309.856618922465	275.992334073409	437.889169214778	383.418201659383	403.809891137869	341.687326819665	369.988002808163	468.717452660664	519.673753219622	254.581287882048	317.720661118645	246.120574331877	367.564741556873	326.160763100443	350.664516013165	389.609275413045	382.620104563388	409.114149466591	275.408485769533	285.538454415676	459.125701394666	381.301432233611	393.928714359378	258.091888307529	434.969591134071	406.858725503376	346.358062514973	360.000688522393	388.827614048696	282.610684664727	316.143971212786	304.516363613744	397.041303487091	315.799837667717	319.574911055732	317.665679825031	402.006598165847	363.03625748458	439.884238361476
"ENSG00000271913"	815.815369668961	613.987525754383	605.430846787261	647.257678463119	577.354309300259	914.466175857685	723.21800717727	722.382147398344	797.424345311732	779.081089213367	708.452268066087	948.504566517172	581.051176089056	756.086594327192	869.240357905534	794.358451349993	628.396849835436	490.598079668496	404.340943545227	864.696054512544	486.514047969222	617.887776709944	664.070870238429	811.002082097813	828.79227931847	467.483038575591	823.562680420775	908.160728033406	758.954046933886	930.585223776501	692.947674394812	851.027460914486	725.269901984279	579.619614820976	844.786891778007	629.373510875431	490.350628242904	878.755446298699	545.708223479063	816.581614171784	695.746517361688	704.65275419121	909.716111375539	689.028776332292	902.453338181009	870.642247711303
"ENSG00000101199"	861.529161934894	1012.1491333648	931.919732751072	702.529120668958	1139.36365356928	808.046566759226	1006.5771935959	874.998094031797	877.87967517077	682.383839997177	934.14616404286	1142.33331426335	1225.1409231689	695.533002276006	902.85738832177	654.232135749702	573.613534721577	1094.5009539271	1461.09674285908	518.266285595191	1321.00563249042	869.267761080827	991.374208895137	856.76395506885	547.406256328538	1142.28464208471	706.960160450386	755.118827568517	714.256032150521	736.475422497967	1021.57914632337	856.430809872674	919.85450983372	589.717517518205	816.07518042346	1034.67687128212	832.014291792798	1191.77957569031	1164.05337772838	457.920970021778	787.525845183868	853.523054372452	1030.57606154033	868.966227476394	827.10619040119	707.282748402788
"ENSG00000056277"	347.248998943146	356.298821763528	369.281118590136	376.718513981905	297.3086974802	473.938491682671	407.847531916362	361.653546264728	348.300288756848	406.442909307074	272.749766180425	392.144272060553	352.650556557194	384.987516435521	367.866361411955	379.547437619331	331.922438631025	296.695029132853	249.050581169162	465.888309923337	299.980634958601	343.27098706108	388.031909925543	385.162430839557	546.44589447533	254.066868791082	391.12341344398	401.945211111082	431.472673316981	439.601608777856	326.971717019828	330.955123688967	380.745639601503	373.622399797493	358.896391931833	326.219777888313	267.847439943436	358.781809435563	287.753994974455	517.477165544842	395.736671577357	398.972404485727	305.416360551572	405.517572822317	434.958534910771	386.039487192748
"ENSG00000233016"	381.534343142596	333.972002645187	424.75253125389	267.630141207222	404.723452698852	274.711083951835	342.639350941362	216.43716068017	571.334684188865	274.368617694718	346.819191500987	489.956001247281	420.257139938625	363.877089848869	297.75084082952	326.652073452334	422.153781171498	445.042543699279	598.69806375175	339.078474086215	523.602562836831	364.395355495608	344.654359019232	374.993125734882	328.443753797123	387.197908037609	427.84861658426	325.424260878637	345.725461283585	382.510490754758	301.245515934511	324.200937491233	441.395387502627	354.436384672757	368.835061246868	408.598509678291	365.917565592016	429.49822404895	452.583953260793	328.220810882662	408.566039982608	353.31884576348	279.28447943486	390.595930532319	267.139887582993	352.272439849647
"ENSG00000259075"	54.504906163228	62.3290367053691	92.7165040237036	61.0894887538224	93.0288505018689	48.2600552888359	55.7233546513634	86.0198971934007	94.7132364163359	66.0371458061785	40.9560351772523	55.6360294456619	80.3970180752152	69.9977302610038	45.1428694160885	58.4632972372074	90.2313425404728	65.4130772891329	81.0635224981977	58.8103586490997	69.8136750449108	59.1482316166784	67.0380332188438	73.7274620088921	54.7406256328538	74.187525686996	70.6960160450386	53.8169320316093	62.0298980667119	63.94205218587	92.1163974345199	45.9284661445913	59.8073902913865	67.6559480714379	77.300761339164	77.9851994278458	106.506265489319	68.6365200659339	79.1556296855297	72.7909056393	53.2912226064272	63.5179947439964	60.4299750823967	54.4201071752893	54.7979256580499	60.2331114768826
"ENSG00000185669"	287.469424441541	275.364102459541	339.168066001241	378.173025618901	270.455008675536	249.962337649868	205.109369248635	352.404094953609	109.989564870584	202.042219906998	513.25754722131	260.233040955516	228.400619531861	117.773958851848	321.763005412546	213.437434358059	64.4509589574806	263.988490488286	191.427113369238	88.2155379736495	275.982184161913	343.27098706108	230.295361175322	194.487960126905	122.926317210619	122.968364494884	97.3217883217415	289.2660096699	214.36803008349	239.782695697013	311.204045386892	340.410984365795	197.954038288392	116.12588101814	377.669433971344	254.824877003665	93.8520557282117	530.373109600398	214.185821502021	131.02363015074	146.057424921319	527.99333130947	340.531075802154	259.812124578801	188.367869449546	255.534412326169
"ENSG00000225342"	45.7137922659331	97.6798336427427	76.0750802245773	27.6357211029197	100.701333017487	42.0728687133441	52.1665447799998	43.4724211622563	74.344798477339	66.0371458061785	24.3993401055971	57.4307400729414	72.1745957720682	36.6654777557639	37.4589767495202	51.0393864769271	83.7862466447247	61.9088052915007	68.3668262032993	79.9453312886199	80.7220617706781	57.0357947732256	66.2493504750927	62.286993766133	84.5118430823005	98.5779450909399	100.076178557262	43.7262572756825	51.0834454667039	57.0911180230982	42.3237501726173	75.646885414621	63.1768207303379	47.4601426769788	38.650380669582	75.7884332467797	76.9797760467354	54.0772582337661	82.8806004942605	63.5266085579346	75.0024614460827	21.8343106932488	32.6648513958901	33.3542592364677	65.0725367189342	42.8932763547498
"ENSG00000160271"	1387.23777299313	981.449757077081	1693.46298374918	1533.05526539354	863.154283007031	976.338041612603	1583.96599604727	1622.35375997016	1353.48270104635	1119.48685271426	1575.50024681855	1369.3642086142	988.517881333896	883.860228930612	1738.48071581107	955.82851038609	873.310493873862	1030.25596730384	1218.88284431025	532.968875257466	980.663966646481	1432.232179861	1339.97198163313	1217.7742862848	564.692769686281	1131.1056998579	745.52162374768	1322.7192825894	1062.71810658411	1155.52422878751	2701.25111395822	996.917882785541	1012.51384690488	820.959489284762	1744.78861308399	1446.57053023201	719.180921422925	2320.12236768331	913.54909084123	701.439636160527	1224.71124545511	1635.58836465791	1745.11968582543	1146.33322533755	1274.05177154966	1403.6140219916
"ENSG00000105792"	1065.48300435213	980.51947294715	904.976475171534	836.344191272569	988.791184200277	1175.56544934344	869.047211903178	628.962689156048	1655.95400444045	900.149189858028	611.72631264747	917.994485853422	962.937011946328	948.85812131583	991.222153987305	1148.85019015338	1263.23879556662	838.689098099953	693.434951490607	1506.09652852929	778.858812219786	927.359774275779	814.70927429489	1013.11702105322	1192.76942168429	892.282843194281	1382.70389823154	957.773212250046	1157.58736245084	1018.50554553207	415.768604636887	1038.79383721149	1036.09985997754	1252.13993445646	813.866587242341	1245.56642466447	1556.46780061618	831.957818981016	1002.01714754859	1217.59333069375	1346.09680805864	535.93308065247	624.715282946398	796.113503354636	1113.08286492914	895.283066042755
"ENSG00000229400"	80.8782478551125	52.0959112761294	30.1130525888952	72.7255818497886	52.7483172948741	63.1093030700162	58.0945612322725	49.9470370800391	36.6631882901946	61.3202068200229	74.9408303243339	73.5831357184561	49.3345338188821	59.9980545094319	73.9574669157195	67.7431856875578	38.6705753744883	50.227898632727	39.0667578304567	49.6212401101779	42.5427082304925	57.0357947732256	55.2077920625773	63.5581569042173	50.8991782200219	49.7971062830521	51.4152843963917	68.9529441654994	61.1176936833779	47.9565391394025	49.7926472619027	62.138513019153	48.0143837550568	63.6167869925461	75.0921681580451	54.919154526652	54.8349089647978	56.1571527812186	37.2497080873081	54.2623114765691	43.422477679311	73.4426814227459	65.3297027917802	65.8307748088177	71.9222774261905	73.922454994356
"ENSG00000182168"	12793.7080547332	8430.23478543366	7787.39388923876	11342.281745293	8522.20995422275	13824.6496842788	12646.8302992786	11298.2047765311	14540.009422753	18409.4267064676	9687.40942692581	10184.0854544971	15007.7479081996	13683.4451909427	7818.3607882332	14326.2917896509	23940.3087047562	7496.80589360097	11983.7279644926	15000.317102936	8139.83817476757	9259.86690327535	17522.1645179183	19204.7326901783	14847.1942505951	9046.81306391286	16115.0191379548	12625.1158987903	15740.0866344281	13250.8484931611	10516.2071017138	9932.70622238765	12417.1935251455	15222.5883160735	11708.8567497022	9917.30092442281	8867.43749009587	7524.01852540957	8131.61127545935	17636.5747008966	12724.7597090236	8874.65482813775	11992.9001900011	12319.1323258901	13259.3855740713	17092.5143159172
"ENSG00000143498"	216.261401873453	230.710464222859	191.772598066122	194.904559357433	260.864405531014	251.199774964966	205.109369248635	234.936063302406	297.379193909356	271.223991703947	199.551745863633	245.87535593728	253.98148891943	248.880818705791	228.595806830406	256.124921229671	232.02345224693	211.424410523804	251.980588006446	300.484176222744	236.711991949151	218.637213297365	240.548236844087	224.995875440929	242.011187008406	268.294613443383	245.140730961368	187.518372547638	231.699913366836	223.797182650545	131.120637789677	237.747354160237	256.076713360303	270.623792285752	215.3378351591	248.234578460467	255.193230182328	174.711141986013	251.43552958933	312.339158743178	232.902380279941	194.523858903489	232.737066195717	200.125555418806	256.865276522109	250.971297820344
"ENSG00000127364"	107.251589546997	94.88898125295	76.0750802245773	138.178605514598	104.537574275296	122.506294194737	80.6210237509087	94.3444033734073	77.4000641681885	147.797421566209	135.067775584555	86.146110109412	98.6690676377641	149.99513627358	113.337416831882	159.614081346027	103.121534331969	77.0939839479066	82.0401914439592	117.620717298199	65.4503203546039	97.1720947988288	87.5437845563725	114.404682427591	101.798356440044	54.8784436588738	105.584959028304	100.906747559267	124.972000516758	141.585972697284	79.6682356190443	112.119490882385	103.609985997754	153.488120997889	112.638252237068	70.2965177941145	69.5981536860896	72.7963091608389	94.9867556226356	148.228753301847	122.37243709624	129.020926823743	89.0117200538005	105.329239694108	90.7590643711451	125.941960360755
