"hB_RNA_9228"	"hB_RNA_4601"	"hB_RNA_4520"	"hB_RNA_16275"	"hB_RNA_8375"	"hB_RNA_16415"	"hB_RNA_16375"	"hB_RNA_5111"	"hB_RNA_16335"	"hB_RNA_16095"	"hB_RNA_16865"	"hB_RNA_8595"	"hB_RNA_16695"	"hB_RNA_17035"	"hB_RNA_16715"	"hB_RNA_16855"	"hB_RNA_16105"	"hB_RNA_8665"	"hB_RNA_5041"	"hB_RNA_17055"	"hB_RNA_16045"	"hB_RNA_16515"	"hB_RNA_16595"	"hB_RNA_16325"	"hB_RNA_9025"	"hB_RNA_9231"	"hB_RNA_5161"	"hB_RNA_16745"	"hB_RNA_9230"	"hB_RNA_8985"	"hB_RNA_17015"	"hB_RNA_16125"	"hB_RNA_8645"	"hB_RNA_16215"
"ENSG00000172803"	1798.12512327525	1624.72132383087	2861.78755133398	2840.56908076279	2145.48363709608	3023.34993178958	4059.09372677512	1468.39028894788	3322.63168572227	3826.77028618226	2941.85437380404	2304.12750013967	1522.75202476524	2435.23203217611	3992.00059628973	3656.89520281123	2999.0775970074	3032.42562804457	2436.18628352026	2984.95848557089	3038.32726214305	2556.80067813879	2906.47378003896	2035.65402504031	2775.99537140882	2363.09681567621	1540.38610868437	2432.71074755698	3301.43541701314	2103.48626321586	2494.27512435973	3059.21104285948	1180.94669537975	2692.12738945996
"ENSG00000070367"	2101.43643487972	2246.8095726469	1667.83441579484	2410.6335497136	2605.00984015403	2501.27902158231	3443.38130716653	2426.54136238366	2513.14578016398	2607.71603989151	2593.8701481654	2958.05047777365	1771.30802880762	2955.30835552603	2854.57504991883	3242.21923588809	2416.81765378353	3647.44278355654	2353.61642026738	3035.1567209722	2767.08055030404	2564.08155334944	2210.79521720382	2117.08018604192	2972.27787241752	2851.97156758459	2127.67928737667	2371.83862876199	3250.68128541924	2326.25472408127	2686.56505685442	2689.90088092869	2788.32219012287	2743.20063251464
"ENSG00000107829"	2444.97182723461	2532.78787017954	2476.13641935412	1968.93361358595	2230.80953162362	2161.00066046508	1482.31804970217	2123.35574157212	1682.76281997851	1691.36415234156	1837.05782921508	1892.93493525625	2516.97604093478	1860.10584730168	1573.11131295568	1428.58149044401	1963.29860252875	1581.98054452501	2080.38523641238	1721.43217010364	1923.30302723435	2025.29678776158	2029.84378509172	2388.50072271396	1662.11635090622	1863.30426533812	2665.75170442618	2135.9591684314	1487.5794283833	2259.2270455908	1954.03198068416	1706.91114643631	2427.16310494778	1712.6560837669
"ENSG00000197122"	909.933934813413	943.386575127603	1159.79952975495	758.269381875308	772.045142050386	738.357430150277	577.310397595578	1072.24182969935	778.690246107702	864.527359205226	869.960564096624	847.745023636293	1004.38801633484	657.700977161186	960.651403371348	837.32647167173	808.531813957443	702.707462848936	833.580301293867	613.397949659973	597.106855591925	728.087521064678	788.498209358955	890.468145312504	763.858008851608	729.066317362117	701.395853409659	706.551378870437	746.810793453193	1152.28464934365	804.870717442072	746.888461815242	902.462581509804	844.410951837356
"ENSG00000076716"	626.19109492536	702.982508277453	372.843529810792	344.376221387657	419.433312858266	350.533325424879	335.377658913617	402.486834596507	391.544813014607	368.660849361357	414.165274686491	294.355910984824	548.856008926305	315.812363482684	252.364433103749	442.017239467525	380.370817181427	337.726183662642	349.420648583787	352.611995014116	326.770367618142	359.189843725241	330.025409862488	384.164451905043	309.410839028499	344.517194893246	513.462036228124	318.491621552366	306.941652972671	480.03646213033	525.592482152161	313.270560244769	645.735039035945	517.542196287412
"ENSG00000250354"	280.481427935317	304.20798980564	184.998697997721	204.272851816902	192.240268393372	204.167016670342	124.166537842064	304.242016702871	173.775506899741	179.03018882724	210.284946168141	207.407703432384	340.032005530102	210.058682132978	211.295692810922	173.161392781092	253.580544787618	132.720465158652	259.719751686338	188.549469556159	188.41634010294	171.100567450199	165.950277118353	296.474740057153	142.135604178717	200.159637878119	255.053037603512	246.749481543983	95.4661046647285	189.254621620171	223.422588231929	183.736398970539	353.326719472498	212.23769891611
"ENSG00000181450"	870.796991380578	1034.53503649259	660.303045161098	720.837183898388	867.651264834255	862.349271324502	879.40630409792	610.596825188401	603.814894227583	736.14386853306	678.889470877856	830.536524224872	686.532011165396	832.99132569974	544.607208230969	693.784790813719	666.136584961319	917.193214578544	697.715344486852	864.389126666549	838.316179878297	698.964020222091	708.804573454661	835.140112837049	788.030730650709	925.586689096997	1012.38157469815	890.254737376751	683.972344813118	999.50097043153	767.328397288346	783.63574160935	1097.40146121877	733.184778073833
"ENSG00000236279"	412.025043362346	366.872556994068	569.226763069912	528.328737159946	437.93772371966	409.266302823196	395.540826733999	307.411204376859	541.123730346031	521.778774016233	361.860897213197	407.569722902064	577.500009392156	446.193614461774	879.704321055051	488.725246730846	546.173481081023	458.596607289272	513.059104848589	504.431048422972	414.151858680374	521.796056763019	526.915569155449	383.120526763996	379.028277809912	351.795727179724	382.579556405269	454.366886719758	340.777740701942	510.593197912754	408.387189964919	434.536583565325	288.927268140072	373.402154777541
"ENSG00000267128"	752.299023764495	642.59665262315	932.108824526981	1087.6727240722	776.157233352918	1173.72727848384	942.12960671917	600.032866275107	1039.35350645731	1213.16509534248	1116.53834361358	866.764944038389	805.728013103937	1229.92980090275	1617.1560489219	1266.81229455641	1196.70510944003	1109.16388739731	1145.09387629338	1150.88637261552	984.862222180583	955.008131796502	1172.90280607379	768.328903810085	848.945989584445	832.178858087208	576.106641955302	865.253688585951	946.202024714967	1060.61444199638	839.666038560159	1035.35460819899	613.535313369732	754.749036252476
"ENSG00000183474"	471.817595829177	595.883066173595	368.574329087768	471.645694509183	562.328485621253	349.601055942366	477.465140361753	988.786554284331	305.756904545115	661.940566584928	570.010970831408	326.055778321651	743.820012097098	531.665767881399	504.728866207499	292.779460162768	474.000556795316	331.801162896631	284.866028222443	351.387647809206	631.695362470725	389.526823769603	508.164125413263	744.31862556602	252.36321558262	396.680009612999	409.427244574059	707.638380991776	524.459359803698	478.065059821787	528.339481187799	597.143296654253	751.036844593019	668.492003537907
"ENSG00000232545"	34.78839416252	45.5742306824929	56.9226763069912	44.9186375723031	34.9527760715221	26.1035455103633	7.68040440260192	40.1430438705177	25.2964345486966	23.5566037930579	27.7533431490948	45.285524766896	50.8200008265098	31.8709724615553	22.6175671177889	20.5059544082873	37.061771930498	15.4050539916293	39.0330262649987	23.2625968932924	36.4089546092637	33.977417649685	37.5028874843736	56.3719576165008	28.0403572869578	33.9664840035595	35.7969175583877	30.4360593974958	16.9180438646354	53.2278623306732	32.9639884276616	20.2110038867593	33.0699885220565	24.9691410489541
"ENSG00000283154"	22478.7383155758	30793.3683163934	15780.3889392056	15161.1096720231	19190.1020860913	15418.8049712821	7694.4851440067	38847.9025077479	10836.7725916655	13934.9089737834	15983.7907813286	17637.8061862107	29098.6084732445	9862.61729628492	10249.3290991664	9220.84416559317	16512.9700146121	9072.39179691645	21761.6627778573	10012.711441755	11431.5015234436	14323.9084977458	13548.8556759171	30369.8702033193	12762.2302010536	17564.3114959835	22046.426601272	17868.1408705727	7668.70759749832	20440.4848361328	17913.1807113985	13452.260450628	33170.9390133343	21395.1489960833
"ENSG00000173457"	121.75937956882	95.7058844332351	110.999218798633	75.9338873246077	81.2138032250073	97.8882956638624	166.408762056375	114.090756263577	105.585118116299	130.739151051472	97.1367010218317	127.705179842647	97.0200015778823	76.7800700210195	123.80142001316	116.200408313628	71.1976144980619	135.090473465057	101.711058825141	115.088637261552	98.304177445012	123.774878580995	83.4439246527313	92.9093375531217	90.8894339646217	64.2937018638805	120.814596759559	103.265201527218	96.6745363693453	86.7417015759119	89.7353018308567	133.208889253641	178.403885447936	119.170900460917
"ENSG00000166250"	273.958604029845	348.642864721071	213.460036151217	223.523696490747	266.257911838948	223.744675803114	168.968896857242	292.621661898248	210.070391252219	177.852358637587	232.70110794241	174.802125600218	350.196005695404	334.64521084633	177.369342134239	168.604514023695	239.926207760592	183.675643746349	247.709589758646	228.952927318194	209.351489003266	214.78581871408	235.330618964444	301.694365762384	172.109779209603	197.733460449293	342.308024152082	261.967511242731	203.016526375625	206.997242397062	195.952597875544	166.281441068338	239.322285356988	135.060353855706
"ENSG00000114378"	196.771854481754	197.108547701782	136.614423136779	95.1847319984519	82.2418260506403	88.5656008387327	60.1631678203817	154.233800134094	112.184187998567	83.6259434653556	83.2600294472843	109.590969935888	195.888003185819	84.0234728531912	82.1374805856543	66.0747419822589	81.9260221621534	65.1752284261239	88.5749442167279	72.2364850896974	84.6508194665381	128.628795388093	107.820801517574	162.852322003225	87.9887073487295	78.8507664368346	217.018812697725	179.355350020957	78.5480608000931	112.369931586977	87.903969140431	103.811065418355	179.27414830378	85.122071757798
"ENSG00000272297"	182.63906935323	284.838941765581	116.691486429332	144.381335053831	143.923195588621	147.29857823705	40.9621568138769	169.023342612706	135.280932586508	74.2033019481325	93.9343921969361	85.1367865617645	328.944005349772	57.9472226573732	103.564649434086	80.8845979437997	133.617440907322	90.0603156433713	113.345903192592	94.2747347780797	90.1121626579276	82.5165857206635	150.949122124604	201.477552221938	116.995973507651	81.2769438656603	202.47631493963	83.6991633431133	71.2974705723922	127.155448901053	125.446289294157	73.4945595882157	294.148845275134	152.084768207266
"ENSG00000068784"	811.004438913747	860.213604132054	616.18797102318	697.308373741468	664.102745358921	583.600696053123	597.791476002517	654.965452624236	644.509158501573	614.827358998812	590.292260055746	749.02257964446	652.34401060938	638.86812979754	568.415173618115	543.407791819612	967.507309343526	644.642259342026	727.365431745842	689.307476364401	762.767599064074	726.874041862903	678.802263467162	858.106465940068	688.439116838411	733.918672219768	823.329103842917	697.855361899724	543.794267077567	595.363497180122	782.894725156964	684.418086165259	760.609736007299	564.075595515008
"ENSG00000273184"	669.67658762851	325.855749379824	274.651913181233	299.457583815354	468.77840848865	637.672326038875	823.08333847884	593.69449092713	337.65240897608	243.81084925815	338.377299163963	537.992034230724	410.256006672188	298.428196685472	252.364433103749	259.742089171639	235.049658822369	343.651204428653	239.077285873117	320.778967686453	320.39880056152	464.762534279619	274.708650823037	624.267234345694	269.767575277973	246.257009025806	673.429511567169	452.19288247708	322.65126513269	953.173016180759	244.482914171824	728.514821918188	476.033782146444	375.672076691082
"ENSG00000126603"	169.593421542285	209.641461139467	187.844831813071	152.937266019984	180.932017311409	153.824464614641	144.647616249003	238.745471440447	135.280932586508	109.538207637719	108.878500046449	153.970784207446	234.696003816972	98.5102785175345	152.370978477735	107.086650798833	131.666821332032	120.87042362663	125.356065120284	83.2556099338886	120.14955021057	131.055753791642	122.821956511324	189.994375670429	139.234877562825	97.0470971530272	240.510539845417	123.918241832661	126.885328984766	258.253702419192	121.783623913306	140.558345212463	245.414125347893	132.790431942165
"ENSG00000182973"	763.170396940282	860.213604132054	570.649829977587	607.471098596861	670.270882312719	699.202111884732	656.674576422465	670.811390994178	566.420164894727	504.11132117144	567.876098281477	567.880480576876	878.724014291105	560.639379210086	588.05674506251	549.103890266359	547.148790868668	564.061976924273	552.467448673828	504.431048422972	605.298870379009	702.604457827414	663.801108473413	761.021427822761	562.740963483083	528.906679483998	748.379307705043	668.506304623567	623.550759582277	697.876417224382	627.231446470784	573.257564788082	689.248181828124	573.155283169173
"ENSG00000205758"	462.033359970969	453.463595290804	404.151001779638	447.047392981493	393.732742217441	543.513108305065	533.788105980834	418.332772966448	436.63845721011	376.905660688927	471.806833534611	416.626827855443	527.604008580674	524.422365049228	494.015281783283	526.319496479373	446.691882741265	385.126349790732	405.342965059602	501.982354013152	544.313871408492	491.459076718658	497.85083135506	432.185008393173	389.664275401516	406.384719328301	494.44492377523	502.19498005868	395.157167409699	413.994484794125	502.70082352184	406.976123719744	434.261165065952	451.714460794715
"ENSG00000197114"	357.668177483409	356.618355090507	404.151001779638	253.469454872282	349.527760715221	247.051412865938	207.370918870252	421.501960640436	252.964345486966	247.344339827108	258.319578541574	245.447544236576	450.912007333396	225.994168363756	311.289147436936	210.755642529619	275.037360115801	223.965784955226	305.133176475423	230.177274523104	243.029772016835	279.100216408127	273.771078635927	359.110248519931	307.477021284571	306.911444746448	409.427244574059	276.09853882014	306.941652972671	323.309978601126	231.663585338844	235.18259068229	360.288822319247	250.826371446311
"ENSG00000057252"	765.34467157544	603.858556543031	429.766206117784	524.05077167687	444.105860673458	655.385446206622	889.64684330139	647.57068138493	630.211173756658	577.136792929919	757.87975522528	611.354584353096	504.504008204988	630.176046398934	543.416809961611	629.988488210159	546.173481081023	545.101910473036	502.550213161859	606.051866430512	605.298870379009	632.222664124495	544.729440710527	619.047608640463	611.086407081286	492.514018051613	645.463169724678	696.768359778385	651.344688788464	680.133796447491	543.905809056417	846.106117259333	629.200044774916	649.197667272806
"ENSG00000115568"	819.701537454377	767.925787000006	1027.45430734119	863.079536210682	727.840160548167	868.875157702093	796.201923069733	801.804481519025	871.077224459464	826.836793136333	814.453877798435	717.322712307632	851.928013855309	773.595422475932	920.177862213199	918.211069615529	835.840488011494	757.21765389624	705.972330812141	756.646572634458	793.715210481948	847.008482838575	918.820743367154	768.328903810085	730.98310720483	713.29616407475	828.922372211415	763.075489180072	674.304891176184	1026.11490159687	776.485060740474	834.163251326248	705.783176089152	764.963684863411
"ENSG00000198624"	214.166051563014	172.042720826411	145.152824582828	199.994886333826	114.110533645263	192.979782880186	275.214491093236	189.094864547965	358.549463603264	210.831603947868	232.70110794241	139.47941628204	143.220002329255	236.134932328796	249.388437430356	205.059544082873	271.136120965222	150.495527456686	128.733923162448	235.074663342744	140.174475245665	189.302755476816	151.886694311713	181.642974542058	236.892673631195	152.849178016018	191.289778202634	251.09749002934	256.187521378765	130.112552363868	167.566941173947	258.149640553608	300.240685266039	329.138677463486
"ENSG00000120868"	984.946409726347	795.270325409501	596.265034315733	974.30663877067	704.195635558608	921.08224872282	883.246506299221	1083.86218450398	921.670093556857	998.800000825656	1143.22425048771	1066.92696350807	860.244013990556	851.824173063386	901.726689038161	997.95644786998	972.38385828175	913.638202118937	824.572679848098	961.112555854449	921.146551614371	927.09811015569	831.626529965985	958.323279480514	1064.56666803243	1004.43745553383	983.296579181962	841.33964191649	1044.08499278893	850.660096136499	955.955664402187	951.754546667393	885.057324392932	1100.91212806752
"ENSG00000287394"	145.676400555552	203.944682304156	153.691226028876	50.2660944261487	222.052930336729	91.3624092862716	107.525661636427	140.500653546812	217.769306114866	221.432075654744	134.496970645613	236.390439283197	50.8200008265098	28.9736113286866	67.8527013533666	230.122377248557	100.456908127402	100.725353022192	44.6627896686043	48.973888196405	159.289176415529	179.594921862621	107.820801517574	96.0411129762607	311.344656772428	234.126121881678	51.4580689901823	80.4381569790959	145.011804554018	126.169747746781	198.699596911183	75.3319235779211	80.0641827376104	390.4265691291
"ENSG00000240972"	284.829977205632	259.77311489021	628.995573192253	451.32535846457	528.403732375364	472.660627634079	682.275924431138	226.068720744494	775.390711166568	819.769811998416	535.853010032522	427.495353799498	184.80000300549	430.258128230996	868.990736630835	690.367131745671	602.741448764415	598.427097367138	634.66199436647	473.822368300219	550.685438465113	401.661615787347	469.72366574178	331.968194852727	654.597306319669	430.646493616558	278.544764751204	341.318666100488	671.88802776695	441.594117113733	455.086173570773	519.974009086626	191.45782828559	652.602550143118
"ENSG00000131788"	288.091389158369	254.076336054898	357.18979382637	325.125376713813	365.976125925349	311.378007159334	469.784735959151	230.294304309812	365.148533485533	367.483019171704	329.837808964242	284.393095536107	270.732004403043	269.454585356786	363.071472153979	430.625042574032	346.234974613863	308.101079832586	282.23880530076	381.996327931959	380.473575666806	313.077634057812	363.778008598424	291.255114351921	314.24538338832	264.453339741999	238.273232498018	354.362691556558	292.44047251727	208.968644705606	327.808551586191	309.595832265359	255.857279618016	310.979302155155
"ENSG00000261002"	232.647385961852	193.690480400595	221.998437597266	284.484704624586	237.473272721224	227.473753733166	485.145544764355	196.489635787271	271.661710153393	263.833962482249	283.938049140739	234.579018292521	174.636002840188	425.912086531693	225.58047204321	346.322785562185	228.222490308856	398.161395475957	198.167671806917	370.977203087768	309.476114178741	300.942842040067	264.395356764834	204.609327645077	257.19775994244	277.79731560054	202.47631493963	292.403570640227	398.782462523549	184.326115848813	271.037238182996	327.05079016756	215.825188249211	249.691410489541
"ENSG00000161654"	416.373592632661	503.595249041547	372.843529810792	454.533832576877	361.864034622817	474.525166599105	518.42729717563	404.599626379165	444.337372072757	446.397641878448	449.390671760342	393.078354976657	463.84800754378	491.102712021238	518.418446305108	497.839004245641	444.741263165976	432.526515918822	332.15604081273	472.598021095309	476.957305381354	474.470367893815	482.84967636131	409.218655290154	344.219558419206	399.106187041824	411.664551921459	415.234810351549	546.211130486801	366.680829389082	455.086173570773	429.943173591062	443.834056480231	414.260749221284
"ENSG00000244265"	122.846516886399	152.673672786351	190.690965628421	94.1152406276827	105.886351040199	108.143259971505	103.685459435126	170.079738504036	107.784808077055	95.4042453618846	89.6646470970754	125.893758851971	157.080002554667	101.407639650403	107.731043376836	76.3277191864026	108.25938642856	107.835377941405	121.22757195764	99.1721235977202	88.2917149274645	94.6513777384081	91.8820743367154	158.676621439039	98.6247049403342	118.882694012458	123.051904106958	125.005243954	88.2155144370276	146.869471986487	118.120958532454	120.347341325703	121.836799818103	102.146486109358
"ENSG00000143248"	2558.0341082628	3559.3474163027	1692.02655322531	2859.81992543663	3698.82612662755	2532.04391450524	4322.78761126445	2188.85228683454	4194.80875516211	3261.41179514887	3112.64417779847	2162.83666286695	2103.02403420248	4347.49037986943	5019.31430274509	4837.12680097709	2768.90448712326	3436.51204428653	2213.24765273748	3371.85220232249	3149.37457370131	3015.49581640954	3295.56623768933	2221.47270014655	3119.24802095606	2626.3370667038	3806.77845159979	1546.80401866559	4256.09646366043	2489.88111569038	3518.90576465288	3419.33438484174	4189.44538803105	4064.29518619566
"ENSG00000196376"	7824.12727461426	9472.60384735615	6137.68757280133	6199.8414763486	7193.07571095413	6341.29702005326	4006.61096335734	11774.5886047576	5403.53838859766	6907.97406231424	5962.69903195551	7442.22314019169	8291.97613485634	4838.59309189066	5685.34213445051	5292.81467671681	6662.34115940084	4826.52191599278	7969.11775658383	5543.84414383305	5917.36534787058	6522.45070953774	6942.72204554467	7655.1030592926	5687.3579848926	6594.3502515482	9018.5859173663	6079.60286464978	5721.92412136063	6789.50955062365	6008.60255728655	5656.32504230805	8887.9945467306	5605.57216549019
"ENSG00000125971"	352.232490895515	409.028720375374	747.11012652926	762.547347358384	345.415669412689	719.712040500017	869.165764894451	381.358916769918	819.384510381692	932.841510205094	783.498225824444	352.321382686451	463.84800754378	672.187782825529	943.390628465667	980.86815252974	777.321900752813	436.081528378429	404.967647499362	827.658710519245	767.318718390232	680.761832195474	754.745610623019	528.226121369434	435.108992383827	406.384719328301	373.630327015672	634.809238862054	503.916020825213	372.595036314712	665.689432969722	790.985197568172	285.446216716698	692.32618363009
"ENSG00000163032"	7973.06508712255	8449.46236853419	11050.1145380947	16228.4620600507	12533.6542901176	16912.3006822679	18887.3944933986	9358.61120128727	17066.2945605271	21096.116526873	16961.5624091968	14311.1315368345	8387.14813640416	17508.7533259253	30631.3282671023	21648.5917567046	19881.6900211369	21008.9386321227	18040.389168074	18539.0653767491	15332.7210098262	13963.5051748187	17689.1744541919	10969.5653821146	17296.0659016931	15101.7414057254	6463.58092663638	12888.5841527181	22232.7265015402	14774.6746013789	15430.8092495265	16732.873854247	4380.03295346079	17110.6713842742
"ENSG00000073282"	26.09129562189	132.165268979229	36.9997395995443	25.6677928984589	35.9807988971551	17.7131201677465	16.6408762056375	48.594211001153	36.2948843524777	25.9122641723637	45.8997598235029	30.7941568414893	51.7440008415372	24.6275696293836	16.6655757710023	35.3158103698281	42.9136306563661	17.7750622980338	40.5342965059602	14.6921664589215	22.7555966307898	30.3369800443616	27.1895934261709	98.1289632583533	29.0072661589218	52.1628147197521	40.2715322531862	32.610063640174	19.3349072738691	37.4566438623256	44.8676509154284	30.316505830139	83.5452341609847	53.3431649682201
"ENSG00000261105"	206.556090339962	275.724095629082	126.652954783055	193.577938109211	274.482094444012	163.147159439771	142.087481448136	242.971055005765	157.27783219407	188.452830344463	162.250313794708	190.199204020963	194.964003170792	172.392987405685	141.65739405352	161.769195887599	161.901424749018	155.235544069495	232.696887349031	135.902539745024	172.032310528771	172.314046651974	166.887849305463	229.663531030189	179.845050185315	173.471686161036	175.62862677084	168.485328807566	148.637099667868	144.898069677944	186.795934423416	141.477027207315	218.435976816741	162.299416818201
"ENSG00000235790"	285.917114523211	289.39636483383	371.420462903118	265.233859950742	363.920080274083	163.147159439771	234.252334279359	250.365826245071	197.97209646806	217.898585085786	217.757000092897	164.839310151501	256.872004177631	312.915002349815	216.057285888352	218.730180355064	183.358240077201	233.445818180844	235.324110270714	230.177274523104	237.568428825446	186.875797073267	251.269346145303	266.200910966809	247.5286712228	265.666428456412	331.121487415086	227.183443359879	378.239123545064	205.025840088519	229.832252648419	192.004536924213	198.419931132339	282.605278235889
"ENSG00000258301"	252.21585767827	236.985999548963	264.690444827509	210.689800041517	195.324336870271	177.131201677465	199.69051446765	230.294304309812	225.468220977513	183.741509585852	197.475710868559	171.179283618867	216.216003516423	205.712640433675	183.916532615704	202.781104704174	209.691604343607	186.045652052754	181.65369915634	209.363372039632	190.236787833403	190.516234678591	227.83004146757	186.86260024729	165.341417105854	185.602573305164	213.662851676627	184.790360627653	195.765936147924	192.211725082987	186.795934423416	191.085854929361	181.014674015467	183.863674996844
"ENSG00000239775"	75.0124749129337	63.8039229554901	82.5378806451372	81.2813441784533	79.1577575737413	57.8007079158045	52.4827634177798	62.3273575884354	65.9906988226866	51.8245283447274	57.6415588481199	92.3824705244678	82.2360013374431	49.2551392587672	64.8767056799733	41.0119088165745	48.7654893822342	60.4352118133149	66.0558906023055	46.5251937865848	46.4214171268112	82.5165857206635	66.5676252847632	77.2504604374271	69.6174387814124	75.2115002935961	64.8819130745777	47.8280933389219	55.5878584123736	68.9990807990208	53.1086480223438	62.4703756499833	73.1020798908617	60.1529307088439
"ENSG00000286677"	82.622436135985	88.8697498308612	51.2304086762921	68.4474477292238	97.6621684351354	48.4780130906747	34.5618198117087	125.7111110682	74.7894586657115	44.7575472068101	56.5741225731547	66.1168661596681	80.3880013073882	28.9736113286866	21.4271688484316	13.6706362721915	68.2716851351279	21.3300747576406	49.5419179517292	19.589555278562	47.3316409920428	46.1122096674296	35.6277431101549	68.8990593090566	63.815985549628	41.2450162900366	138.713055538752	61.9591209163307	18.1264755692522	54.2135634849449	55.8556470579822	37.6659617889605	130.539428376539	74.9074231468622
"ENSG00000163898"	92.4066719941937	88.8697498308612	42.6920072302434	58.8220253923017	28.7846391177241	39.155318265545	51.2026960173462	135.218674090165	73.6896136853334	51.8245283447274	16.0115441244777	39.8512617948685	108.108001758212	20.2815279300806	38.6879437541125	48.9864466420196	21.456815328183	22.5150789108428	36.7811209035565	31.8330273276633	33.6782830135689	46.1122096674296	61.8797643492165	59.5037330396398	53.1799879580233	36.3926614323852	92.8482549170681	75.0031463724003	30.2107926154204	25.6282300110649	39.3736528441514	49.6088277220456	85.2857598726719	48.8033211411375
"ENSG00000204261"	58.7054151492525	27.3445384094957	31.3074719688452	31.0152497523045	31.8687075946231	48.4780130906747	140.807414047702	32.7482726312118	50.5928690973931	35.3349056895869	35.225397073851	48.0026562529098	20.3280003306039	37.6656947272926	31.5455541379687	37.5942497485266	36.0864621428533	36.7351287492699	28.8994521385087	39.179110557124	35.4987307440321	31.550459246136	27.1895934261709	35.4934547955746	38.6763548785624	26.6879517170825	48.1021079690835	43.4800848535654	39.8782462523549	80.8274946502815	42.1206518797899	48.6901457271929	41.7726170804924	46.5333992275962
"ENSG00000091409"	1095.83441611938	816.918084983685	718.648788375764	737.949045830694	960.173319141226	1035.75139507192	1127.73937978205	601.089262166436	868.877534498708	637.206132602217	876.365181746415	1308.75166576329	627.396010203639	805.466394937488	664.837433436057	817.959736952792	663.210655598385	816.467861556352	783.287748221657	841.126529773257	803.727672999496	1075.14257277217	679.739835654272	880.028893902041	770.626370955356	827.326503229557	1279.73980271236	1422.88577683293	1232.60033870915	740.261566858066	875.377026023459	793.741243552729	1315.83743803551	699.135949370714
"ENSG00000197980"	138.066439332501	218.756307275966	75.4225461067634	144.381335053831	218.96886185983	115.601415831609	144.647616249003	99.3012137849649	141.880002468776	88.3372642239672	87.529774547145	146.725100244743	151.536002464502	228.891529496624	83.3278788550116	118.478847692326	106.308766853271	111.390390401012	173.396712831052	124.883414900833	133.802908189044	141.977066607612	190.327153983196	140.929894041252	150.837784026393	129.800492442174	166.679397381243	133.701260924714	151.053963077102	78.8560923417381	149.25361426969	117.591295341145	293.27858241929	80.5822279307154
"ENSG00000089876"	717.510629601975	759.950296630569	590.572766685034	585.01177981071	627.093923636133	718.779771017504	773.160709861927	713.067226647354	680.804042854051	640.739623171176	659.675617928483	740.871185186418	761.376012382619	709.853477552822	592.81833813994	591.255018772283	659.309416447806	635.162226116408	717.231857619352	632.987504938535	638.066929527346	694.110103414993	630.048509737477	822.613011144494	667.167121655202	730.27940607653	760.684498115739	751.118465845342	555.878584123736	664.362577979143	650.123105101105	720.246683964514	898.98153008643	685.516417889467
"ENSG00000286989"	71.7510629601975	90.0091055979235	108.153084983283	58.8220253923017	132.614944506658	51.2748215382137	62.7233026212491	64.4401493710942	90.1872883910051	57.7136792929919	40.562578448677	56.154050710951	93.3240015177725	57.9472226573732	105.9454459728	58.1002041568139	70.2223047104172	54.5101910473036	115.973126114275	61.2173602455063	50.9725364529692	76.4491897117912	70.3179140332005	73.0747598732418	102.49234042819	80.0638551512474	54.8140300112812	68.4811336443655	71.2974705723922	82.798896958825	89.7353018308567	49.6088277220456	43.5131427921796	65.8277354926971
"ENSG00000229751"	312.008410145101	443.209393387244	293.151782981005	204.272851816902	197.380382521537	192.047513397673	79.3641788268866	519.746778534071	164.976747056717	155.473585034182	212.419818718071	229.144755320494	462.000007513725	181.085070804291	158.322969824522	159.490756508901	207.740984768318	78.2102741113487	286.367298463404	133.453845335204	233.017309499288	226.920610731825	270.02078988749	385.208377046089	171.142870337639	188.02875073399	385.935517426367	279.359545184157	99.091399778579	204.040138934247	268.290239147357	163.52539508378	428.169325075047	202.023050305174
"ENSG00000254221"	574.00850368158	630.063739185465	583.45743214666	562.552461024558	636.34612906683	546.309916752604	526.107701578232	514.464799077424	481.732101405613	625.427830705688	505.964794333497	556.106244137483	617.232010038337	508.48687881845	545.797606500326	618.596291316666	573.482155135074	541.54689801343	486.786875631763	531.366686930995	542.493423678029	590.964371264164	585.045044756228	590.861629832212	491.189706957743	493.727106766026	643.225862377279	473.932924903863	564.337606056053	714.633336847001	614.412117637804	530.079511030006	757.128684583924	541.376376379595
"ENSG00000259933"	505.518852674119	526.382364382793	862.378546050917	399.989772667652	727.840160548167	349.601055942366	217.611458073721	504.95723605546	391.544813014607	319.191981395935	278.600867765913	364.095619125844	510.048008295153	289.736113286866	426.162580429916	252.906771035543	315.025061409233	338.911187815844	494.293226836571	275.478121104778	292.181860739341	316.718071663135	429.408061696078	402.955104443876	429.307539152043	420.941783901255	401.596668858162	388.059757318071	343.194604111176	756.032785326414	306.748225646296	282.035372419778	357.678033751716	331.408599377027
"ENSG00000167136"	140.240713967659	129.886557445105	414.112470133361	171.11861932306	170.651789055079	165.94396788731	200.970581868084	139.444257655483	173.775506899741	214.365094516827	190.003656943803	126.799469347309	142.296002314227	198.469237601503	279.743593298968	197.085006257428	173.605142200754	220.410772495619	177.149888433456	182.427733531609	160.19940028076	169.887088248425	166.887849305463	147.19344488753	233.025038143339	149.209911872779	157.730167991646	165.224322443548	167.972006941738	158.697885837748	180.386270006926	203.947402857299	139.242056934975	199.753128391633
