"hB_RNA_12282_resequenced"	"BM_36_369"	"BM_36_322"	"BM_36_416"	"BM_36_472"	"hB_RNA_12352"	"hB_RNA_11042"	"hB_RNA_12262_resequenced"	"BM_36_448"	"BM_36_350"	"BM_36_412"	"BM_36_487"	"BM_36_510"	"BM_36_286"	"BM_36_521"	"BM_36_458"	"hB_RNA_10952"	"BM_36_419"	"BM_36_341"	"BM_36_400"	"BM_36_528"	"BM_36_450"	"BM_36_344"	"BM_36_367"	"hB_RNA_10972"	"BM_36_351"	"BM_36_430"	"hB_RNA_12382"	"BM_36_428"	"BM_36_417"	"BM_36_358"	"BM_36_531"	"BM_36_527"	"hB_RNA_11072"	"BM_36_354"	"BM_36_370"	"BM_36_482"	"BM_36_435"	"BM_36_538"	"hB_RNA_10842"	"BM_36_413"	"BM_36_499"	"BM_36_467"	"BM_36_414"
"ENSG00000139970"	8203.48674368802	11192.2503423628	11116.9800885085	12462.1614624343	13734.726704823	6374.69214233538	9825.68753522667	6634.95461658712	16184.7022745166	11162.0425944424	10803.2425606792	11661.3611447215	14342.9116215658	11144.9135431304	15615.4536644757	14863.6109924416	15719.2653910308	12033.1969358458	14910.4771799697	14394.3754400737	14372.1602391931	14027.2889371717	15094.0252836992	12459.1656848976	16902.0985555139	13746.3225179075	15802.8752771252	13186.2763639529	16461.0658823825	12925.3917708093	13461.9438764391	13480.7211089458	11988.4343262375	17646.6959936114	13508.2352318345	11829.1498211802	15235.114768116	15462.3640411085	17633.5376910804	14763.6036323912	13233.9882185882	13285.1017913846	11656.0103510396	13797.456386138
"ENSG00000164010"	267.457344396028	288.449876431591	166.705140339959	226.087145790367	205.553732997351	284.472208521377	215.554388341353	346.436644558643	216.999967506792	205.807726795575	176.078085899609	284.307870249204	190.406972718787	239.391800419037	164.601175936221	206.698061689119	149.245799643572	228.259352588539	205.601841091056	201.582521437155	205.680923910829	201.762919193703	155.15903995647	225.877311589966	203.274982627725	235.738151238318	197.22400503773	222.153336480356	168.624658855271	196.57285956505	186.08532214667	193.113933882592	240.150382496931	211.644909245566	242.640726089445	196.191684661926	142.087215900947	115.858840420701	168.073166309548	122.469711329205	224.323431851379	175.680446852846	233.245861356876	131.362644107947
"ENSG00000255136"	496.915284670217	834.726525974982	726.293746562199	455.744088619529	893.97187150848	595.662801268518	533.358935254886	497.483021586211	499.536837951876	619.440903198447	567.993825482609	630.215779052402	488.576189572037	798.286830531198	449.621106899466	577.355864041411	463.243456036543	441.550878777829	557.92424483864	492.09850821423	622.801837601989	652.154947472561	438.548691447212	667.235907876637	374.112468027622	847.896898808791	542.567262838491	571.695299473923	479.297264028842	502.568049823944	706.238103575696	720.755942207468	724.427147201007	318.536277551408	687.173354039573	688.065623932823	398.218118248707	482.599981902768	440.15200484035	667.579995088607	627.011348540684	600.97352860911	774.344846120806	680.896371959523
"ENSG00000117862"	251.380673421404	225.227985706859	259.519353610314	258.215319139524	301.977120476109	259.325493955951	308.132234616165	300.707007476902	278.895931392957	256.250797088608	286.836881868718	252.492465721317	273.861943740213	227.139464177118	304.079014492702	275.079375330632	323.688942084112	244.16266813774	245.177782333935	269.764844864427	292.066911953377	296.289641178155	262.872753645258	222.096938174235	407.631215163045	243.342607729877	355.003209067915	271.865971217219	330.834249167136	214.97130454897	239.252557045719	288.91060974561	250.487981743488	462.839624764294	263.941247845389	234.314239501448	303.804902419788	336.251972950304	309.520880530454	336.191364433111	246.208644714928	295.72875220229	241.099257362158	268.198731720391
"ENSG00000161405"	75.9988082436802	72.1124691078979	83.8031246033306	63.0664143520496	48.5854277993739	62.8667864135639	56.6521148845864	44.3438905035062	47.3322076776559	62.5494071633611	70.9992281853261	56.1846505492474	79.4037588359198	81.9964040805363	58.0435725669831	174.061525632942	98.8511140496389	91.6779366953966	108.109888273231	66.2060241974969	65.8178956514652	73.0794825426012	30.7753467682254	51.0350411123774	92.9874920531085	57.0334236866899	103.039480182977	155.351983552696	135.632877774892	24.2084802420012	51.394993735747	93.5158026281841	89.8575934508384	126.131814600893	123.172582327848	70.6661992147224	118.717608022502	117.601078622516	83.2045377770038	72.0410066642381	122.557192035875	109.068277421142	46.3350364311638	118.226379697152
"ENSG00000245534"	1796.20260252852	1919.37708872117	1626.50150439798	2415.56266291813	1901.5588972555	2051.02890674252	1437.02925560902	1700.31105149382	1785.51651116327	1763.48973744444	2164.05647508874	1633.41640693174	2219.25403522025	1787.89860391698	2124.22149155586	1930.21798960816	1478.89019646813	2754.08005746171	2030.92147256142	2163.05950698986	1912.83259237071	1944.54970939443	2147.86274319906	1774.88531868601	1361.2936336612	2060.8077092124	1943.26019657584	1805.19004888233	2401.98495032427	2079.99262239274	1505.51886822473	1825.45887894529	1788.4046696543	1361.79603221642	1817.02711674615	1880.0928264759	2580.00470978036	1791.02087146587	1878.75846300475	2886.44300034714	2475.21757486741	2295.55783887718	1921.72600249251	2761.89959236958
"ENSG00000095015"	1151.67424800038	1455.09132871142	837.130137166604	891.259327352551	736.256098190513	1126.88714646313	708.842315507142	945.079166355977	1137.42935988459	992.719623366892	1266.62623082622	1074.27759544163	1158.64668505475	874.628310192387	936.494058879234	770.843899231602	712.309498298869	947.650508902416	1113.91795595812	829.057526891043	1053.08633042344	1123.19987299172	1184.85085057668	855.309485309287	495.212457678182	951.824470860092	811.435906440948	624.51497388184	811.964389922665	1150.3869810999	969.415916325986	872.814157863052	978.095928712666	707.620858184672	928.887970487455	1047.90534888147	824.479765951549	754.389141385915	680.613119015891	910.118050858208	1287.94477701987	953.066424176688	997.381292670815	911.875687849329
"ENSG00000242498"	388.763134477287	212.386039153398	211.760583675083	177.299919593498	270.583459436513	465.214219460373	417.291187686465	473.925329756223	252.68117021764	150.320349473239	124.958641606174	259.26170072725	140.171941618511	175.302656999767	210.51624080264	220.685148570338	328.534584929682	185.226851690699	166.991166707759	169.961733760738	247.639832388638	247.834766883604	166.699794994554	174.842270477589	473.587459526297	166.030633399031	231.838830411699	343.327883651459	217.195892112496	170.427700903688	173.679634003559	264.581295240716	227.427183424246	463.908538447353	159.290858348796	190.612774197606	206.587333645456	236.944395446846	290.383836841743	228.129854436754	158.667793260732	229.116582770586	259.162068174306	174.055503443029
"ENSG00000198892"	432.608600771718	486.01828494638	578.511892422992	577.117187938567	416.339742834635	872.276661488199	1225.62014396654	1087.81106391414	687.409293041649	579.08644696402	461.968311392522	387.877165839985	412.413400484522	439.199129902643	475.610766257817	484.885678548911	732.661198250265	610.874414919327	353.287670607167	628.463155068776	561.097560428741	601.31704657336	557.803160174085	636.992920550784	1513.749870632	498.091900197092	652.046710532904	888.613345921424	702.908224684745	717.539354372915	715.099309392204	568.697726551884	357.839973919268	1161.9091734845	476.020355763262	556.031409610578	488.892196817075	588.876512213486	650.65948541617	340.994098210727	385.179746398466	396.01300728079	464.135703912167	447.727678667918
"ENSG00000185088"	733.680802660143	524.544124606764	731.700399762414	593.776240786279	441.753658914308	619.237846173605	596.919844637593	595.871028640865	473.322076776559	706.202984102464	836.844236211044	519.877248455687	540.431705546515	554.182593096039	508.531001445061	493.4333427541	518.483784476047	545.390174422615	575.299048311124	573.126776635047	482.938809342626	509.967693395108	783.489036474404	541.53849180356	662.806193355296	499.359309612352	536.127295327055	539.071382927857	551.695894733007	666.217376259872	642.437421696837	438.68795216636	512.108762675575	716.172167649139	538.99581138953	676.907803004182	659.957726487294	567.098534690798	493.402909017633	537.906183092978	632.482651756572	546.073388967595	415.444648679418	563.76468096327
"ENSG00000254733"	1607.66709746247	2245.36496277057	1938.28517227703	2106.1802528892	2434.50366680863	1560.66797271672	1336.16085593646	1281.81558486698	1865.61717031007	2114.57350668395	1701.14150732041	2016.55510826757	2302.70900624167	1990.53339561026	2157.1417267431	2432.19899656745	1842.31340988592	2146.9475991422	2146.75349571131	2229.26553118736	1879.10092084933	2058.93498641763	2111.95817196947	2117.95420616366	1172.0748998322	2304.15031694227	2109.08935999532	2139.19681352063	2093.14522187739	1936.67841936009	2027.44389081705	1962.31127303531	2403.88942479544	1130.9106766758	2051.33285606153	1847.5491821007	2232.26494454909	2118.5616534071	1830.49983109408	2060.37279059721	2107.54599875979	2016.66512949829	2290.83561474076	2469.61770922939
"ENSG00000246451"	121.305790081259	88.9057838316549	70.2864916027934	59.4966173132544	76.2417482390175	88.0135009789895	42.8345258883458	72.0588220681977	62.6241516965909	93.8241107450416	62.479320803087	86.6462080759478	103.711031948956	95.1912277256801	68.4394363103233	88.584883581051	62.993356992417	40.2260334479802	67.5686801707696	83.0045676505931	56.7679349993887	71.4907981395012	56.4214690750799	76.5525616685661	34.5999970430171	81.1142025766257	41.8597888243346	49.7126347368629	38.4904112604424	58.1003525808028	85.9536964201286	61.5835773405115	93.8335931610525	32.0674104917525	84.2759773822118	80.8942017326427	65.4349020596468	59.2360988617116	56.5790856883626	33.6191364433111	56.9015534452279	94.4282401834045	84.0313372565175	79.9122751656675
"ENSG00000102241"	1009.90724031506	683.586693461169	698.359371694422	616.384955365315	867.810487308817	1230.61734404551	1553.09700317744	1165.41287229527	1024.56024926864	651.724468185988	608.700049642196	701.969670115296	674.931950105318	761.529821805441	987.607055617324	895.173560397989	1138.72606870908	680.100612015851	847.504302713367	908.109496082084	1062.95901477116	981.806961115816	880.944301240451	761.745243269929	1852.18109170901	755.376011494827	1321.80333172226	1287.86794365185	1355.41233938558	711.729319114834	820.54765860865	1028.67382891003	676.715150678438	1962.52552209525	693.656121530512	696.433989629303	1046.02364863921	1153.36168960156	1373.70691869833	1224.69711329205	607.31465696349	839.606135584225	822.250561753026	584.563766280362
"ENSG00000238276"	75.9988082436802	103.723414470264	46.857661068529	113.043572895183	74.7468119990368	143.021939090858	58.0338737842104	167.675335966383	98.3053544074392	55.4873773223364	34.0796295289565	112.369301098495	46.1838189147697	41.4694457418804	123.01772096286	76.1519174644123	77.5302855291286	50.5164140974635	66.6034133111872	51.3837799741767	60.8815534776053	102.470143999952	69.2445302285071	105.850455640486	67.0374942708456	60.8356519324693	61.1796913586429	114.960467828995	61.401370344039	104.580634645445	78.8647317669221	115.564243898244	98.6047928133094	74.8239578140892	87.0543063069001	51.1400125896017	36.4565882903746	74.0451235771395	54.9149949328225	84.0478411082778	95.200675956439	79.7882029456674	42.4083384285228	63.4919446521742
"ENSG00000187555"	2151.35087951341	2058.6628167241	2022.08829688036	1995.51654468655	2628.09790988613	2293.06603443474	2563.16275880263	2275.39588146116	2755.46267465	2091.36969434915	1893.3127516087	2179.69367191056	2489.06476677496	2221.44280940028	2922.10403385722	2701.06188883977	2756.20165056052	2070.23748884605	2358.14693795986	2471.36218683492	2713.34274823165	2769.8712568049	2605.64602637642	2208.68316814122	4062.25590283173	2368.78819712052	3060.59455981	3046.45239746838	3202.95207988681	1862.11630021473	2381.00600289573	2813.0769896283	2139.08784409518	3974.22107361119	2196.73206978688	1898.6891946903	2992.24459275613	2906.92443972841	3212.52720357012	2972.89220834423	1906.20204041513	2622.76267114061	2513.87206129077	2137.92703285683
"ENSG00000022267"	1923.35445478237	2522.94857673385	2258.17881995641	2408.42306884054	2296.9695327304	2288.35102545373	2520.32823291428	2183.93660729768	2464.91573829023	1701.94919168694	2489.70626836544	1863.57039713347	1872.47027214093	2078.18472411014	2289.68898947069	2114.38130021087	2850.20712176459	2417.30396347862	2455.63889077768	2276.69671270198	2258.3765445409	2391.76436886709	2510.75537384105	2399.59202563567	3308.62471723851	2411.88011723935	2535.73720762796	2389.31350704047	2547.69865009595	2451.83487890988	2403.159017437	2308.24371365177	1625.38868153552	3625.75521293415	2009.6579221912	2008.40776715527	2397.72176832848	2534.95658364089	3101.03312294893	2122.80832970622	2500.3855696605	2222.3576526885	2231.93514470115	2368.90634874664
"ENSG00000109819"	1312.44095774663	1528.19163986189	1748.15120140281	2722.56520825452	2763.38963960439	1958.30039678252	1073.62666500789	1364.96037956105	1743.28161815859	1753.40112338583	1347.09202276959	1487.20093080357	1746.07245195313	1863.29759617495	2117.29091572696	2205.2973649388	1303.47792545847	3297.59925358442	2110.07335504718	2326.10419344638	2237.80845214982	2247.98843038654	1464.39358372139	1713.45425068037	1203.43114715244	2538.62105876533	2360.24809294133	1971.41667128372	3119.55618882252	2414.06964973236	1305.25561677164	1832.30149864979	1389.2142987488	937.437300042231	1717.93338509893	1817.79499295766	2773.50506301388	2089.81472307715	2312.25410482294	2509.42839880429	2341.71777639976	2298.48584632473	1821.98787322543	3030.09832408997
"ENSG00000263424"	504.222862385955	563.069964267148	397.389010215794	586.636646708688	205.553732997351	484.074255384442	569.284666645112	464.225103708581	451.476442463795	336.959709557461	592.606891253522	352.677143809131	449.684552591179	341.180439967289	449.621106899466	298.39118679933	383.774913369186	550.06762017238	486.494497229541	381.425751346773	359.530254996129	366.986097116106	830.934362742085	463.095743427128	654.156194094542	347.270179781179	388.813038502954	453.627791973874	471.049318758747	511.283102711065	428.882361518992	396.871942861074	329.212776005727	596.453835146596	409.340461570743	541.154315039058	370.174588794573	408.554858325628	376.084510752057	581.130787091521	483.663204284437	469.213193469475	397.38183786727	373.288847006748
"ENSG00000225420"	156.382163116803	187.689988089049	192.837297474331	228.467010482897	156.968305197977	119.446894185771	138.175889962406	139.960404401692	178.406013554241	173.524161808034	292.516820123544	142.153935124602	179.06357859937	180.957581419115	194.92244518763	163.959740663173	158.937085334714	231.065820038398	191.12283819732	231.227009883795	167.012910215593	159.662782511553	241.073549684432	202.249977741644	170.837485399897	186.309184043187	218.958895388827	166.226622401385	232.775344289342	215.93964375865	172.793513421908	164.222872908031	136.774390031365	162.474879824879	202.818011502246	199.910958304807	242.109137620693	196.001797704193	326.161788085855	192.109351104635	217.757867992314	166.164422648317	154.711901304056	221.12711758171
"ENSG00000272921"	295.226139715835	269.680877622687	357.740220080884	404.57699773013	334.118249635695	276.613860219681	272.206503225939	288.235288272791	382.298600473375	329.897679716437	421.262087232935	325.600203785398	282.774610548327	326.100641515696	394.176500268318	334.135964384666	339.194999189937	483.647890525715	374.52354151798	437.75027939539	383.389242169785	354.276621891306	498.81707886832	373.311874803501	432.499963037714	354.874636272737	456.432697373033	329.346205131717	502.208223112439	507.409745872345	365.967800221784	350.494187086121	298.199978266057	463.908538447353	357.478321643228	409.120100716814	372.978941739986	370.225617885697	358.611557818886	372.21186776523	445.364081773226	322.812821092104	299.214387801245	394.08793232384
"ENSG00000107372"	1897.04717500571	2363.90600787945	2688.0077493735	3158.08044698754	1775.23678497712	2032.16887081845	2698.57513096578	2361.31216931171	2325.10367868854	2963.02594901277	3352.1102267232	1858.15500912873	1735.53930027082	2004.67070665863	2122.48884759863	2075.52828109638	2495.50606546883	3801.8279054091	2607.18578773212	2587.96384139171	2358.74883540938	2491.05714406084	3517.36567438509	2392.97637215814	4159.56839451521	2604.52634835884	2830.36572127616	2976.54400486966	3244.19180623729	2781.07021020109	2646.84217739097	2292.27760100793	1655.60627933315	4383.61501422257	2484.7521683129	2471.45733569384	2668.80921971845	2519.27643982456	5689.52629319152	4236.0111918572	2967.63486429727	2487.34232669154	1704.1869331462	3216.19540324289
"ENSG00000164919"	922.216307726196	1428.41959356192	1776.08557627059	2754.69338160368	1308.81667810313	1284.05411249704	1390.0494530218	1254.10065330229	1847.41247504943	1527.41616847304	2836.18250190983	1017.41602139179	960.137287964949	1741.71672115898	1753.43568471006	1318.671468746	1499.24189641952	2832.66114605777	2388.07021060691	2470.37403722003	1971.24597476138	1590.27308750313	3231.41141066366	2135.91097988839	2218.72481038347	2101.36481050071	1948.09017220942	1646.73102565858	2259.02056564263	3732.94765331658	1826.29451878232	1579.88486066152	927.998332363969	2588.90894036749	1889.26366878804	1623.46294511717	1686.35090450861	1683.00210295333	2203.25616033506	1647.33768572224	3020.15937516979	1232.69113541747	1226.70045602505	2067.86695599926
"ENSG00000171604"	2091.42874224435	1292.09739168672	1008.34082184007	1208.97126380533	1212.39329062438	1183.46725423534	1749.30676692406	1665.66738703795	1267.04679014033	1055.26903053025	944.76306305274	1326.09313766236	1615.62341957984	1412.78861743361	1020.52729080457	1459.31939794047	1940.19539536644	1292.84600523508	1382.26214292203	1331.03753125415	1418.37565128908	1210.57751516222	1282.30611534272	1168.13538546108	2681.49977083383	1158.41220554744	1205.07892057748	1387.29321312558	1164.79315981005	1486.40068685887	1381.46198679361	1356.35928364781	1588.80948420155	1895.18396006257	1238.20859076942	1392.86797925861	1331.13286475624	1285.7717929395	1208.1298885221	1032.58776218741	1187.27279784754	1292.71528809219	1357.85216931326	1405.58029195503
"ENSG00000177098"	472.069520436706	486.01828494638	746.118141629653	1575.47042645498	1154.83824538512	586.232783306484	899.525043655261	558.455871028532	669.204597781012	575.051001340577	648.459617425979	406.831023856599	564.738978659552	884.053184224633	598.628487220676	753.748570821223	1223.040254222	1160.00654594175	1103.30002050271	962.457724900924	904.996065207647	725.234430015162	1095.08942250269	842.078178354226	1892.18733829	839.025032901972	720.471365341913	946.093579835921	996.168500954782	1552.24775311712	780.672232434364	789.942430330759	533.579161110731	1523.20199835824	739.961603608651	626.697608825301	953.480001440567	826.692026761239	769.641974437286	535.50481620417	862.277386823838	578.281470890617	1095.54874273684	1332.23614899476
"ENSG00000213047"	1465.90008977714	2753.11577265358	2142.8368850185	3208.05760553068	1994.99241225429	2332.35777594322	1508.88071838947	1715.5542638544	2364.42582045152	2335.51415456743	2760.44999184548	1865.60116763525	1834.38887759717	2332.65632298077	3058.98290647787	2077.08240186096	1737.64752442159	3948.69970195173	3167.04056628993	3150.22097226298	2406.4668097567	2540.30636055694	3272.44520635463	2702.96699224813	1059.6249094424	2800.97480772411	2691.90641978029	1901.508278685	3107.64249009905	3424.04744542865	1960.98484719324	2169.11044632691	1648.44947985476	1188.63201556096	2596.811434942	2239.00273301383	2304.2433368147	2282.33204437771	2271.4838813122	2929.66760434568	3980.9202198796	1951.51696379036	2301.83036914816	2941.4285393171
"ENSG00000149201"	219.227331472154	242.021300430616	339.718042746835	204.668363557595	381.208741195088	150.880287392553	208.645593843233	155.203616762272	171.124135449987	240.109014594838	242.344032205913	255.877083224283	350.834975264829	227.139464177118	159.403244064551	232.341054304686	145.369285367116	408.808758529473	176.643835303583	191.701025288274	160.431120650446	289.140561364205	141.0536726877	176.732457185455	98.3937415910799	191.378821704226	172.269130930915	422.557395263334	219.945207202528	152.997595129447	155.071101788892	161.941999673197	244.921582149188	57.7213388851545	162.995296915047	161.788403465285	231.826510154177	192.517321300563	142.279759598677	336.191364433111	199.155437058298	209.352532499641	213.612371343671	224.411183684409
"ENSG00000285458"	210.458238213268	162.993937024701	154.089616206124	142.791881551811	207.796137357322	267.183842257647	212.790870542105	274.377822490445	159.473130483179	124.089952920861	137.265174491631	217.292443690463	123.967092876487	147.028034903031	168.932785829279	142.979110341345	131.801485399519	121.613589493893	97.4919528178246	97.8268118739133	161.25384434609	174.755284341003	98.7375708813897	145.544376505669	202.193732720131	110.264619127601	133.629325862299	169.333662072439	165.87534376524	140.409185403607	113.423434451304	195.394807117425	172.558387423292	172.095102972405	106.502608779718	175.735679626086	96.2827844591945	141.121294347019	118.982489021115	124.871078218013	131.311277181295	152.256387272466	108.376864872892	128.078578005248
"ENSG00000146676"	1993.50720085346	1974.69624310531	1929.27408361001	3575.74670052659	1944.91204821494	2299.3527130761	2227.39534619398	1804.24204486141	1838.67422132433	1939.03162206419	3293.41753142333	1349.78546018312	1948.63306122844	2336.42627259367	2332.13876642266	1949.64449916541	2323.97030873563	4015.11943159839	3246.19244877569	3463.46440018248	2065.03647606472	2120.89367813853	3328.86667542971	2839.06043521447	3107.51223442597	2679.30350385917	2413.37782491068	2710.89211299455	3091.14659955886	3338.8335949768	1993.77130871432	1698.49026887287	1494.9758910405	3375.62941109848	2339.35295458755	2035.37250106615	2284.61286619681	2196.96237248877	1904.55186971562	3306.68220588853	3746.74844223962	1917.84487814357	1818.84651482331	3089.21151393854
"ENSG00000164603"	955.831165218593	1464.96974913716	1138.10049864523	1421.96915378678	1085.32371022601	960.290162467189	748.913323596239	771.860844076656	1508.07695539116	1097.6412095764	1325.31892612609	1324.06236716058	2573.32998023348	1210.15382574033	1612.22520219635	1264.2772419857	1085.4239974078	1329.33008208325	1949.83905635649	1574.1223365166	1249.7172936822	1421.87254077452	1958.08143812834	1396.84797711285	651.993694279354	1335.8495236838	1219.56884747821	989.592135230676	1426.8945317264	1603.56973123016	1322.97802840466	1182.25262672217	1282.65750651507	700.138462403263	1447.5093697626	1163.20283181076	1362.91553147093	1297.0963412513	793.771290392617	1488.84747106092	1689.538433066	1419.35161019862	1185.07745719705	1455.93597219641
"ENSG00000138686"	904.678121208424	1026.36788223433	1559.81944826199	1771.80926358872	1340.95780726272	732.39806171802	1065.33611161015	703.959261743162	1330.39912964734	1364.98948212948	1849.7665583217	949.046747831866	1140.82135143852	1541.90939167537	1604.42830438885	1254.17545701593	1248.23759701897	1933.65607295291	1695.00860542673	2294.48340576997	1664.37003628643	1483.03689029387	1719.57250067459	1635.01150230394	1433.73737747002	1524.69352655751	1510.17238143176	1404.38193131638	1793.46987706395	2167.14315126394	1032.33047762319	1257.52144347168	967.758329466109	1836.39370749436	1607.72633775296	1318.482506401	1537.7201984017	1676.03315014607	1491.02531696391	2108.40012837337	1876.65700304934	1090.68277421142	1137.95708116536	1801.85760168067
"ENSG00000285909"	210.458238213268	243.00914247319	217.167236875298	423.615915270371	418.582147194606	251.467145654256	196.209763746616	187.075788061667	302.197941326572	280.463470829264	233.824124823674	201.723203176816	302.220429038756	319.503229693124	336.132927701335	290.62058297643	329.503713498796	316.195332684123	416.030016480024	280.634490628196	389.971031734931	313.765169612255	264.155059760601	331.727767230453	230.306230317583	335.863495043841	326.828351205382	285.847649736962	355.57808497742	338.918723388016	224.188507157655	274.465079258329	298.199978266057	230.885355540618	284.315659959769	237.103694733608	364.565882903746	253.495658364089	378.580646885367	465.86517642874	339.220799385012	316.224804335122	328.271953020788	342.637563381561
"ENSG00000183605"	499.838315756512	379.331344348394	348.72913141386	287.963627796151	500.056172273556	457.355871158678	303.986957917293	418.49546662684	373.560346748269	323.844511281273	227.197530193044	349.292526306165	409.982673173219	487.265987467095	335.266605722723	377.651345792902	422.540056133751	274.098320936237	411.203682182112	312.255278304612	421.234532169377	335.212409054106	402.644120217615	237.218431837161	320.049972647908	324.456810306503	334.073314655747	298.275808421177	378.489044061017	317.615260775055	373.056764874991	393.070487469685	591.628756879857	314.260622819174	345.438896302912	383.085185216653	444.02254969046	366.741141482067	355.283376307806	413.035104874965	355.634709032674	437.73711340834	453.140949504772	419.265772444529
"ENSG00000259448"	43.8454662944309	39.5136817029577	87.4075600701405	64.2563466983147	56.0601089992776	36.1484021877993	85.6690517766916	55.4298631293828	62.6241516965909	54.4785159164758	87.092386574	64.9846560569609	22.6867882388342	47.1243701612278	60.6425385028181	51.2859852311348	46.5181713174771	33.677609398309	34.7496069449672	55.3363784337287	44.427079564739	49.2492164961008	48.7276323830235	87.893681915761	60.5499948252799	38.0222824577933	57.1547116639953	37.2844760526472	62.3178087073829	56.1636741614427	55.825596644001	51.6997933228986	67.5919950736395	44.8943746884535	57.4187977768915	85.5432937862428	33.6522353449612	54.0093842562664	45.7624957773521	57.6328053313905	55.8072928020504	58.5601489509486	28.2722256190152	51.4503689422791
"ENSG00000264558"	113.99821236552	47.4164180435493	48.6598788019339	41.6476321192781	78.4841525989886	121.018563846111	146.46644336015	119.174205728173	94.6644153553118	42.3721790461478	49.2261315418261	71.7538910628943	71.3013344649076	51.8368071773505	84.8995539039454	88.584883581051	133.739742537747	43.0325008978392	57.9160115749453	63.2415753528328	104.485909346701	80.2285623565513	57.7037751904226	45.3644809887799	198.949982997348	55.7660142714302	103.039480182977	111.853428157941	104.473973421201	41.638586016242	54.9394760623502	92.7555115499062	84.2911938565387	206.300340830274	50.9360302859522	45.5611021252815	80.3914511018517	105.40541120981	118.150443643345	100.857409329933	37.2048618680336	79.0562010837806	73.8219224496509	35.0300384287857
"ENSG00000118939"	290.841593086391	443.5410771157	318.091429945975	374.828689073503	250.401820196773	339.480646633245	326.095100311278	236.962664878112	409.241549459117	388.411641256355	621.953238903457	368.246384322778	426.997764352344	371.340036870475	417.567193690833	308.492971769099	270.386870782836	366.711746781587	444.988022267497	406.129491718973	364.466597169989	367.780439317656	442.39560979324	399.774488713623	213.006231796074	458.802208324039	334.073314655747	233.027975329045	381.238359151048	458.992785388342	363.309438476832	347.453022773009	333.188775715941	253.332542884845	398.22714587199	416.558648002574	311.283176940891	368.483379683882	449.304503995821	377.014601542846	506.642677791164	267.91268145059	336.910688626598	303.228770149177
"ENSG00000157895"	340.533121553413	273.632245792982	325.300300879595	330.801192261694	393.915699234924	326.907289350532	393.801286392856	349.208137715112	340.063707468697	348.057185021928	218.677622810804	297.169416760477	337.87109627121	332.698053338268	294.549472727974	343.460688972145	500.070341662879	299.356527984969	378.38460895631	318.18417599394	359.530254996129	328.063329240155	312.882692143625	342.123794123715	509.268706476908	352.339817442218	344.538261861831	434.98555394755	349.163016434013	357.317168371937	366.853920803435	333.767783364007	371.358372933996	541.939237310617	312.098949206652	250.121152483688	367.37023584916	344.092044858472	339.474514130176	283.361292879337	312.958543948753	299.388761511724	406.805913073608	324.027855466268
"ENSG00000110721"	3244.56450578788	3591.79366679886	2472.6427302316	4348.01279325263	2881.48960256287	3390.09145735143	2416.69631544248	2735.46374543504	3716.67058441163	3836.6999264881	2802.10287238087	3302.03283589432	2662.45664831462	4283.6052476556	3669.73990139911	3211.59056000424	1914.99805256948	3759.73089366121	2989.43146412676	3227.29664222425	3499.04387757102	4174.26826914532	2327.38559934704	3551.66082407989	2057.61857415192	4297.7853271459	3035.63968570319	1876.65196131657	2855.62194017949	3780.3962745909	3528.53215613353	4196.80675209412	3378.00935379789	1068.91368305842	3704.43856625107	4189.76175870446	2737.04847472351	2005.31617028912	5107.92657413027	3299.47810522211	3362.66295648433	4274.89087341924	3231.67245617355	2837.43311273165
"ENSG00000134897"	647.451385614429	763.601898909658	961.483160771546	905.538515507732	916.395915108191	828.269910998705	671.534825217292	630.51469309673	916.060265515248	960.43605837935	1029.96213687513	756.123550162764	764.868860623554	816.194091192465	972.879581980925	782.49980496595	659.976555566707	942.973063152651	860.052771887938	1030.6400483282	992.204776945838	964.331432681716	743.73754689878	916.740553314927	512.512456199691	968.300793258469	912.060398807136	868.417588059573	981.50548714128	897.650447373403	771.811026617855	853.806880906104	738.740746157778	548.352719408968	943.705724752459	768.030007254745	912.349491574503	946.906462686478	896.112871858331	1068.60826551953	956.3838021371	904.022299430268	895.287144602149	952.379169782612
"ENSG00000287105"	70.1527460710894	134.346517790056	50.4620965353389	88.0549936236165	61.2923858392102	122.59023350645	60.7973915834585	94.2307673199508	131.073805876586	73.6468826278283	45.4395060386087	103.569295590781	68.8706071536039	70.6865552418417	140.344160535093	73.8207363175425	45.549042748363	61.7422838968998	103.283553975319	56.3245280486167	78.1587510861149	105.647512806152	58.9860813057653	77.497655022499	35.6812469506114	87.4512496529246	70.839642625797	62.1407934210786	52.2369867106004	82.308832822804	78.8647317669221	117.0848260548	69.1823949577252	19.2404462950515	83.349867740649	61.368015107522	43.0000784963393	63.5916943662492	66.5636302216031	36.0205033321191	117.085888819988	80.5202048075543	87.9580352591585	55.8291237458773
