"BM_22_135"	"BM_22_172"	"hB_RNA_9191"	"BM_22_167"	"hB_RNA_9186"	"BM_22_72"	"BM_22_2"	"BM_22_6"	"hB_RNA_9211"	"BM_22_134"	"BM_22_123"	"hB_RNA_9152"	"BM_22_63"	"hB_RNA_9210"	"hB_RNA_9223"	"hB_RNA_9160"	"BM_22_163"	"BM_22_211"	"hB_RNA_9205"	"hB_RNA_9171"	"BM_22_64"	"hB_RNA_9218"	"BM_22_160"	"BM_22_18"	"hB_RNA_9179"	"hB_RNA_9224"	"hB_RNA_9222"	"BM_22_41"	"BM_22_37"	"hB_RNA_9177"	"hB_RNA_9148"	"BM_22_92"
"ENSG00000286159"	38.7072051090431	54.265071922699	100.186265068231	72.1117014627627	114.12400257804	26.8098809645965	72.4255261897476	45.6827363025686	117.732081559582	48.8650523366581	28.764751755842	88.8633475686688	43.1103771800079	107.339866648567	126.359429016245	138.579986972271	33.3234163008584	49.9180690871679	116.580677868089	98.6277232254348	29.095600861458	159.650124679474	43.3023011020206	40.7342712103719	98.0424227826824	85.9851512155219	156.62092833242	53.2642614877631	48.2753726370983	91.2036985506986	138.625072703793	46.3086161246299
"ENSG00000114473"	792.617995528359	969.019141476769	784.066422273112	695.362835533783	1091.57495058441	1675.18514285237	1186.52683029377	1264.43287980324	949.371466193224	869.390722823042	1214.83134915506	803.434596058995	1251.22737577213	1079.44598291657	1153.53930359992	691.895732057208	706.807198381364	859.458928631238	1044.52526702779	836.322836738125	893.881515354792	1053.69082288453	858.828971856742	747.103565153867	990.53169409308	872.496387333972	1022.1576375379	697.000907468443	710.23313379731	742.803455974023	877.188654497888	1124.03640957056
"ENSG00000233033"	40.4666235230905	31.0086125272566	30.4914719772877	35.1973780949199	25.3608894617868	57.0791014084959	53.6485379183316	42.419683709528	47.5938202049374	32.5767015577721	46.0236028093472	31.1479774982963	102.643755190495	43.8430441240624	48.9133273611273	36.1513009492881	40.3388723641969	43.4070165975373	48.8886713640371	30.1921601710515	41.2187678870655	44.2108037573928	54.5288236099519	48.1405023395304	26.2794122922654	34.1411629826337	32.9728270173515	47.9378353389868	35.1093619178897	27.3611095652096	33.1159895903505	63.1481128972226
"ENSG00000138750"	823.407817774189	525.208374680409	655.566647511685	609.515571887637	545.259123428416	1101.79962415794	953.155690349024	1053.96598755212	652.536324388747	595.542825353021	844.724876563228	509.361043795669	682.580972016792	637.991883460495	647.08255988158	608.546899313016	858.516435751061	806.285333299255	624.270726648474	548.490909774101	829.224624551552	571.056215199657	896.518011704797	828.57210757461	635.759628147497	633.508246455536	772.50623297795	725.915792276086	795.08075843221	628.292145571479	587.616280405521	597.80213542704
"ENSG00000158850"	86.2115022883232	90.1187801573395	104.542189636415	97.8658805566065	114.12400257804	77.8351382843126	82.2610914747751	89.7339463086169	144.033929567574	89.5859292838732	112.182531847784	128.256377934161	84.167879256206	148.159252557176	131.45456728303	123.516944910068	92.9547928392364	97.6657873444589	141.965180307108	118.755830006136	88.0950137194144	117.895476686381	84.1989188094845	85.1716579853231	156.665727126967	126.448751787532	123.648101315068	70.0044579553458	92.8935200744164	139.845671111071	142.475769167787	103.14191773213
"ENSG00000197061"	341.327172325198	178.299522031725	381.143399716096	178.562308383984	800.981425501432	915.860127145411	832.446480032778	584.08641415427	757.743716420714	259.595590538496	730.624694598388	301.402488145279	424.94514648865	852.671616757628	699.052970202777	531.223283393706	247.294826232686	450.347797199449	765.295740198581	279.780684251744	621.514362846144	493.68730862422	445.853322457842	359.202209764189	927.865403242293	421.074343452482	692.429367364382	198.599603547231	265.514549504041	493.513346602113	777.840685726836	257.854794330326
"ENSG00000286924"	724.00067738051	990.337562589257	631.609062386673	679.910328077477	531.521974969948	785.270061801731	846.752756811	801.079411591471	582.398063034102	840.886108959991	553.242058770695	632.120719818366	871.445481567303	657.645661860936	613.454647320805	475.992129165627	705.930266373447	521.969374585386	550.937719602418	658.189091728922	756.485622397907	487.546919213471	847.602449348811	760.064469629894	630.705895014369	636.037221491287	607.642097891192	892.556838930659	719.010474276782	543.168693590827	485.957893756073	878.811237819681
"ENSG00000160796"	265.672180521159	375.979426892986	520.532985897983	349.398363039814	553.712753249011	95.9966705506521	200.287874895104	255.333865405428	472.180795191089	215.82064782024	224.365063695568	582.650402615189	211.44613569242	449.013244994708	455.505361050498	466.954303928305	192.925041741811	227.886837137071	405.211872267308	505.215480195594	206.902050570368	464.213439452625	226.936133553182	183.304220446674	497.287340299791	381.875230398347	514.611621663665	288.387930055174	322.567262620611	476.285981320315	616.881573531877	370.468928997039
"ENSG00000129187"	464.486461308517	470.94330275771	437.770419102487	367.426288405505	467.063047587906	598.465729919381	606.228478477147	509.851967662596	552.338808167826	404.15470370111	557.077359004807	425.994398138464	462.923335909133	517.045554842391	526.837296785475	333.395330976768	396.373267578631	487.243761307356	455.040710388346	479.048941380683	496.241636914866	509.652321092167	495.57077927868	422.155174362036	502.341073432919	507.059494668004	400.38432806784	441.33245232718	428.626793414237	440.817876328376	452.841904165723	427.30223060454
"ENSG00000072133"	1358.2710156446	1073.67320875626	892.964536477711	855.038745915615	850.646500697431	2053.1179809662	1700.65865201111	1418.61211482441	735.199275271006	1564.69969669674	1364.40805828544	870.311135981808	878.630544430638	1025.02013503842	610.397564360734	1105.62728736573	1512.70771365739	1647.29627987654	940.166757000714	849.406106145581	1706.94191720553	521.933099913665	1655.11017545501	1802.49150105896	946.058842521554	1288.51278071495	370.944303945204	1268.45034143002	1465.08441503194	1222.12956057936	965.754673169755	987.215498293246
"ENSG00000129159"	2978.69537498227	1689.96938273548	2511.19051355805	2464.67493928085	1987.65971156754	1945.01362223799	1957.27749172046	1987.19902916174	1848.64417427599	2610.20821231649	2034.62677419656	2731.86084999763	1504.75745109266	1995.6144221987	1828.13561012213	3170.26825269174	2343.16232515509	2836.64853464906	2039.22169593455	2323.78992783193	2578.19352077919	1337.37681366113	1903.6974595592	2422.76335812598	1948.71949613414	2425.28705928487	891.443930433396	2380.15157048176	3134.24199621161	3019.85579645646	2666.99237096241	1599.75219339631
"ENSG00000183742"	36.0680774879719	295.550838150414	23.9575851250117	68.6778109169168	34.8712230099568	37.1878994025049	44.707114931943	57.1034203782108	23.7969101024687	48.8650523366581	36.4353522240666	19.2384566901242	68.7713159776317	27.2129239390732	26.4947189872773	24.1008672995254	48.2312604354529	26.0442099585224	27.2648359530207	33.2113761881566	32.32844540162	17.1930903500972	36.8871453832027	46.2889445572408	15.1611993993839	20.2318002860052	40.038432806784	35.0022289776729	43.8867023973621	25.3343607085274	23.1041787839654	174.709779015649
"ENSG00000131669"	157.467948057243	263.573206481681	294.024908352417	236.079975026902	445.928973036417	119.347212035946	163.628040650911	154.179235021169	314.369707143139	197.496253193993	211.900337934703	380.188548876263	225.816261419089	279.688384929364	437.162863290075	326.36591134774	122.770481108426	189.905697614226	329.998531707251	323.056113830251	150.327271117533	300.879081126701	184.435726916014	164.788642623777	350.72907943908	271.864816343194	369.766702980299	138.487079868184	235.525302865843	389.135780482981	477.486361535286	294.691193520372
"ENSG00000177954"	1028.38006301071	1227.74725225107	1062.84559463688	727.126323082857	2079.59293586651	2850.49573094549	1766.82518211039	1786.52129468974	1390.24053756528	1495.47420588647	1878.33828965648	1150.64293346647	1462.67351146455	1484.61618378722	2150.14834858289	1155.83742757307	997.948625009916	1269.65523547797	1628.36882312524	1101.00744090434	1205.04280234538	1821.23949922815	1236.52126480214	796.169846384542	1616.18385597432	1370.70446937685	2218.60021788179	485.465697559898	800.932318751858	921.157355362056	1382.40003057393	1433.46216276695
"ENSG00000157450"	2737.65505225777	2438.05215995555	2424.07202219437	2613.19070538869	2496.99090825842	3257.83295463339	2543.83483962755	2667.5454948107	2563.80394630281	2837.22710129721	2740.32201727322	2566.95979265371	2448.05356129331	2582.2041159965	2376.3724876281	2432.17919164377	3062.2465716473	3088.40923091478	2667.25308961103	2571.36564123455	2912.79293068596	2409.48880477791	2631.81763364503	3148.57400878352	2580.43613777514	2584.61248653716	2520.06606489758	2885.40113659425	3000.38755389966	2620.58627169007	2651.58958510643	2646.95839894191
"ENSG00000257337"	1794.60678232836	1531.05024353329	1831.66628092135	1493.74238744294	1654.79803738159	3306.26370734363	2497.33944009833	2138.11521158986	2042.77686195402	1718.42100717248	2998.24595801727	1637.10105263104	2020.02910214894	2654.77191316737	3091.72990028459	1653.92201842993	1546.90806196616	1836.11680207583	2239.4772151757	1818.57444763633	1592.98414716482	2241.24213492339	2523.56188088998	1771.94079765118	2084.15954410197	2166.06711812043	2938.114407439	1481.50738738107	1484.83343111075	1545.39600322017	1819.06900959088	1979.69333932793
"ENSG00000163932"	114.362196913082	267.449283047588	196.016605568278	188.00550738506	259.949116983314	121.076881775597	180.61674432505	244.728944478046	363.215996300838	142.523069315253	142.864933720682	308.731424027231	180.653009135271	232.821682589849	217.052890165002	121.508539301774	117.508889060922	292.997362033377	226.580188437172	300.91519637148	108.300292095427	240.703264901361	145.944792603106	168.491758188357	323.438920520189	295.890079182825	189.593755349771	155.227276335767	144.826117911295	284.758214363848	287.26195621397	277.851696747779
"ENSG00000165915"	273.589563384373	250.006938501006	418.16875854566	254.107900392592	353.99574873744	197.182350320258	224.429716958354	213.72994484416	407.052409647491	210.730538201838	253.12981545141	366.446794097603	317.16920353863	370.398131392941	461.619526970639	372.559240338497	189.417313710142	222.460960062379	302.73369575423	417.658215699545	223.066273271178	413.862246284483	172.40730994323	206.448692725294	346.686092932578	427.396781041859	406.272332892367	240.450094716188	185.787040148833	341.507182350949	379.678671349832	258.907262878613
"ENSG00000258028"	435.456057476734	1254.87978821242	296.202870636509	540.83776097072	611.831458265606	787.864566411208	674.1832931737	482.116020621751	309.359831332093	478.470304129777	456.40072785936	454.394024681028	147.807007474313	343.185207453868	252.718858032491	475.992129165627	723.468906531793	424.303587240927	410.852872809312	327.081735186391	654.651019382804	337.721417591195	591.798115060948	729.513766222115	496.276593673166	466.595894095994	176.640144735812	439.810616284673	653.180420680739	464.125488180222	409.714103768987	627.271254779078
"ENSG00000272031"	64.2187721127305	33.9156699516869	82.7625667954951	46.3575223689189	77.1393721129348	63.1329454972757	42.9188303346653	45.6827363025686	107.71232993749	54.9731838787404	42.188302575235	95.2761664653769	34.8988767647683	92.2215755713037	89.6744334954	71.2983990944293	64.0160365779647	82.4733315353208	114.700344354087	80.5124271228039	71.9307910186044	50.3511931681418	56.9345070045086	64.8045223801371	107.139142422313	147.945039591413	34.1504279822569	60.8734417003007	64.3671635161311	147.9526665378	110.129918870235	34.7314620934724
"ENSG00000198646"	1424.24920617138	1367.28600862372	2280.3265114443	1475.71446207725	1868.25219035163	908.941448186805	978.191674710912	1025.41427736301	2160.5089435136	1667.51991098846	1054.70756438087	2056.6826318728	1418.53669673264	1985.03161844462	2820.66854449167	2231.33863081439	1845.94187666597	1750.38794429569	1618.02698879823	2283.53371427053	1269.69969314862	2990.36964303476	1204.44548620805	1529.38672817124	1539.36711235078	2023.18002860051	2789.73668586092	2124.48311534049	1424.85493783436	1747.05751446005	1635.00571861195	1553.44357727168
"ENSG00000287226"	64.2187721127305	539.74366180256	17.4236982727358	111.60144273999	26.4175931893612	32.8637250533764	44.707114931943	75.0502096399342	26.3018480079917	76.3516442760283	49.8589030434595	22.9029246311002	140.621944610978	25.7010948313469	22.41860837385	25.1050701036723	87.6932007917325	29.2997362033377	23.5041689250179	16.1024854245608	57.3829905878754	34.3861807001944	47.3117734262818	55.546733468689	18.1934392792607	20.2318002860052	17.6640144735812	63.156195764062	69.4872787958233	23.3076118518452	13.8625072703793	312.583158841252
"ENSG00000145934"	25538.8379891052	23345.6091564583	24012.0341821141	20235.0585140331	17516.9776920016	29310.1185732626	21231.4088811797	26787.2144994187	13727.0597222662	13620.1153169198	22166.1177030519	24224.8814408073	19663.4641818431	13657.8641591993	10677.3717518727	17193.9604126031	37253.8255603438	24426.2134148492	17930.8603895176	21743.3873498522	27829.1340128495	13889.5608471142	22815.5013139757	27271.594575344	19739.8816179978	21034.749859856	6691.12868259254	15415.4381925799	32548.5728330036	27148.3009352579	20136.0619495187	17787.7709345993
"ENSG00000229956"	3443.18183629078	2836.3190271025	2230.23337891018	2050.03265586997	2018.3041196672	5005.66422655112	3986.98050963067	3697.03858791502	2259.45399078176	2420.85613451194	3594.63514442173	2288.46022913953	2144.22804592944	2347.87060429893	1787.37450398786	2054.59893728454	4106.67259307683	2852.92616587314	2673.83425691003	1937.33027764247	3963.46740623861	1796.67794158516	4291.73917588915	4130.82541228817	2274.17990990758	2755.31830145033	1368.37232122009	3234.66250834973	3322.95481652027	2613.49265069168	2301.17620688296	1744.99285305992
"ENSG00000247970"	96.7680127726076	213.184211124889	187.30475643191	144.223402925525	205.000523149443	83.8889823730924	96.5673682529968	117.469893349462	150.296274331381	140.487025467892	95.8825058528068	241.854884104418	137.542631955263	145.135594341724	130.435539629673	129.542161734949	119.262753076756	70.5364019709981	151.366847877115	244.556497385517	124.464514796237	234.562875490612	58.538295934213	115.722361393102	214.278284844625	171.970302431044	203.724966928636	123.268719443109	165.306579030064	184.434145958079	200.2362161277	223.123332236853
"ENSG00000272602"	780.302066630027	670.561245901924	683.880157204881	779.493153907006	589.640679986542	719.542611694978	869.106314276971	637.11101879118	602.437566278286	620.99337344503	592.553886170346	616.546731069218	625.100469110115	601.707984875064	530.913407398902	712.983990944293	798.008127204766	631.572091494168	575.382055284437	687.374846560938	859.12843654805	556.31928061386	846.800554883958	823.017434227742	575.114830549962	713.170960081682	750.131814644747	897.883265079435	819.218444750759	652.613131851665	610.720459189486	709.363801545467
"ENSG00000153896"	75.6549918040387	108.530143845398	87.1184913636791	83.2718457367617	106.727076485019	83.0241475032667	76.002095384303	79.1290253812349	87.6728266933057	50.9010961840189	78.6236547993016	66.8765399228126	102.643755190495	74.0796262785882	96.8076270688977	79.3320215276044	79.8008127204766	78.1326298755671	78.97400758806	74.4739950885936	80.0129023690094	85.965451750486	72.170501836701	49.0662812306753	79.8489835034218	46.7860381613869	127.180904209784	112.615867145556	52.6640428768345	49.6553469887137	69.3125363518963	128.401162891019
"ENSG00000180481"	209.370791271642	183.144617739109	174.236982727358	194.873288476752	225.077893973358	232.640579983112	111.767787329857	125.627524832064	177.850591292134	161.86548586518	99.717806086919	107.185687273549	333.592204369109	175.37217649625	140.625816163241	174.731287921559	128.032073155929	148.669031846565	48.8886713640371	121.775046023241	227.915540081421	294.738691715952	162.784576365003	266.624320649707	159.697967006844	169.441327395293	249.651404559947	222.948980227351	178.472589749273	158.086410821211	134.774376239798	224.17580078514
"ENSG00000157379"	57.1810984565409	53.2960527812223	84.9405290795871	56.6591940064564	85.5930019335304	45.8362481007618	63.484103203359	60.3664729712514	83.9154198350212	55.9912058024207	63.2824538628525	77.8699437457407	51.3218775952475	87.6860882481248	85.5983228819727	76.3194131151638	57.8775125225435	52.0884199170448	73.3330070460557	70.4483737324534	57.3829905878754	74.9127508111378	48.113667891134	49.9920601218201	104.106902542436	88.5141262512725	91.8528752626221	62.3952777428082	68.7558337558673	80.0565798389465	72.3930935230917	57.8857701557874
"ENSG00000243176"	474.163262585778	797.502753435381	289.668983784233	406.057557046271	457.552714039736	307.016378788122	294.172816252185	333.647127638403	404.547471741968	375.650089838059	379.694723177115	371.943496009067	565.567091099628	312.948625299342	288.38482589998	212.890994479141	550.71330097208	276.7197308093	265.127025474201	352.241868662267	401.680934115128	426.143025105981	332.786202913677	408.268490994864	348.707586185829	284.509691521947	412.160337716894	511.336910282526	452.03303469283	351.64092663436	296.503627727556	560.965736236994
"ENSG00000136011"	185.618642682002	614.358135696271	76.2286799432192	299.60695012505	203.943819421869	80.4296428937896	149.32176387269	182.730945210274	117.732081559582	239.235152064889	169.712035359468	163.068823373433	202.208197725275	101.292550217661	44.8372167477	170.714476704972	205.202089852654	172.542890975211	78.97400758806	154.986422211397	127.697359336399	116.667398804231	156.369420646185	129.609044760274	145.547514234085	107.481439019402	77.7216636837571	139.247997889438	195.295825668261	183.420771529738	214.868862690879	427.30223060454
"ENSG00000103512"	1914.24723448358	1089.17751501989	1415.67548465979	1335.78342233403	1356.80758620559	1876.69166752176	1916.14694598308	1505.08300853998	1842.38182951218	1749.97968680657	2062.43270089387	1311.87952286942	1435.98613511503	1992.59076398325	1395.04885744548	1870.82982412566	1516.21544168905	2067.25916545771	2064.60619837357	1282.16040193065	1597.83341397507	1404.92109717937	1926.95239903992	1699.73004414188	1800.13974202018	1929.60795227774	1556.78847560495	1712.06554782096	1816.17803421084	1604.17172006395	1742.82521960379	1193.49933375751
"ENSG00000154978"	1771.73434294574	2218.08481484032	1833.84424320544	2073.21141705443	2341.65546030498	1629.34889475161	1734.63605935939	1680.47208541592	2096.63302692277	1922.02539190855	1998.19142197249	2395.64591641308	3267.15072771346	2034.92197899959	2062.5119703942	2136.94356722459	1974.85088182982	3336.91440093568	2353.23739277279	2543.18629174157	1886.36478918452	2456.1557642996	1772.98866178829	1861.74135009223	2238.80377797569	2491.04041021438	2417.61478095081	1863.48823405045	2095.59003947404	2092.61819452436	2529.90757684421	2719.57872877372
"ENSG00000006016"	833.084619051449	857.58194020694	1230.54869051197	871.349726008383	1426.55003222551	1542.86540776904	1129.30172318088	1060.4920927382	1182.33069140687	1020.05796752774	1196.61367304303	1133.23671074684	827.30866683539	1339.48058944549	1620.25396883734	1088.55583969523	876.055075909408	1107.96409865214	1456.31830659411	1287.19242862583	977.935473399004	1310.35910025384	1064.91584932377	854.493916526665	1412.01303739595	1480.714883432	1265.92103727332	730.481300403608	885.779943386758	1150.17997616714	1255.32704726212	735.675515252643
"ENSG00000238039"	150.430274401054	149.228947787422	250.465662670577	139.931039743218	185.979856053103	166.913129876359	156.4749022618	184.362471506795	170.335777575565	170.009661254623	148.61788407185	206.126321679902	92.3793796714456	219.215220620312	201.76747536465	141.592595384712	166.617081504292	206.183328838302	201.195685998153	217.38355323157	160.025804738019	163.334358325923	165.19025975956	150.901959256605	190.020365805611	240.252628396311	105.984086841487	127.834227570631	172.621029429624	188.487643671444	171.741062294143	89.4598266043987
"ENSG00000129226"	29.0304038317823	81.3976078840486	76.2286799432192	58.3761392793793	124.691039853785	40.6472388818077	60.8016763074424	69.3398676021131	110.217267843013	59.0452715734619	46.9824278678753	68.7087738933006	71.8506286333466	74.0796262785882	101.902765335682	129.542161734949	33.3234163008584	72.706752800875	140.084846793106	72.4611844105235	45.2598235622679	83.5092959861864	49.7174568208385	28.6991456254893	167.783940019848	73.3402760367687	121.292899385257	36.5240650201804	38.0351420777138	105.390940547474	136.314654825396	69.4629241869449
"ENSG00000249476"	96.7680127726076	305.241029565182	132.855699329611	173.411472565215	48.6083714684246	76.1054685446612	90.3083721625248	98.7073409394786	30.0592548662762	132.342850078449	95.8825058528068	120.927442052209	123.172506228594	55.9376769858728	82.5412399219023	63.2647766612542	78.0469487046419	75.9622790456902	42.3075040650321	84.5380484789441	45.2598235622679	84.7373738683363	141.935320278845	65.7303012712819	71.763010490417	137.82913944841	38.8608318418786	167.401964675827	116.29976135301	98.2973195490862	39.2771039327412	237.857891912872
"ENSG00000101773"	699.368819583846	816.883136264916	429.058569966119	579.469029611486	440.645454398545	773.162373624171	631.264462839035	629.769150456839	511.007332726696	750.282157752438	736.377644949556	452.56179071054	536.826839646289	514.021896626939	519.704103211977	510.135024506621	645.421957827151	806.285333299255	488.886713640371	523.330776298225	703.143687485234	390.528766523637	572.552647904495	652.674118257095	475.050914514028	503.266032114378	396.851525173124	525.794352686347	653.180420680739	475.272606891974	480.566918706481	734.623046704356
"ENSG00000253270"	78.2941194251098	111.437201269828	87.1184913636791	127.912422832758	94.0466317541259	51.025257319716	53.6485379183316	75.8659727881943	62.6234476380755	83.4777977417909	98.758981028391	135.585313816113	90.3265045676357	58.9613352013253	44.8372167477	76.3194131151638	68.4006966175513	54.2587707469216	80.8543411020614	96.6149125473647	79.2046912339689	58.9477383431904	52.9250346802474	147.198843692026	88.9457031430521	89.7786137691479	50.6368414909327	95.8756706779736	96.5507452741966	128.698552399319	69.3125363518963	109.456729021852
"ENSG00000110321"	5213.15676082248	2520.41878698108	2905.4016869787	3690.57386414782	4054.57220270316	6100.54517175045	4416.16881297733	3402.5480913931	4528.92773318562	4578.04459079066	5956.22126357636	2858.28499396131	4815.01855598612	4462.91952600801	4716.05997973536	3797.89500528354	4233.82773422485	5639.65663143503	4998.8666469728	3050.41458261523	4497.69496650038	4198.79827907017	5106.46395217902	4285.43048710935	4424.03798474022	4380.18476192011	3647.03018831206	4417.12911337807	3727.44392361595	3923.78578653672	4485.29124126049	4010.95763752192
"ENSG00000243410"	89.730339116418	56.2031102056526	69.6947930909433	72.9701740992242	73.9692609302114	103.780184379083	93.8849413570802	78.3132622329748	70.1382613546446	85.5138415891517	91.0883805601664	65.9604229375686	76.9828163928713	71.0559680631357	63.1797145081227	86.3614411566327	76.2930846888073	107.432366078905	75.2133405600571	58.3715096640328	87.2868025843739	72.4565950468382	109.859541684756	91.6521102233368	80.8597301300473	84.7206636976466	69.4784569294192	76.0918021253759	98.0136353541087	65.8693378421712	87.0257400862698	64.2005814455096
"ENSG00000226017"	392.350306332573	288.767704160077	313.626568909245	367.426288405505	274.742969169357	343.339443320801	253.936412813436	339.357469676224	242.978976835733	785.912925081251	399.830049406204	407.672058433584	330.512891713394	201.073271327597	180.367894644157	491.05517122783	432.327479903241	551.269110788723	297.092695212226	268.710225522358	406.530200925371	216.141707258365	323.965363800302	420.303616579746	280.987562201915	254.16199109294	155.443327367514	286.866094012667	462.273265252214	355.694424347724	320.377945804321	349.419558031298
"ENSG00000104369"	1406.65502203091	1051.38576850229	1095.51502889826	1017.29007420683	960.543688365174	1635.40273884039	1245.54022200393	1395.77074667312	968.158500484647	1622.72694634652	1234.00785032562	1170.79750714184	281.243889221956	1073.39866648567	629.759089774514	1101.61047614914	1550.41578999783	1309.80672583069	1055.8072681118	1048.67436327452	1701.28443926025	711.057093764735	1490.7218101603	1642.3317528909	997.606920479459	1117.80696580178	369.766702980299	1058.43696756398	1366.33933463787	1446.08530924274	977.306762561738	625.166317682504
"ENSG00000235954"	1382.02316423424	1327.55622382317	1552.88710855758	1447.38486507402	1568.14833172048	1341.35888309965	1213.35109925293	1416.16482537963	1323.85968306892	1293.90586499776	1221.54312456476	1584.88238447213	1375.42631955263	1351.5752223073	1133.15875053278	1629.8211511304	1938.01973749729	1297.86979626636	1318.113793315	1489.47990177187	1567.12139084353	1302.99063296094	1190.81328030557	1719.17140085592	1341.26077353216	1258.16508028595	1474.35640806157	1705.21728562967	1693.29526749822	1581.87748264045	1359.29585178997	1293.48384584478
"ENSG00000126062"	91.4897575304654	83.3356461670021	124.143850193243	113.318388012913	143.711706950125	100.320844899781	91.2025144611636	92.9969989016575	117.732081559582	93.6580169785947	92.0472056186945	126.424143963673	84.167879256206	139.088277910819	162.025396883734	118.495930889333	78.0469487046419	123.709997302981	140.084846793106	124.794262040346	96.1771250698194	124.03586609713	91.4159689931546	72.2107535092956	142.515274354208	156.79645221654	115.40489456073	94.3538346354661	97.2821903141526	131.738675684342	146.326465631781	88.4073580561116
"ENSG00000204963"	256.875088450922	185.082656022063	230.86400211375	206.033432750751	220.85107906306	294.908690610562	226.218001555631	222.703339475022	201.647501394603	203.604384736075	230.118014046736	248.267703001126	218.631198555755	216.19156240486	199.729420057936	262.096931882339	289.387562612717	215.949907572748	209.657186811159	228.454011960956	286.914952939377	182.98360444032	232.549394807148	296.249245166341	231.460977497261	266.806866271693	134.246509999217	267.843143481323	283.800675502942	257.397104798638	242.593877231637	182.077058853658
"ENSG00000160679"	775.023811387885	610.482059130364	834.159554807227	777.776208634083	667.836755827052	772.297538754346	703.689989028782	734.186833434139	979.430721059501	749.264135828757	831.301325743835	700.829493711666	792.409790070622	836.041496572639	867.192533006653	859.597600349739	736.622886650553	847.521999066916	801.962243721609	753.797598937251	720.924332456125	885.444153030006	898.121800634501	761.916027412184	803.543568167345	692.939159795676	1065.7288732394	865.163790165524	636.35718476175	786.37855639269	831.750436222756	780.931662828986
"ENSG00000118194"	106.444814049868	122.096411826073	204.728454704646	136.497149197372	158.505559136167	86.4834869825695	91.2025144611636	137.863972055966	144.033929567574	104.856258139079	118.89430725748	222.616427414294	6.1586253114297	93.73340467903	117.188180136034	82.3446299400451	75.4161526808899	84.6436823651977	137.264346522104	190.210609077624	134.163048416723	179.299370793871	93.0197579228591	121.277034739971	147.569007487336	182.086202574046	47.1040385962164	76.0918021253759	127.27143695235	206.728383381583	163.269530073356	35.7839306417595
