"Node.1" "Node.2" "CN"
"ENSG00000115415" "ENSG00000171105" -0.53
"ENSG00000214783" "ENSG00000110429" -0.53
"ENSG00000284968" "ENSG00000011304" 0.52
"ENSG00000051382" "ENSG00000091157" 0.55
"ENSG00000172292" "ENSG00000151490" 0.53
"ENSG00000134108" "ENSG00000009844" 0.54
"ENSG00000115415" "ENSG00000134265" 0.55
"ENSG00000125875" "ENSG00000105329" 0.55
"ENSG00000257434" "ENSG00000259678" 0.54
"ENSG00000287378" "ENSG00000147654" 0.52
"ENSG00000055070" "ENSG00000164128" -0.52
"ENSG00000145147" "ENSG00000153956" 0.53
"ENSG00000079950" "ENSG00000102471" 0.52
"ENSG00000198586" "ENSG00000145743" 0.54
"ENSG00000173114" "ENSG00000157540" 0.53
"ENSG00000081019" "ENSG00000104093" 0.53
"ENSG00000117477" "ENSG00000145730" 0.53
"ENSG00000055070" "ENSG00000214022" 0.53
"ENSG00000076604" "ENSG00000223802" 0.54
"ENSG00000162409" "ENSG00000130669" -0.54
"ENSG00000174945" "ENSG00000175395" -0.52
"ENSG00000160714" "ENSG00000267707" 0.51
"ENSG00000143155" "ENSG00000163281" 0.52
"ENSG00000126733" "ENSG00000185989" -0.52
"ENSG00000115419" "ENSG00000267022" 0.52
"ENSG00000115415" "ENSG00000113595" 0.55
"ENSG00000112996" "ENSG00000065150" 0.54
"ENSG00000151023" "ENSG00000138138" 0.53
"ENSG00000227028" "ENSG00000157540" 0.53
"ENSG00000127081" "ENSG00000130283" -0.52
"ENSG00000143155" "ENSG00000101558" 0.54
"ENSG00000061676" "ENSG00000168958" 0.54
"ENSG00000156860" "ENSG00000102967" 0.51
"ENSG00000008277" "ENSG00000101557" 0.54
"ENSG00000138095" "ENSG00000153130" 0.51
"ENSG00000116750" "ENSG00000225792" 0.53
"ENSG00000229956" "ENSG00000187522" 0.53
"ENSG00000114446" "ENSG00000187522" 0.54
"ENSG00000149499" "ENSG00000166006" -0.52
"ENSG00000101986" "ENSG00000187792" 0.51
"ENSG00000148925" "ENSG00000166716" -0.52
"ENSG00000116809" "ENSG00000155970" -0.52
"ENSG00000167525" "ENSG00000130283" 0.53
"ENSG00000138835" "ENSG00000105329" 0.53
"ENSG00000116459" "ENSG00000065154" 0.53
"ENSG00000118402" "ENSG00000164713" -0.52
"ENSG00000258881" "ENSG00000138814" -0.53
"ENSG00000260238" "ENSG00000100083" 0.55
"ENSG00000133302" "ENSG00000000419" 0.53
"ENSG00000003987" "ENSG00000129636" 0.54
"ENSG00000173327" "ENSG00000078043" -0.54
"ENSG00000130669" "ENSG00000076928" 0.54
"ENSG00000107643" "ENSG00000167977" -0.55
"ENSG00000163138" "ENSG00000117906" 0.55
"ENSG00000015479" "ENSG00000166479" 0.51
"ENSG00000143409" "ENSG00000254692" 0.52
"ENSG00000197969" "ENSG00000160410" -0.52
"ENSG00000273269" "ENSG00000103591" 0.53
"ENSG00000149313" "ENSG00000110274" -0.52
"ENSG00000138430" "ENSG00000103150" -0.53
"ENSG00000004897" "ENSG00000105556" -0.53
"ENSG00000138138" "ENSG00000088038" -0.52
"ENSG00000287319" "ENSG00000005249" 0.52
"ENSG00000153558" "ENSG00000171206" -0.54
"ENSG00000138079" "ENSG00000063169" -0.52
"ENSG00000255028" "ENSG00000133103" 0.52
"ENSG00000102753" "ENSG00000125755" -0.52
"ENSG00000196455" "ENSG00000164347" 0.51
"ENSG00000055070" "ENSG00000241404" 0.52
"ENSG00000111052" "ENSG00000174628" -0.52
"ENSG00000188419" "ENSG00000108641" -0.55
"ENSG00000229956" "ENSG00000181625" -0.5
"ENSG00000179335" "ENSG00000105229" 0.54
"ENSG00000144290" "ENSG00000126391" -0.52
"ENSG00000164031" "ENSG00000171862" 0.52
"ENSG00000110675" "ENSG00000076928" -0.54
"ENSG00000164187" "ENSG00000185745" 0.52
"ENSG00000197461" "ENSG00000149970" -0.52
"ENSG00000106443" "ENSG00000239282" -0.51
"ENSG00000206199" "ENSG00000256514" -0.53
"ENSG00000271848" "ENSG00000104093" -0.51
"ENSG00000116106" "ENSG00000077454" -0.52
"ENSG00000134709" "ENSG00000223802" -0.54
"ENSG00000118873" "ENSG00000267022" 0.54
"ENSG00000075945" "ENSG00000260167" -0.53
"ENSG00000135317" "ENSG00000153975" 0.54
"ENSG00000146267" "ENSG00000133027" -0.52
"ENSG00000137563" "ENSG00000065559" 0.53
"ENSG00000112237" "ENSG00000004897" 0.53
"ENSG00000224223" "ENSG00000188026" -0.52
"ENSG00000148925" "ENSG00000101557" 0.53
"ENSG00000163558" "ENSG00000070669" 0.51
"ENSG00000075945" "ENSG00000197879" -0.51
"ENSG00000138442" "ENSG00000139163" 0.53
"ENSG00000163138" "ENSG00000075303" 0.55
"ENSG00000114446" "ENSG00000182836" 0.52
"ENSG00000174428" "ENSG00000188026" 0.52
"ENSG00000143756" "ENSG00000175395" 0.54
"ENSG00000254692" "ENSG00000179364" 0.54
"ENSG00000205236" "ENSG00000156860" 0.53
"ENSG00000258768" "ENSG00000133943" -0.52
"ENSG00000185291" "ENSG00000147654" -0.51
"ENSG00000287378" "ENSG00000272333" -0.53
"ENSG00000164128" "ENSG00000105329" -0.52
"ENSG00000102967" "ENSG00000185658" -0.53
"ENSG00000057663" "ENSG00000204271" 0.54
"ENSG00000163412" "ENSG00000101557" 0.52
"ENSG00000126215" "ENSG00000142347" 0.52
"ENSG00000145730" "ENSG00000142102" -0.52
"ENSG00000079785" "ENSG00000130304" -0.52
"ENSG00000257434" "ENSG00000166716" -0.51
"ENSG00000107643" "ENSG00000187266" -0.53
"ENSG00000116198" "ENSG00000079308" 0.52
"ENSG00000145362" "ENSG00000100731" 0.52
"ENSG00000171208" "ENSG00000142002" -0.51
"ENSG00000104723" "ENSG00000104885" -0.52
"ENSG00000110435" "ENSG00000142002" -0.55
"ENSG00000138814" "ENSG00000140015" 0.53
"ENSG00000144366" "ENSG00000051382" 0.53
"ENSG00000168843" "ENSG00000142039" -0.52
"ENSG00000168159" "ENSG00000178947" 0.53
"ENSG00000152931" "ENSG00000008277" 0.52
"ENSG00000136100" "ENSG00000088888" -0.53
"ENSG00000180228" "ENSG00000152749" 0.52
"ENSG00000115947" "ENSG00000185272" 0.54
"ENSG00000173757" "ENSG00000105323" 0.54
"ENSG00000145216" "ENSG00000186908" 0.55
"ENSG00000179364" "ENSG00000100083" 0.54
"ENSG00000237633" "ENSG00000047597" 0.55
"ENSG00000115415" "ENSG00000146067" -0.53
"ENSG00000162409" "ENSG00000134121" 0.55
"ENSG00000156515" "ENSG00000105409" 0.53
"ENSG00000173614" "ENSG00000061273" 0.52
"ENSG00000198780" "ENSG00000157637" -0.52
"ENSG00000014824" "ENSG00000108061" 0.53
"ENSG00000160685" "ENSG00000138430" -0.55
"ENSG00000136897" "ENSG00000165832" 0.54
"ENSG00000115839" "ENSG00000176533" -0.52
"ENSG00000259712" "ENSG00000167005" 0.54
"ENSG00000004766" "ENSG00000127081" 0.53
"ENSG00000146966" "ENSG00000089159" 0.51
"ENSG00000145725" "ENSG00000135317" 0.55
"ENSG00000173114" "ENSG00000137821" 0.52
"ENSG00000169891" "ENSG00000125848" 0.54
"ENSG00000249568" "ENSG00000075790" 0.53
"ENSG00000285117" "ENSG00000166479" 0.53
"ENSG00000008277" "ENSG00000198963" 0.52
"ENSG00000234497" "ENSG00000197969" 0.52
"ENSG00000149970" "ENSG00000064763" 0.54
"ENSG00000144635" "ENSG00000175395" 0.55
"ENSG00000255028" "ENSG00000109066" -0.52
"ENSG00000128699" "ENSG00000110429" 0.53
"ENSG00000198354" "ENSG00000171314" 0.52
"ENSG00000066422" "ENSG00000196305" 0.53
"ENSG00000120251" "ENSG00000134480" 0.53
"ENSG00000008277" "ENSG00000028203" 0.53
"ENSG00000198919" "ENSG00000260167" -0.53
"ENSG00000055813" "ENSG00000124615" -0.53
"ENSG00000106682" "ENSG00000255302" 0.53
"ENSG00000118473" "ENSG00000145743" 0.53
"ENSG00000271848" "ENSG00000111530" -0.53
"ENSG00000115282" "ENSG00000142002" 0.55
"ENSG00000214063" "ENSG00000125848" -0.51
"ENSG00000135932" "ENSG00000100934" 0.54
"ENSG00000117155" "ENSG00000196275" -0.52
"ENSG00000169629" "ENSG00000213977" -0.52
"ENSG00000134108" "ENSG00000196776" 0.54
"ENSG00000015568" "ENSG00000115840" 0.53
"ENSG00000156735" "ENSG00000260281" 0.54
"ENSG00000006715" "ENSG00000256514" -0.52
"ENSG00000133315" "ENSG00000130304" 0.53
"ENSG00000143756" "ENSG00000186106" 0.52
"ENSG00000164347" "ENSG00000181513" -0.53
"ENSG00000091039" "ENSG00000141577" -0.51
"ENSG00000114120" "ENSG00000153989" 0.52
"ENSG00000214783" "ENSG00000186908" -0.54
"ENSG00000117598" "ENSG00000268279" -0.52
"ENSG00000101928" "ENSG00000105221" -0.51
"ENSG00000055070" "ENSG00000107105" -0.53
"ENSG00000211456" "ENSG00000274272" -0.53
"ENSG00000224531" "ENSG00000104388" 0.54
"ENSG00000250349" "ENSG00000104290" 0.51
"ENSG00000065548" "ENSG00000018189" 0.53
"ENSG00000255082" "ENSG00000130669" -0.54
"ENSG00000241404" "ENSG00000180900" 0.53
"ENSG00000122733" "ENSG00000110107" 0.52
"ENSG00000166987" "ENSG00000157540" -0.54
"ENSG00000104880" "ENSG00000157540" -0.53
"ENSG00000157214" "ENSG00000067992" 0.54
"ENSG00000015568" "ENSG00000120251" 0.54
"ENSG00000149050" "ENSG00000156860" -0.55
"ENSG00000134108" "ENSG00000123119" 0.53
"ENSG00000204099" "ENSG00000088888" 0.53
"ENSG00000105778" "ENSG00000003987" 0.52
"ENSG00000115840" "ENSG00000171105" -0.52
"ENSG00000138430" "ENSG00000161791" -0.54
"ENSG00000067992" "ENSG00000087470" 0.54
"ENSG00000137821" "ENSG00000132819" -0.53
"ENSG00000138430" "ENSG00000203896" -0.54
"ENSG00000139116" "ENSG00000260807" -0.5
"ENSG00000060982" "ENSG00000101654" 0.54
"ENSG00000135317" "ENSG00000205236" -0.51
"ENSG00000167005" "ENSG00000091164" 0.53
"ENSG00000055070" "ENSG00000055130" -0.53
"ENSG00000257434" "ENSG00000214265" 0.54
"ENSG00000174106" "ENSG00000136100" 0.53
"ENSG00000146676" "ENSG00000288558" 0.53
"ENSG00000125629" "ENSG00000021762" -0.52
"ENSG00000115419" "ENSG00000133997" 0.54
"ENSG00000165169" "ENSG00000108395" 0.54
"ENSG00000171163" "ENSG00000144320" -0.52
"ENSG00000158560" "ENSG00000275023" -0.55
"ENSG00000177732" "ENSG00000267395" 0.54
"ENSG00000107105" "ENSG00000152402" 0.52
"ENSG00000136546" "ENSG00000130283" -0.53
"ENSG00000104388" "ENSG00000272770" 0.54
"ENSG00000145545" "ENSG00000068366" 0.51
"ENSG00000232825" "ENSG00000078043" 0.54
"ENSG00000164031" "ENSG00000188467" 0.52
"ENSG00000091844" "ENSG00000134444" 0.53
"ENSG00000087087" "ENSG00000255857" 0.51
"ENSG00000117533" "ENSG00000205133" 0.52
"ENSG00000198780" "ENSG00000070961" 0.54
"ENSG00000165516" "ENSG00000141367" 0.54
"ENSG00000168056" "ENSG00000088881" 0.53
"ENSG00000135932" "ENSG00000018189" 0.54
"ENSG00000134121" "ENSG00000114446" 0.54
"ENSG00000163743" "ENSG00000139116" 0.54
"ENSG00000198718" "ENSG00000156860" -0.52
"ENSG00000058272" "ENSG00000078142" 0.53
"ENSG00000091129" "ENSG00000266929" -0.53
"ENSG00000168890" "ENSG00000104723" -0.55
"ENSG00000145349" "ENSG00000179364" -0.54
"ENSG00000117598" "ENSG00000179915" 0.55
"ENSG00000177042" "ENSG00000156860" 0.56
"ENSG00000271894" "ENSG00000287151" 0.53
"ENSG00000140497" "ENSG00000105699" 0.53
"ENSG00000104529" "ENSG00000240849" 0.53
"ENSG00000155755" "ENSG00000136213" -0.52
"ENSG00000206052" "ENSG00000129347" -0.52
"ENSG00000145216" "ENSG00000153989" 0.53
"ENSG00000005175" "ENSG00000104093" 0.53
"ENSG00000172292" "ENSG00000113360" 0.53
"ENSG00000077254" "ENSG00000152402" 0.53
"ENSG00000079785" "ENSG00000137802" -0.52
"ENSG00000163541" "ENSG00000165832" 0.51
"ENSG00000172260" "ENSG00000112218" 0.53
"ENSG00000274272" "ENSG00000129682" -0.53
"ENSG00000169891" "ENSG00000214456" -0.52
"ENSG00000107643" "ENSG00000188493" -0.54
"ENSG00000066557" "ENSG00000114686" 0.53
"ENSG00000138641" "ENSG00000214456" -0.51
"ENSG00000198919" "ENSG00000104290" 0.55
"ENSG00000163328" "ENSG00000163818" 0.53
"ENSG00000211456" "ENSG00000135655" 0.53
"ENSG00000126391" "ENSG00000138138" -0.52
"ENSG00000143951" "ENSG00000235978" 0.53
"ENSG00000204138" "ENSG00000272772" -0.53
"ENSG00000112996" "ENSG00000283208" 0.55
"ENSG00000133135" "ENSG00000156860" -0.55
"ENSG00000169891" "ENSG00000165832" 0.54
"ENSG00000119844" "ENSG00000155970" 0.54
"ENSG00000268006" "ENSG00000185658" -0.52
"ENSG00000272734" "ENSG00000223802" 0.52
"ENSG00000198718" "ENSG00000185272" 0.53
"ENSG00000224531" "ENSG00000107758" 0.53
"ENSG00000146223" "ENSG00000111652" 0.52
"ENSG00000173114" "ENSG00000261777" -0.52
"ENSG00000014824" "ENSG00000132294" 0.54
"ENSG00000135637" "ENSG00000198919" -0.55
"ENSG00000138079" "ENSG00000174173" 0.55
"ENSG00000287451" "ENSG00000123737" 0.52
"ENSG00000287542" "ENSG00000172081" -0.55
"ENSG00000285889" "ENSG00000182916" 0.53
"ENSG00000115415" "ENSG00000105556" -0.53
"ENSG00000163376" "ENSG00000148925" 0.53
"ENSG00000109738" "ENSG00000099385" -0.53
"ENSG00000139977" "ENSG00000103035" 0.52
"ENSG00000178105" "ENSG00000124201" -0.52
"ENSG00000114354" "ENSG00000008277" 0.52
"ENSG00000008277" "ENSG00000267022" 0.53
"ENSG00000079785" "ENSG00000153132" 0.55
"ENSG00000104388" "ENSG00000103227" -0.52
"ENSG00000166006" "ENSG00000134444" 0.54
"ENSG00000213977" "ENSG00000134444" -0.51
"ENSG00000163818" "ENSG00000163558" 0.53
"ENSG00000145730" "ENSG00000267219" -0.54
"ENSG00000142875" "ENSG00000144320" 0.53
"ENSG00000163281" "ENSG00000198791" 0.53
"ENSG00000089737" "ENSG00000181610" 0.53
"ENSG00000061676" "ENSG00000215440" -0.52
"ENSG00000087470" "ENSG00000257434" 0.55
"ENSG00000065559" "ENSG00000128242" -0.51
"ENSG00000163818" "ENSG00000214265" 0.53
"ENSG00000198586" "ENSG00000072133" 0.52
"ENSG00000164187" "ENSG00000254317" 0.53
"ENSG00000082701" "ENSG00000104723" 0.55
"ENSG00000107560" "ENSG00000111615" 0.54
"ENSG00000115966" "ENSG00000168056" -0.53
"ENSG00000272758" "ENSG00000198836" 0.55
"ENSG00000196689" "ENSG00000157637" 0.52
"ENSG00000114686" "ENSG00000287542" 0.54
"ENSG00000164506" "ENSG00000104381" 0.54
"ENSG00000113163" "ENSG00000101654" 0.53
"ENSG00000205269" "ENSG00000254433" 0.53
"ENSG00000143164" "ENSG00000105053" -0.53
"ENSG00000147650" "ENSG00000107679" 0.52
"ENSG00000091039" "ENSG00000156860" -0.55
"ENSG00000116525" "ENSG00000157214" -0.53
"ENSG00000142875" "ENSG00000111707" 0.53
"ENSG00000055070" "ENSG00000286489" 0.54
"ENSG00000138095" "ENSG00000119844" 0.54
"ENSG00000181004" "ENSG00000101654" 0.53
"ENSG00000110429" "ENSG00000111647" 0.54
"ENSG00000118200" "ENSG00000138686" 0.52
"ENSG00000253452" "ENSG00000101746" 0.53
"ENSG00000014824" "ENSG00000285982" 0.52
"ENSG00000114446" "ENSG00000269439" -0.55
"ENSG00000174173" "ENSG00000103769" 0.55
"ENSG00000148925" "ENSG00000126215" -0.54
"ENSG00000244327" "ENSG00000134444" 0.55
"ENSG00000148925" "ENSG00000110768" 0.54
"ENSG00000117009" "ENSG00000115419" 0.53
"ENSG00000184203" "ENSG00000164209" 0.53
"ENSG00000198919" "ENSG00000091844" 0.53
"ENSG00000283208" "ENSG00000065559" 0.53
"ENSG00000066557" "ENSG00000139826" 0.53
"ENSG00000175395" "ENSG00000088881" -0.53
"ENSG00000177595" "ENSG00000157540" -0.51
"ENSG00000161021" "ENSG00000106105" -0.53
"ENSG00000261369" "ENSG00000141279" 0.52
"ENSG00000244383" "ENSG00000259678" -0.51
"ENSG00000144635" "ENSG00000077264" 0.52
"ENSG00000136169" "ENSG00000088888" -0.52
"ENSG00000164209" "ENSG00000139116" 0.54
"ENSG00000144290" "ENSG00000071564" -0.55
"ENSG00000249568" "ENSG00000138138" 0.52
"ENSG00000141086" "ENSG00000130304" 0.54
"ENSG00000055130" "ENSG00000188419" 0.53
"ENSG00000087095" "ENSG00000125520" -0.52
"ENSG00000134709" "ENSG00000167491" -0.53
"ENSG00000117155" "ENSG00000275764" 0.51
"ENSG00000179364" "ENSG00000178927" 0.54
"ENSG00000133302" "ENSG00000177943" -0.53
"ENSG00000036257" "ENSG00000174953" 0.53
"ENSG00000184428" "ENSG00000102753" -0.52
"ENSG00000221843" "ENSG00000198919" 0.52
"ENSG00000164713" "ENSG00000005810" -0.53
"ENSG00000116750" "ENSG00000006715" 0.53
"ENSG00000203965" "ENSG00000183023" 0.53
"ENSG00000108797" "ENSG00000105568" 0.53
"ENSG00000204116" "ENSG00000155970" 0.56
"ENSG00000127995" "ENSG00000260281" 0.54
"ENSG00000000938" "ENSG00000166342" -0.51
"ENSG00000186583" "ENSG00000149313" -0.52
"ENSG00000162409" "ENSG00000117155" 0.54
"ENSG00000142327" "ENSG00000232807" 0.53
"ENSG00000196776" "ENSG00000139131" 0.54
"ENSG00000273079" "ENSG00000151229" 0.52
"ENSG00000151229" "ENSG00000227500" -0.56
"ENSG00000138430" "ENSG00000147654" 0.56
"ENSG00000145730" "ENSG00000112183" 0.51
"ENSG00000198780" "ENSG00000151835" 0.55
"ENSG00000091592" "ENSG00000042753" 0.51
"ENSG00000147650" "ENSG00000110801" -0.52
"ENSG00000257433" "ENSG00000091157" -0.54
"ENSG00000079785" "ENSG00000132793" -0.52
"ENSG00000156486" "ENSG00000104093" 0.52
"ENSG00000110429" "ENSG00000102890" -0.53
"ENSG00000106443" "ENSG00000103494" 0.54
"ENSG00000164031" "ENSG00000139977" 0.54
"ENSG00000198301" "ENSG00000075790" 0.53
"ENSG00000143164" "ENSG00000158863" -0.54
"ENSG00000158545" "ENSG00000088881" 0.54
"ENSG00000134709" "ENSG00000104093" 0.52
"ENSG00000055070" "ENSG00000060237" 0.53
"ENSG00000065559" "ENSG00000130304" -0.55
"ENSG00000287319" "ENSG00000136213" -0.51
"ENSG00000123562" "ENSG00000139131" 0.54
"ENSG00000143842" "ENSG00000157214" -0.52
"ENSG00000261167" "ENSG00000134444" 0.53
"ENSG00000228172" "ENSG00000088888" 0.54
"ENSG00000006530" "ENSG00000179083" 0.53
"ENSG00000102753" "ENSG00000100364" -0.52
"ENSG00000198836" "ENSG00000132664" 0.53
"ENSG00000117298" "ENSG00000283228" -0.53
"ENSG00000089159" "ENSG00000104881" 0.52
"ENSG00000253133" "ENSG00000182149" 0.52
"ENSG00000163558" "ENSG00000235823" -0.52
"ENSG00000115282" "ENSG00000088888" 0.55
"ENSG00000287401" "ENSG00000175395" 0.54
"ENSG00000143164" "ENSG00000075945" 0.56
"ENSG00000198276" "ENSG00000130669" 0.54
"ENSG00000106524" "ENSG00000133315" -0.52
"ENSG00000127054" "ENSG00000104427" -0.53
"ENSG00000175482" "ENSG00000118596" -0.53
"ENSG00000159164" "ENSG00000071553" 0.53
"ENSG00000115415" "ENSG00000151651" -0.52
"ENSG00000260281" "ENSG00000091164" 0.52
"ENSG00000204186" "ENSG00000141425" 0.51
"ENSG00000144579" "ENSG00000125817" 0.53
"ENSG00000143164" "ENSG00000196236" -0.53
"ENSG00000167930" "ENSG00000100101" 0.54
"ENSG00000021300" "ENSG00000235426" 0.53
"ENSG00000065526" "ENSG00000138814" -0.51
"ENSG00000049130" "ENSG00000100324" -0.51
"ENSG00000125520" "ENSG00000160392" 0.53
"ENSG00000015568" "ENSG00000141086" -0.52
"ENSG00000145730" "ENSG00000126391" -0.54
"ENSG00000134369" "ENSG00000157214" -0.52
"ENSG00000149313" "ENSG00000274180" -0.52
"ENSG00000129128" "ENSG00000164347" 0.51
"ENSG00000163870" "ENSG00000112237" -0.51
"ENSG00000115282" "ENSG00000185989" 0.51
"ENSG00000153048" "ENSG00000105397" 0.53
"ENSG00000002822" "ENSG00000175395" -0.53
"ENSG00000169032" "ENSG00000100028" 0.51
"ENSG00000186908" "ENSG00000205560" -0.53
"ENSG00000088179" "ENSG00000178662" 0.53
"ENSG00000144635" "ENSG00000104093" 0.54
"ENSG00000172500" "ENSG00000103034" 0.51
"ENSG00000138660" "ENSG00000111647" 0.53
"ENSG00000075790" "ENSG00000108061" 0.52
"ENSG00000229956" "ENSG00000163412" 0.53
"ENSG00000173852" "ENSG00000253197" 0.51
"ENSG00000234690" "ENSG00000130283" 0.52
"ENSG00000014824" "ENSG00000127990" 0.52
"ENSG00000143155" "ENSG00000254433" 0.56
"ENSG00000156860" "ENSG00000071564" 0.56
"ENSG00000134121" "ENSG00000171262" 0.53
"ENSG00000167716" "ENSG00000166342" -0.55
"ENSG00000077254" "ENSG00000068366" 0.54
"ENSG00000151090" "ENSG00000165379" 0.53
"ENSG00000115966" "ENSG00000070047" -0.52
"ENSG00000164588" "ENSG00000164830" 0.53
"ENSG00000145730" "ENSG00000188603" -0.53
"ENSG00000127990" "ENSG00000165516" 0.51
"ENSG00000136531" "ENSG00000106105" 0.54
"ENSG00000249319" "ENSG00000188419" -0.52
"ENSG00000176046" "ENSG00000166342" -0.53
"ENSG00000198836" "ENSG00000245864" 0.55
"ENSG00000109158" "ENSG00000050748" 0.52
"ENSG00000079805" "ENSG00000268056" 0.53
"ENSG00000163818" "ENSG00000187792" -0.53
"ENSG00000164951" "ENSG00000256206" 0.54
"ENSG00000177595" "ENSG00000179364" 0.55
"ENSG00000186889" "ENSG00000198961" 0.53
"ENSG00000061676" "ENSG00000139725" -0.53
"ENSG00000110435" "ENSG00000100106" -0.51
"ENSG00000173166" "ENSG00000126391" -0.53
"ENSG00000081189" "ENSG00000071564" -0.55
"ENSG00000206199" "ENSG00000028839" 0.53
"ENSG00000165832" "ENSG00000117906" 0.54
"ENSG00000061918" "ENSG00000137040" 0.54
"ENSG00000188419" "ENSG00000151348" 0.54
"ENSG00000010626" "ENSG00000129636" -0.53
"ENSG00000143207" "ENSG00000101746" 0.54
"ENSG00000156052" "ENSG00000154832" -0.54
"ENSG00000168268" "ENSG00000105329" 0.55
"ENSG00000113163" "ENSG00000178386" 0.52
"ENSG00000132688" "ENSG00000088888" 0.54
"ENSG00000142327" "ENSG00000184428" 0.53
"ENSG00000142327" "ENSG00000269179" 0.55
"ENSG00000164024" "ENSG00000185272" 0.53
"ENSG00000133114" "ENSG00000152749" 0.53
"ENSG00000163655" "ENSG00000198780" 0.54
"ENSG00000061273" "ENSG00000140650" 0.53
"ENSG00000143303" "ENSG00000104432" -0.52
"ENSG00000254692" "ENSG00000024422" 0.53
"ENSG00000226784" "ENSG00000067225" 0.53
"ENSG00000115282" "ENSG00000113966" -0.53
"ENSG00000164187" "ENSG00000198924" 0.53
"ENSG00000113966" "ENSG00000197599" -0.51
"ENSG00000249115" "ENSG00000157540" -0.53
"ENSG00000141378" "ENSG00000166479" 0.53
"ENSG00000272341" "ENSG00000261369" 0.51
"ENSG00000204186" "ENSG00000198324" -0.52
"ENSG00000152495" "ENSG00000232119" 0.52
"ENSG00000181061" "ENSG00000182220" 0.53
"ENSG00000164815" "ENSG00000050030" 0.52
"ENSG00000133302" "ENSG00000175938" -0.52
"ENSG00000117298" "ENSG00000082397" -0.52
"ENSG00000121989" "ENSG00000164506" 0.54
"ENSG00000139131" "ENSG00000258903" 0.56
"ENSG00000287022" "ENSG00000146828" -0.52
"ENSG00000181751" "ENSG00000232040" 0.52
"ENSG00000109158" "ENSG00000170471" 0.51
"ENSG00000198919" "ENSG00000129682" 0.55
"ENSG00000107736" "ENSG00000071564" 0.53
"ENSG00000241404" "ENSG00000161714" 0.53
"ENSG00000072401" "ENSG00000071564" -0.53
"ENSG00000147180" "ENSG00000004897" 0.54
"ENSG00000136143" "ENSG00000132005" -0.52
"ENSG00000146223" "ENSG00000253645" 0.52
"ENSG00000198836" "ENSG00000167483" -0.52
"ENSG00000133135" "ENSG00000088888" -0.55
"ENSG00000280758" "ENSG00000006210" 0.53
"ENSG00000214265" "ENSG00000101557" 0.52
"ENSG00000129084" "ENSG00000167930" -0.53
"ENSG00000061676" "ENSG00000196937" 0.54
"ENSG00000066557" "ENSG00000008277" 0.55
"ENSG00000072756" "ENSG00000025156" 0.5
"ENSG00000166925" "ENSG00000107317" 0.54
"ENSG00000138814" "ENSG00000169891" 0.52
"ENSG00000106524" "ENSG00000198718" 0.53
"ENSG00000211456" "ENSG00000254317" 0.51
"ENSG00000162642" "ENSG00000204186" 0.52
"ENSG00000134709" "ENSG00000130749" -0.55
"ENSG00000168958" "ENSG00000085365" 0.54
"ENSG00000261369" "ENSG00000178386" 0.54
"ENSG00000160325" "ENSG00000254692" 0.53
"ENSG00000145730" "ENSG00000254530" 0.53
"ENSG00000153165" "ENSG00000153558" 0.52
"ENSG00000143951" "ENSG00000139163" 0.5
"ENSG00000157214" "ENSG00000123119" 0.53
"ENSG00000135018" "ENSG00000141367" 0.55
"ENSG00000146151" "ENSG00000105229" -0.53
"ENSG00000082701" "ENSG00000141510" -0.53
"ENSG00000058804" "ENSG00000174953" 0.52
"ENSG00000081307" "ENSG00000107758" 0.52
"ENSG00000163138" "ENSG00000151465" 0.55
"ENSG00000169851" "ENSG00000164588" 0.54
"ENSG00000138641" "ENSG00000068366" 0.52
"ENSG00000143127" "ENSG00000197724" 0.52
"ENSG00000112237" "ENSG00000259678" 0.53
"ENSG00000113163" "ENSG00000059758" 0.53
"ENSG00000198498" "ENSG00000075303" 0.51
"ENSG00000113327" "ENSG00000005249" 0.52
"ENSG00000160685" "ENSG00000140497" 0.53
"ENSG00000140015" "ENSG00000105329" -0.53
"ENSG00000104388" "ENSG00000141012" -0.52
"ENSG00000255054" "ENSG00000185658" -0.55
"ENSG00000138095" "ENSG00000149313" 0.55
"ENSG00000177963" "ENSG00000276293" 0.52
"ENSG00000167930" "ENSG00000205560" 0.53
"ENSG00000151320" "ENSG00000261369" 0.53
"ENSG00000261369" "ENSG00000125848" 0.52
"ENSG00000266728" "ENSG00000079805" 0.52
"ENSG00000172795" "ENSG00000123570" 0.55
"ENSG00000258636" "ENSG00000142002" -0.55
"ENSG00000139116" "ENSG00000004897" 0.55
"ENSG00000138641" "ENSG00000073060" -0.53
"ENSG00000164050" "ENSG00000178974" -0.53
"ENSG00000164542" "ENSG00000179134" -0.52
"ENSG00000088179" "ENSG00000164713" -0.52
"ENSG00000145555" "ENSG00000065559" -0.51
"ENSG00000244945" "ENSG00000180116" -0.52
"ENSG00000163618" "ENSG00000172915" 0.55
"ENSG00000104321" "ENSG00000254692" -0.52
"ENSG00000286489" "ENSG00000157540" -0.52
"ENSG00000075945" "ENSG00000250166" 0.53
"ENSG00000163590" "ENSG00000091157" 0.55
"ENSG00000163655" "ENSG00000123570" 0.54
"ENSG00000115520" "ENSG00000139505" 0.53
"ENSG00000164038" "ENSG00000162148" -0.52
"ENSG00000135932" "ENSG00000186106" 0.54
"ENSG00000113083" "ENSG00000130749" -0.53
"ENSG00000130227" "ENSG00000125520" -0.53
"ENSG00000246889" "ENSG00000269179" 0.53
