Node.1	Node.2	Phi	Phi_tilde	wTO
ENSG00000022355	ENSG00000123545	g	g.AD	0.53
ENSG00000111726	ENSG00000123545	g	g.AD	0.53
ENSG00000136404	ENSG00000123545	g	g.AD	0.52
ENSG00000139131	ENSG00000123545	a	a	0.54
ENSG00000122873	ENSG00000123545	g	g.AD	0.55
ENSG00000096092	ENSG00000123545	g	g.AD	0.52
ENSG00000014641	ENSG00000123545	g	g.AD	0.52
ENSG00000131437	ENSG00000123545	g	g.AD	0.52
ENSG00000214265	ENSG00000123545	g	g.AD	0.54
ENSG00000077152	ENSG00000123545	g	g.AD	0.52
ENSG00000123562	ENSG00000123545	g	g.AD	0.53
ENSG00000119318	ENSG00000123545	g	g.AD	0.53
ENSG00000146352	ENSG00000123545	g	g.AD	0.52
ENSG00000113638	ENSG00000123545	g	g.AD	0.52
ENSG00000112996	ENSG00000123545	g	g.AD	0.54
ENSG00000106853	ENSG00000123545	g	g.AD	0.52
ENSG00000172209	ENSG00000123545	a	a	0.53
ENSG00000118402	ENSG00000123545	g	g.AD	0.53
ENSG00000260391	ENSG00000123545	g	g.AD	0.53
ENSG00000163444	ENSG00000123545	g	g.AD	0.52
ENSG00000155961	ENSG00000123545	g	g.AD	0.52
ENSG00000139116	ENSG00000123545	a	a	0.53
ENSG00000162378	ENSG00000123545	g	g.AD	0.52
ENSG00000070718	ENSG00000089737	g	g.AD	0.53
ENSG00000166922	ENSG00000089737	g	g.AD	0.54
ENSG00000079785	ENSG00000089737	g	g.AD	0.53
ENSG00000114573	ENSG00000089737	g	g.AD	0.55
ENSG00000258903	ENSG00000089737	g	g.AD	0.53
ENSG00000136404	ENSG00000089737	g	g.AD	0.53
ENSG00000186310	ENSG00000089737	g	g.AD	0.54
ENSG00000131100	ENSG00000089737	g	g.AD	0.53
ENSG00000198961	ENSG00000089737	g	g.AD	0.54
ENSG00000139131	ENSG00000089737	g	g.AD	0.53
ENSG00000014641	ENSG00000089737	g	g.AD	0.54
ENSG00000125249	ENSG00000089737	g	g.AD	0.53
ENSG00000182220	ENSG00000089737	g	g.AD	0.54
ENSG00000135070	ENSG00000089737	g	g.AD	0.52
ENSG00000165678	ENSG00000089737	g	g.AD	0.54
ENSG00000069345	ENSG00000089737	g	g.AD	0.54
ENSG00000091483	ENSG00000089737	g	g.AD	0.52
ENSG00000108395	ENSG00000089737	g	g.AD	0.53
ENSG00000134440	ENSG00000089737	g	g.AD	0.53
ENSG00000085433	ENSG00000089737	g	g.AD	0.54
ENSG00000136521	ENSG00000089737	g	g.AD	0.53
ENSG00000156976	ENSG00000089737	g	g.AD	0.52
ENSG00000182831	ENSG00000089737	g	g.AD	0.52
ENSG00000120805	ENSG00000089737	g	g.AD	0.52
ENSG00000155961	ENSG00000089737	g	g.AD	0.53
ENSG00000166681	ENSG00000089737	g	g.AD	0.52
ENSG00000023516	ENSG00000288558	g	g.AD	0.54
ENSG00000256206	ENSG00000288558	a	a	0.54
ENSG00000143153	ENSG00000288558	g	g.AD	0.52
ENSG00000070718	ENSG00000288558	g	g.AD	0.54
ENSG00000138078	ENSG00000288558	g	g.AD	0.55
ENSG00000114573	ENSG00000288558	g	g.AD	0.55
ENSG00000100580	ENSG00000288558	g	g.AD	0.52
ENSG00000152944	ENSG00000288558	g	g.AD	0.54
ENSG00000109133	ENSG00000288558	g	g.AD	0.53
ENSG00000143727	ENSG00000288558	g	g.AD	0.54
ENSG00000139180	ENSG00000288558	g	g.AD	0.54
ENSG00000254317	ENSG00000288558	a	a	0.55
ENSG00000109158	ENSG00000288558	g	g.AD	0.55
ENSG00000163328	ENSG00000288558	g	g.AD	0.53
ENSG00000067992	ENSG00000288558	g	g.AD	0.53
ENSG00000096092	ENSG00000288558	a	a	0.54
ENSG00000147416	ENSG00000288558	g	g.AD	0.54
ENSG00000069329	ENSG00000288558	g	g.AD	0.53
ENSG00000125249	ENSG00000288558	a	a	0.54
ENSG00000070087	ENSG00000288558	g	g.AD	0.54
ENSG00000061794	ENSG00000288558	a	a	0.54
ENSG00000112146	ENSG00000288558	g	g.AD	0.53
ENSG00000147180	ENSG00000288558	a	a	0.55
ENSG00000069509	ENSG00000288558	g	g.AD	0.53
ENSG00000141378	ENSG00000288558	g	g.AD	0.54
ENSG00000105887	ENSG00000288558	g	g.AD	0.52
ENSG00000164209	ENSG00000288558	a	a	0.54
ENSG00000153933	ENSG00000288558	g	g.AD	0.54
ENSG00000100554	ENSG00000288558	g	g.AD	0.54
ENSG00000023572	ENSG00000288558	g	g.AD	0.53
ENSG00000165434	ENSG00000288558	g	g.AD	0.54
ENSG00000104765	ENSG00000288558	g	g.AD	0.53
ENSG00000103591	ENSG00000288558	a	a	0.54
ENSG00000069345	ENSG00000288558	g	g.AD	0.54
ENSG00000113558	ENSG00000288558	g	g.AD	0.53
ENSG00000277954	ENSG00000288558	g	g.AD	0.53
ENSG00000112992	ENSG00000288558	g	g.AD	0.53
ENSG00000116030	ENSG00000288558	g	g.AD	0.53
ENSG00000198612	ENSG00000288558	g	g.AD	0.53
ENSG00000224746	ENSG00000288558	g	g.AD	0.53
ENSG00000140740	ENSG00000288558	g	g.AD	0.51
ENSG00000125863	ENSG00000288558	g	g.AD	0.54
ENSG00000156976	ENSG00000288558	g	g.AD	0.53
ENSG00000173692	ENSG00000288558	a	a	0.53
ENSG00000072609	ENSG00000288558	g	g.AD	-0.52
ENSG00000129128	ENSG00000288558	g	g.AD	0.54
ENSG00000109270	ENSG00000288558	g	g.AD	0.53
ENSG00000285830	ENSG00000288558	g	g.AD	0.55
ENSG00000133134	ENSG00000288558	g	g.AD	0.52
ENSG00000135018	ENSG00000288558	a	a	0.54
ENSG00000015479	ENSG00000288558	g	g.AD	0.54
ENSG00000099246	ENSG00000288558	g	g.AD	0.54
ENSG00000165629	ENSG00000288558	g	g.AD	0.52
ENSG00000260391	ENSG00000288558	g	g.AD	0.55
ENSG00000136750	ENSG00000288558	g	g.AD	0.52
ENSG00000129596	ENSG00000288558	g	g.AD	0.53
ENSG00000164951	ENSG00000288558	a	a	0.54
ENSG00000158315	ENSG00000288558	g	g.AD	-0.53
ENSG00000260281	ENSG00000288558	g	g.AD	0.55
ENSG00000155961	ENSG00000288558	g	g.AD	0.52
ENSG00000163938	ENSG00000288558	a	a	0.53
ENSG00000116977	ENSG00000288558	g	g.AD	0.53
ENSG00000274944	ENSG00000288558	g	g.AD	-0.51
ENSG00000139160	ENSG00000288558	g	g.AD	0.52
ENSG00000197535	ENSG00000288558	g	g.AD	0.52
ENSG00000104660	ENSG00000288558	g	g.AD	0.53
ENSG00000149269	ENSG00000288558	g	g.AD	0.53
ENSG00000113643	ENSG00000288558	a	a	0.54
ENSG00000162378	ENSG00000288558	g	g.AD	0.54
ENSG00000073969	ENSG00000198689	g	g.AD	0.55
ENSG00000023516	ENSG00000198689	g	g.AD	0.54
ENSG00000125868	ENSG00000198689	a	a	0.55
ENSG00000100614	ENSG00000198689	g	g.AD	0.54
ENSG00000140280	ENSG00000198689	g	g.AD	0.53
ENSG00000114573	ENSG00000198689	a	a	0.56
ENSG00000139505	ENSG00000198689	g	g.AD	0.55
ENSG00000182916	ENSG00000198689	g	g.AD	0.55
ENSG00000133059	ENSG00000198689	g	g.AD	0.54
ENSG00000100580	ENSG00000198689	g	g.AD	0.53
ENSG00000167005	ENSG00000198689	g	g.AD	0.55
ENSG00000031698	ENSG00000198689	g	g.AD	0.53
ENSG00000177432	ENSG00000198689	a	a	0.55
ENSG00000108946	ENSG00000198689	g	g.AD	0.54
ENSG00000122126	ENSG00000198689	g	g.AD	0.55
ENSG00000172115	ENSG00000198689	g	g.AD	0.54
ENSG00000100030	ENSG00000198689	g	g.AD	0.54
ENSG00000067992	ENSG00000198689	g	g.AD	0.54
ENSG00000122873	ENSG00000198689	g	g.AD	0.56
ENSG00000096092	ENSG00000198689	g	g.AD	0.55
ENSG00000157214	ENSG00000198689	g	g.AD	0.55
ENSG00000125249	ENSG00000198689	g	g.AD	0.55
ENSG00000214265	ENSG00000198689	g	g.AD	0.55
ENSG00000198825	ENSG00000198689	g	g.AD	0.55
ENSG00000122644	ENSG00000198689	g	g.AD	0.54
ENSG00000154582	ENSG00000198689	g	g.AD	0.54
ENSG00000070087	ENSG00000198689	g	g.AD	0.56
ENSG00000065548	ENSG00000198689	g	g.AD	0.54
ENSG00000037241	ENSG00000198689	g	g.AD	0.52
ENSG00000112146	ENSG00000198689	g	g.AD	0.53
ENSG00000182220	ENSG00000198689	a	a	0.56
ENSG00000147180	ENSG00000198689	g	g.AD	0.55
ENSG00000119125	ENSG00000198689	g	g.AD	0.54
ENSG00000069509	ENSG00000198689	g	g.AD	0.55
ENSG00000085415	ENSG00000198689	g	g.AD	0.55
ENSG00000141378	ENSG00000198689	g	g.AD	0.55
ENSG00000198015	ENSG00000198689	g	g.AD	0.54
ENSG00000091164	ENSG00000198689	g	g.AD	0.55
ENSG00000153933	ENSG00000198689	g	g.AD	0.55
ENSG00000084444	ENSG00000198689	g	g.AD	0.55
ENSG00000112996	ENSG00000198689	g	g.AD	0.55
ENSG00000133318	ENSG00000198689	g	g.AD	0.55
ENSG00000135900	ENSG00000198689	g	g.AD	0.52
ENSG00000172465	ENSG00000198689	g	g.AD	0.55
ENSG00000108561	ENSG00000198689	g	g.AD	0.53
ENSG00000118402	ENSG00000198689	g	g.AD	0.54
ENSG00000090266	ENSG00000198689	g	g.AD	0.53
ENSG00000141030	ENSG00000198689	g	g.AD	0.55
ENSG00000113558	ENSG00000198689	g	g.AD	0.55
ENSG00000013392	ENSG00000198689	g	g.AD	0.55
ENSG00000169255	ENSG00000198689	a	a	0.55
ENSG00000164129	ENSG00000198689	g	g.AD	0.54
ENSG00000108395	ENSG00000198689	g	g.AD	0.55
ENSG00000164172	ENSG00000198689	a	a	0.55
ENSG00000174748	ENSG00000198689	g	g.AD	0.52
ENSG00000105819	ENSG00000198689	g	g.AD	0.54
ENSG00000173660	ENSG00000198689	g	g.AD	0.55
ENSG00000213424	ENSG00000198689	g	g.AD	0.56
ENSG00000258302	ENSG00000198689	g	g.AD	0.55
ENSG00000101856	ENSG00000198689	g	g.AD	0.54
ENSG00000154174	ENSG00000198689	g	g.AD	0.56
ENSG00000120533	ENSG00000198689	g	g.AD	0.52
ENSG00000129055	ENSG00000198689	g	g.AD	0.53
ENSG00000104164	ENSG00000198689	g	g.AD	0.54
ENSG00000178567	ENSG00000198689	g	g.AD	0.55
ENSG00000086065	ENSG00000198689	g	g.AD	0.52
ENSG00000004961	ENSG00000198689	a	a	0.54
ENSG00000146386	ENSG00000198689	g	g.AD	0.55
ENSG00000175606	ENSG00000198689	g	g.AD	0.54
ENSG00000225434	ENSG00000198689	g	g.AD	0.53
ENSG00000134375	ENSG00000198689	g	g.AD	0.55
ENSG00000074657	ENSG00000198689	g	g.AD	-0.53
ENSG00000135018	ENSG00000198689	g	g.AD	0.54
ENSG00000114784	ENSG00000198689	g	g.AD	0.55
ENSG00000198420	ENSG00000198689	g	g.AD	0.55
ENSG00000139278	ENSG00000198689	g	g.AD	0.53
ENSG00000138442	ENSG00000198689	g	g.AD	0.53
ENSG00000153037	ENSG00000198689	g	g.AD	0.55
ENSG00000197860	ENSG00000198689	g	g.AD	0.55
ENSG00000163875	ENSG00000198689	a	a	0.55
ENSG00000158195	ENSG00000198689	g	g.AD	-0.52
ENSG00000230612	ENSG00000198689	g	g.AD	0.55
ENSG00000136750	ENSG00000198689	g	g.AD	0.54
ENSG00000106153	ENSG00000198689	g	g.AD	0.52
ENSG00000227906	ENSG00000198689	g	g.AD	0.54
ENSG00000120805	ENSG00000198689	g	g.AD	0.54
ENSG00000249637	ENSG00000198689	g	g.AD	-0.54
ENSG00000115762	ENSG00000198689	g	g.AD	0.55
ENSG00000117153	ENSG00000198689	g	g.AD	0.54
ENSG00000185787	ENSG00000198689	a	a	0.54
ENSG00000123575	ENSG00000198689	g	g.AD	0.53
ENSG00000075131	ENSG00000198689	g	g.AD	-0.53
ENSG00000164346	ENSG00000198689	g	g.AD	0.52
ENSG00000175073	ENSG00000198689	g	g.AD	0.53
ENSG00000089737	ENSG00000198689	g	g.AD	0.55
ENSG00000147669	ENSG00000198455	g	g.AD	0.51
ENSG00000128609	ENSG00000198455	g	g.AD	0.51
ENSG00000213585	ENSG00000198455	g	g.AD	0.52
ENSG00000147416	ENSG00000198455	g	g.AD	0.53
ENSG00000069329	ENSG00000198455	g	g.AD	0.53
ENSG00000070087	ENSG00000198455	g	g.AD	0.52
ENSG00000123562	ENSG00000198455	g	g.AD	0.52
ENSG00000100554	ENSG00000198455	g	g.AD	0.52
ENSG00000198612	ENSG00000198455	g	g.AD	0.52
ENSG00000154174	ENSG00000198455	g	g.AD	0.53
ENSG00000155961	ENSG00000198455	g	g.AD	0.52
ENSG00000162378	ENSG00000198455	g	g.AD	0.52
ENSG00000119801	ENSG00000151131	g	g.AD	0.53
ENSG00000163536	ENSG00000151131	g	g.AD	0.53
ENSG00000258903	ENSG00000151131	g	g.AD	0.53
ENSG00000163818	ENSG00000151131	g	g.AD	0.51
ENSG00000125249	ENSG00000151131	g	g.AD	0.52
ENSG00000123562	ENSG00000151131	g	g.AD	0.51
ENSG00000134265	ENSG00000151131	g	g.AD	0.54
ENSG00000146267	ENSG00000151131	g	g.AD	0.54
ENSG00000172209	ENSG00000151131	g	g.AD	0.53
ENSG00000118402	ENSG00000151131	g	g.AD	0.53
ENSG00000085433	ENSG00000151131	g	g.AD	0.53
ENSG00000258302	ENSG00000151131	g	g.AD	0.53
ENSG00000225792	ENSG00000151131	g	g.AD	0.54
ENSG00000119801	ENSG00000136003	g	g.AD	0.54
ENSG00000022355	ENSG00000136003	g	g.AD	0.54
ENSG00000114573	ENSG00000136003	g	g.AD	0.55
ENSG00000085231	ENSG00000136003	g	g.AD	0.53
ENSG00000128609	ENSG00000136003	g	g.AD	0.53
ENSG00000133059	ENSG00000136003	g	g.AD	0.52
ENSG00000136404	ENSG00000136003	g	g.AD	0.53
ENSG00000133731	ENSG00000136003	g	g.AD	0.52
ENSG00000113575	ENSG00000136003	g	g.AD	0.53
ENSG00000254317	ENSG00000136003	g	g.AD	0.55
ENSG00000213585	ENSG00000136003	g	g.AD	0.54
ENSG00000139131	ENSG00000136003	g	g.AD	0.55
ENSG00000122873	ENSG00000136003	g	g.AD	0.55
ENSG00000014641	ENSG00000136003	g	g.AD	0.55
ENSG00000108666	ENSG00000136003	g	g.AD	0.52
ENSG00000119318	ENSG00000136003	g	g.AD	0.52
ENSG00000084444	ENSG00000136003	g	g.AD	0.53
ENSG00000112996	ENSG00000136003	g	g.AD	0.53
ENSG00000135070	ENSG00000136003	g	g.AD	0.53
ENSG00000069345	ENSG00000136003	a	a	0.54
ENSG00000113558	ENSG00000136003	g	g.AD	0.53
ENSG00000158301	ENSG00000136003	g	g.AD	0.55
ENSG00000143158	ENSG00000136003	g	g.AD	0.54
ENSG00000137876	ENSG00000136003	g	g.AD	0.52
ENSG00000134440	ENSG00000136003	g	g.AD	0.53
ENSG00000224746	ENSG00000136003	g	g.AD	0.53
ENSG00000140740	ENSG00000136003	g	g.AD	0.52
ENSG00000100216	ENSG00000136003	g	g.AD	0.52
ENSG00000125814	ENSG00000136003	g	g.AD	0.55
ENSG00000097007	ENSG00000136003	g	g.AD	-0.53
ENSG00000160131	ENSG00000136003	g	g.AD	0.52
ENSG00000134375	ENSG00000136003	g	g.AD	0.53
ENSG00000164919	ENSG00000136003	g	g.AD	0.53
ENSG00000131174	ENSG00000136003	g	g.AD	0.53
ENSG00000135018	ENSG00000136003	g	g.AD	0.52
ENSG00000198420	ENSG00000136003	g	g.AD	0.52
ENSG00000087448	ENSG00000136003	g	g.AD	0.52
ENSG00000197860	ENSG00000136003	g	g.AD	0.53
ENSG00000163444	ENSG00000136003	g	g.AD	0.51
ENSG00000155961	ENSG00000136003	g	g.AD	0.53
ENSG00000165637	ENSG00000136003	g	g.AD	0.53
ENSG00000122824	ENSG00000136003	g	g.AD	0.52
ENSG00000185787	ENSG00000136003	g	g.AD	0.52
ENSG00000075131	ENSG00000136003	g	g.AD	-0.51
ENSG00000166681	ENSG00000136003	g	g.AD	0.53
ENSG00000198689	ENSG00000136003	a	a	0.55
ENSG00000198455	ENSG00000136003	g	g.AD	0.52
ENSG00000125868	ENSG00000168092	g	g.AD	0.53
ENSG00000126947	ENSG00000168092	g	g.AD	0.52
ENSG00000128609	ENSG00000168092	g	g.AD	0.53
ENSG00000138686	ENSG00000168092	g	g.AD	0.54
ENSG00000143727	ENSG00000168092	g	g.AD	0.53
ENSG00000115520	ENSG00000168092	g	g.AD	0.53
ENSG00000177889	ENSG00000168092	g	g.AD	0.53
ENSG00000165169	ENSG00000168092	g	g.AD	0.54
ENSG00000198961	ENSG00000168092	g	g.AD	0.55
ENSG00000167005	ENSG00000168092	g	g.AD	0.54
ENSG00000169567	ENSG00000168092	g	g.AD	0.53
ENSG00000147416	ENSG00000168092	g	g.AD	0.53
ENSG00000070087	ENSG00000168092	g	g.AD	0.54
ENSG00000061794	ENSG00000168092	g	g.AD	0.53
ENSG00000143155	ENSG00000168092	g	g.AD	0.55
ENSG00000113638	ENSG00000168092	g	g.AD	0.52
ENSG00000156735	ENSG00000168092	g	g.AD	0.53
ENSG00000112996	ENSG00000168092	g	g.AD	0.53
ENSG00000141030	ENSG00000168092	g	g.AD	0.52
ENSG00000143158	ENSG00000168092	g	g.AD	0.54
ENSG00000164172	ENSG00000168092	g	g.AD	0.52
ENSG00000258302	ENSG00000168092	g	g.AD	0.52
ENSG00000178567	ENSG00000168092	g	g.AD	0.54
ENSG00000171867	ENSG00000168092	g	g.AD	0.53
ENSG00000135018	ENSG00000168092	g	g.AD	0.53
ENSG00000260281	ENSG00000168092	g	g.AD	0.54
ENSG00000231760	ENSG00000168092	g	g.AD	0.54
ENSG00000162378	ENSG00000168092	g	g.AD	0.53
ENSG00000136003	ENSG00000168092	g	g.AD	0.53
ENSG00000073969	ENSG00000180336	g	g.AD	0.53
ENSG00000023734	ENSG00000180336	g	g.AD	0.53
ENSG00000007168	ENSG00000180336	g	g.AD	0.53
ENSG00000140280	ENSG00000180336	g	g.AD	0.52
ENSG00000070718	ENSG00000180336	g	g.AD	0.53
ENSG00000079785	ENSG00000180336	g	g.AD	0.55
ENSG00000114405	ENSG00000180336	g	g.AD	0.55
ENSG00000177889	ENSG00000180336	g	g.AD	0.53
ENSG00000254317	ENSG00000180336	g	g.AD	0.54
ENSG00000109180	ENSG00000180336	g	g.AD	0.52
ENSG00000067992	ENSG00000180336	g	g.AD	0.52
ENSG00000122873	ENSG00000180336	g	g.AD	0.55
ENSG00000096092	ENSG00000180336	g	g.AD	0.53
ENSG00000113595	ENSG00000180336	g	g.AD	0.53
ENSG00000182220	ENSG00000180336	g	g.AD	0.54
ENSG00000085415	ENSG00000180336	g	g.AD	0.53
ENSG00000113638	ENSG00000180336	g	g.AD	0.53
ENSG00000023572	ENSG00000180336	g	g.AD	0.52
ENSG00000106853	ENSG00000180336	g	g.AD	0.52
ENSG00000165678	ENSG00000180336	g	g.AD	0.53
ENSG00000148572	ENSG00000180336	g	g.AD	0.53
ENSG00000069345	ENSG00000180336	g	g.AD	0.53
ENSG00000156136	ENSG00000180336	g	g.AD	0.52
ENSG00000116030	ENSG00000180336	g	g.AD	0.53
ENSG00000013392	ENSG00000180336	g	g.AD	0.52
ENSG00000143158	ENSG00000180336	g	g.AD	0.53
ENSG00000164172	ENSG00000180336	g	g.AD	0.52
ENSG00000198612	ENSG00000180336	g	g.AD	0.52
ENSG00000213424	ENSG00000180336	g	g.AD	0.54
ENSG00000125814	ENSG00000180336	g	g.AD	0.54
ENSG00000156976	ENSG00000180336	g	g.AD	0.53
ENSG00000178567	ENSG00000180336	g	g.AD	0.54
ENSG00000004961	ENSG00000180336	g	g.AD	0.51
ENSG00000086289	ENSG00000180336	g	g.AD	0.53
ENSG00000162639	ENSG00000180336	g	g.AD	0.53
ENSG00000265579	ENSG00000180336	g	g.AD	0.52
ENSG00000285830	ENSG00000180336	g	g.AD	0.54
ENSG00000135018	ENSG00000180336	g	g.AD	0.53
ENSG00000164951	ENSG00000180336	g	g.AD	0.53
ENSG00000155961	ENSG00000180336	g	g.AD	0.53
ENSG00000144746	ENSG00000180336	g	g.AD	0.51
ENSG00000139116	ENSG00000180336	g	g.AD	0.52
ENSG00000231760	ENSG00000180336	g	g.AD	0.54
ENSG00000235978	ENSG00000180336	g	g.AD	0.52
ENSG00000162636	ENSG00000165028	g	g.AD	0.52
ENSG00000078668	ENSG00000165028	g	g.AD	0.53
ENSG00000120265	ENSG00000165028	g	g.AD	0.52
ENSG00000198961	ENSG00000165028	g	g.AD	0.53
ENSG00000167005	ENSG00000165028	g	g.AD	0.52
ENSG00000122126	ENSG00000165028	g	g.AD	0.53
ENSG00000112146	ENSG00000165028	g	g.AD	0.52
ENSG00000143155	ENSG00000165028	g	g.AD	0.54
ENSG00000204899	ENSG00000165028	g	g.AD	0.52
ENSG00000196950	ENSG00000165028	g	g.AD	0.53
ENSG00000154174	ENSG00000165028	g	g.AD	0.54
ENSG00000107758	ENSG00000165028	g	g.AD	0.54
ENSG00000104164	ENSG00000165028	g	g.AD	0.52
ENSG00000123570	ENSG00000165028	g	g.AD	0.53
ENSG00000249568	ENSG00000165028	g	g.AD	0.51
ENSG00000075089	ENSG00000165028	g	g.AD	0.52
ENSG00000162636	ENSG00000006625	g	g.AD	0.53
ENSG00000138078	ENSG00000006625	g	g.AD	0.54
ENSG00000114573	ENSG00000006625	g	g.AD	0.55
ENSG00000128609	ENSG00000006625	g	g.AD	0.53
ENSG00000111726	ENSG00000006625	g	g.AD	0.54
ENSG00000186310	ENSG00000006625	g	g.AD	0.54
ENSG00000167005	ENSG00000006625	g	g.AD	0.52
ENSG00000254317	ENSG00000006625	g	g.AD	0.54
ENSG00000157214	ENSG00000006625	g	g.AD	0.54
ENSG00000070961	ENSG00000006625	g	g.AD	0.54
ENSG00000077152	ENSG00000006625	g	g.AD	0.53
ENSG00000143155	ENSG00000006625	g	g.AD	0.55
ENSG00000138079	ENSG00000006625	g	g.AD	0.55
ENSG00000047597	ENSG00000006625	g	g.AD	0.53
ENSG00000156735	ENSG00000006625	g	g.AD	0.55
ENSG00000153933	ENSG00000006625	g	g.AD	0.53
ENSG00000204899	ENSG00000006625	g	g.AD	0.52
ENSG00000165678	ENSG00000006625	g	g.AD	0.53
ENSG00000146267	ENSG00000006625	g	g.AD	0.54
ENSG00000143158	ENSG00000006625	g	g.AD	0.54
ENSG00000198612	ENSG00000006625	g	g.AD	0.52
ENSG00000154174	ENSG00000006625	g	g.AD	0.54
ENSG00000107758	ENSG00000006625	g	g.AD	0.54
ENSG00000123570	ENSG00000006625	g	g.AD	0.54
ENSG00000260391	ENSG00000006625	g	g.AD	0.54
ENSG00000198689	ENSG00000006625	g	g.AD	0.55
ENSG00000023516	ENSG00000257894	g	g.AD	0.53
ENSG00000138078	ENSG00000257894	g	g.AD	0.55
ENSG00000257647	ENSG00000257894	g	g.AD	0.54
ENSG00000186310	ENSG00000257894	g	g.AD	0.54
ENSG00000109158	ENSG00000257894	g	g.AD	0.55
ENSG00000070087	ENSG00000257894	g	g.AD	0.54
ENSG00000123562	ENSG00000257894	g	g.AD	0.54
ENSG00000091164	ENSG00000257894	g	g.AD	0.53
ENSG00000138079	ENSG00000257894	g	g.AD	0.55
ENSG00000047597	ENSG00000257894	g	g.AD	0.54
ENSG00000146352	ENSG00000257894	g	g.AD	0.54
ENSG00000141367	ENSG00000257894	g	g.AD	0.52
ENSG00000172209	ENSG00000257894	g	g.AD	0.54
ENSG00000050748	ENSG00000257894	g	g.AD	0.54
ENSG00000013392	ENSG00000257894	g	g.AD	0.54
ENSG00000143158	ENSG00000257894	g	g.AD	0.54
ENSG00000258302	ENSG00000257894	g	g.AD	0.55
ENSG00000265579	ENSG00000257894	g	g.AD	0.54
ENSG00000285830	ENSG00000257894	g	g.AD	0.55
ENSG00000103160	ENSG00000257894	g	g.AD	0.53
ENSG00000230612	ENSG00000257894	g	g.AD	0.54
ENSG00000179542	ENSG00000257894	g	g.AD	0.54
ENSG00000260281	ENSG00000257894	g	g.AD	0.54
ENSG00000125868	ENSG00000113456	g	g.AD	0.54
ENSG00000147669	ENSG00000113456	g	g.AD	0.53
ENSG00000126947	ENSG00000113456	g	g.AD	0.52
ENSG00000182916	ENSG00000113456	g	g.AD	0.52
ENSG00000138686	ENSG00000113456	g	g.AD	0.54
ENSG00000109133	ENSG00000113456	g	g.AD	0.53
ENSG00000139180	ENSG00000113456	g	g.AD	0.53
ENSG00000131100	ENSG00000113456	g	g.AD	0.53
ENSG00000169567	ENSG00000113456	g	g.AD	0.53
ENSG00000122873	ENSG00000113456	g	g.AD	0.55
ENSG00000113387	ENSG00000113456	g	g.AD	0.53
ENSG00000143155	ENSG00000113456	a	a	0.55
ENSG00000116903	ENSG00000113456	g	g.AD	0.54
ENSG00000138757	ENSG00000113456	g	g.AD	0.54
ENSG00000134265	ENSG00000113456	g	g.AD	0.54
ENSG00000091164	ENSG00000113456	g	g.AD	0.53
ENSG00000138018	ENSG00000113456	g	g.AD	0.53
ENSG00000166454	ENSG00000113456	g	g.AD	0.52
ENSG00000141030	ENSG00000113456	g	g.AD	0.52
ENSG00000113558	ENSG00000113456	a	a	0.53
ENSG00000013392	ENSG00000113456	g	g.AD	0.53
ENSG00000173660	ENSG00000113456	g	g.AD	0.52
ENSG00000134440	ENSG00000113456	g	g.AD	0.53
ENSG00000085433	ENSG00000113456	g	g.AD	0.54
ENSG00000213424	ENSG00000113456	g	g.AD	0.54
ENSG00000136521	ENSG00000113456	g	g.AD	0.53
ENSG00000164109	ENSG00000113456	g	g.AD	0.53
ENSG00000139977	ENSG00000113456	a	a	0.53
ENSG00000178567	ENSG00000113456	g	g.AD	0.54
ENSG00000086065	ENSG00000113456	g	g.AD	0.5
ENSG00000197170	ENSG00000113456	g	g.AD	0.52
ENSG00000135018	ENSG00000113456	g	g.AD	0.52
ENSG00000139278	ENSG00000113456	g	g.AD	0.53
ENSG00000173258	ENSG00000113456	g	g.AD	0.52
ENSG00000198791	ENSG00000113456	a	a	0.54
ENSG00000103160	ENSG00000113456	g	g.AD	0.53
ENSG00000187601	ENSG00000113456	g	g.AD	0.52
ENSG00000150768	ENSG00000113456	g	g.AD	0.53
ENSG00000175073	ENSG00000113456	g	g.AD	0.52
ENSG00000198689	ENSG00000113456	g	g.AD	0.55
ENSG00000136003	ENSG00000113456	g	g.AD	0.53
ENSG00000119801	ENSG00000250910	g	g.AD	0.54
ENSG00000125868	ENSG00000250910	g	g.AD	0.52
ENSG00000140280	ENSG00000250910	g	g.AD	0.53
ENSG00000139505	ENSG00000250910	g	g.AD	0.52
ENSG00000138686	ENSG00000250910	g	g.AD	0.55
ENSG00000163818	ENSG00000250910	g	g.AD	0.54
ENSG00000109158	ENSG00000250910	g	g.AD	0.54
ENSG00000122873	ENSG00000250910	a	a	0.56
ENSG00000147416	ENSG00000250910	g	g.AD	0.53
ENSG00000157214	ENSG00000250910	g	g.AD	0.54
ENSG00000164465	ENSG00000250910	g	g.AD	0.53
ENSG00000070961	ENSG00000250910	a	a	0.55
ENSG00000135002	ENSG00000250910	g	g.AD	0.54
ENSG00000085415	ENSG00000250910	a	a	0.54
ENSG00000134265	ENSG00000250910	a	a	0.55
ENSG00000138079	ENSG00000250910	g	g.AD	0.54
ENSG00000119865	ENSG00000250910	g	g.AD	0.52
ENSG00000135070	ENSG00000250910	g	g.AD	0.53
ENSG00000165678	ENSG00000250910	g	g.AD	0.52
ENSG00000172209	ENSG00000250910	g	g.AD	0.54
ENSG00000013392	ENSG00000250910	a	a	0.53
